#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:concatenate" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:concatenate" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:concatenate" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:concatenate" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.concatenate" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:concatenate" name="distribution" x="@BDBirthRate.t:concatenate">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:concatenate" name="distribution" x="@BDDeathRate.t:concatenate">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:concatenate" name="distribution">
#            <parameter id="clockRate.c:concatenate" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="All.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="All" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="bce" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="cdf" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ebw" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ecr" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pae" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="rrc" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="sau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="seo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="stm" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="ES.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="ES" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="57.0" name="distr" offset="176.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="Firmicute.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="Firmicute" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="bce"/>
#                <taxon idref="cdf"/>
#                <taxon idref="sau"/>
#            </taxonset>
#            <Uniform id="Uniform.7" lower="2587.0" name="distr" offset="3352.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="proteobacteria.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="proteobacteria" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="rrc"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@concatenate" id="treeLikelihood.concatenate" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:concatenate">
#            <siteModel id="SiteModel.s:concatenate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:concatenate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:concatenate" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:concatenate" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:concatenate" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:concatenate" id="StrictClock.c:concatenate" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.concatenate	TreeHeight	BirthDeath	BDBirthRate	BDDeathRate	monophyletic(ES)	logP(mrca(ES))	mrca.age(ES)	monophyletic(Firmicute)	logP(mrca(Firmicute))	mrca.age(Firmicute)	monophyletic(proteobacteria)	logP(mrca(proteobacteria))	mrca.age(proteobacteria)	monophyletic(All)	logP(mrca(All))	mrca.age(All)	clockRate
9246000	-81435.61646495723	-81337.01305961455	-98.60340534269179	-81337.01305961455	20729.49876130634	-91.69565006370965	8.083910647621739E-5	0.44520264817814	1	0.0	540.1183880339843	1	0.0	14461.324885710672	0	0.0	19716.746074671657	0	0.0	20729.49876130634	2.2853456240414775E-5
9247000	-81435.38534080231	-81337.49106149202	-97.89427931029331	-81337.49106149202	19918.15161885438	-90.98652403131118	2.045134471825617E-5	0.9552661572359717	1	0.0	425.3151554282241	1	0.0	13501.451881163717	0	0.0	18635.94859569381	0	0.0	19918.15161885438	2.4097854780992742E-5
9248000	-81438.16317689665	-81336.33345459973	-101.82972229691624	-81336.33345459973	28707.22434324034	-94.92196701793411	7.079358756916022E-5	0.5380314822566131	1	0.0	737.6084153721745	1	0.0	20062.580648549432	0	0.0	26882.28087887833	0	0.0	28707.22434324034	1.6395937850254977E-5
9249000	-81430.39398530516	-81338.58322520721	-91.81076009794498	-81338.58322520721	9308.032529578599	-84.90300481896284	2.4001597108813316E-4	0.009047963871631112	1	0.0	254.40369728868708	1	0.0	6209.754442920516	0	0.0	8818.77800099931	0	0.0	9308.032529578599	5.071731087197593E-5
9250000	-81430.75566356837	-81336.92703581754	-93.82862775082809	-81336.92703581754	12249.107881259411	-86.92087247184595	1.3637851855594372E-4	0.5736584301712151	1	0.0	258.0744904574772	1	0.0	8447.158499730867	0	0.0	11520.707580966251	0	0.0	12249.107881259411	3.826831462842789E-5
9251000	-81446.67566839204	-81338.03337191921	-108.6422964728198	-81338.03337191921	64530.42533508531	-101.73454119383766	1.4900485184824847E-5	0.6678959486158135	1	0.0	1772.7323822663864	1	0.0	43842.774346298465	0	0.0	61470.2462153696	0	0.0	64530.42533508531	7.4361989939974415E-6
9252000	-81433.10545685719	-81337.22962303954	-95.8758338176391	-81337.22962303954	15157.795842441587	-88.96807853865697	1.1011732793409075E-4	0.27273563686018737	1	0.0	348.90222475846184	1	0.0	10424.50391539733	0	0.0	14128.886255519548	0	0.0	15157.795842441587	3.137297268836753E-5
9253000	-81435.56754082961	-81340.40789519016	-95.15964563944621	-81340.40789519016	13245.063786995739	-88.25189036046407	1.8590338309367287E-4	0.35874651785208866	1	0.0	310.9932938577278	1	0.0	8967.118283736914	0	0.0	12724.964267899166	0	0.0	13245.063786995739	3.582003801024149E-5
9254000	-81432.76112286242	-81338.04899816404	-94.71212469837981	-81338.04899816404	13615.620288955977	-87.80436941939767	9.888697151700187E-5	0.48240829975053423	1	0.0	321.87093355628485	1	0.0	9029.549551378566	0	0.0	13098.37417000938	0	0.0	13615.620288955977	3.510912915276544E-5
9255000	-81454.9407516397	-81339.67864812628	-115.2621035134162	-81339.67864812628	132565.9430972281	-108.35434823443407	7.985428607400653E-6	0.570672229724941	1	0.0	2712.620155837954	1	0.0	88572.66407859696	0	0.0	127378.30077189354	0	0.0	132565.9430972281	3.6306750234725617E-6
9256000	-81439.27930545708	-81339.97454580558	-99.30475965149371	-81339.97454580558	22204.552914452885	-92.39700437251157	4.236760170197279E-5	0.6022523845035059	1	0.0	516.096566470505	1	0.0	15045.692459467413	0	0.0	21071.54524716292	0	0.0	22204.552914452885	2.1084317111990228E-5
9257000	-81429.8294403767	-81334.14539961063	-95.68404076608437	-81334.14539961063	14992.940356504434	-88.77628548710223	8.113980005530632E-5	0.5166443031080621	1	0.0	368.9481634253204	1	0.0	10182.428740964086	0	0.0	14384.186523992854	0	0.0	14992.940356504434	3.175222902858054E-5
9258000	-81428.52322984186	-81334.74130145385	-93.7819283880019	-81334.74130145385	10881.863925581867	-86.87417310901976	2.490939056606691E-4	0.3874838114591301	1	0.0	244.92113997983571	1	0.0	7515.7375089480865	0	0.0	10304.088684568318	0	0.0	10881.863925581867	4.342229335814861E-5
9259000	-81426.102923412	-81333.97174270396	-92.13118070805506	-81333.97174270396	10044.106165892448	-85.22342542907292	1.5706160367219264E-4	0.39162608900310364	0	0.0	233.6301415122968	1	0.0	6989.7288046193025	0	0.0	9443.955349618509	0	0.0	10044.106165892448	4.731848025819649E-5
9260000	-81426.92622026087	-81334.14056351806	-92.78565674281054	-81334.14056351806	10334.966325406722	-85.87790146382841	1.8699998243408485E-4	0.6920577969644055	1	0.0	239.38129226804978	1	0.0	7152.348938987216	0	0.0	9772.837316367139	0	0.0	10334.966325406722	4.521051465072531E-5
9261000	-81428.46045843538	-81336.14112773363	-92.3193307017482	-81336.14112773363	10326.606355973963	-85.41157542276606	1.7277576720940412E-4	0.46033458858337883	1	0.0	241.97035547561094	1	0.0	7102.685660214821	0	0.0	9861.741206884903	0	0.0	10326.606355973963	4.531570630851979E-5
9262000	-81436.25568728747	-81338.2827995847	-97.97288770276882	-81338.2827995847	18469.17326828347	-91.06513242378668	9.94544215944499E-5	0.061252238022790007	1	0.0	368.5033253663311	1	0.0	12744.01022610608	0	0.0	17651.396162945053	0	0.0	18469.17326828347	2.5314600761214283E-5
9263000	-81435.09625534924	-81338.0322771227	-97.06397822654796	-81338.0322771227	16414.261483054423	-90.15622294756582	6.973738186323853E-5	0.3640627321550672	1	0.0	387.2713726898416	1	0.0	11550.440425358673	1	0.0	15516.262641858859	0	0.0	16414.261483054423	2.8476816961623046E-5
9264000	-81432.6834338197	-81340.13764330938	-92.54579051031462	-81340.13764330938	9967.112606974239	-85.63803523133248	1.0817920508998878E-4	0.42633974018781984	1	0.0	248.69389507210624	1	0.0	6901.079643953793	0	0.0	9802.22726742222	0	0.0	9967.112606974239	4.758747682689402E-5
9265000	-81433.63862353459	-81333.89774490867	-99.74087862591306	-81333.89774490867	22463.225848807408	-92.83312334693092	1.0609227168014747E-4	0.06371133964933931	1	0.0	505.8274626942576	1	0.0	14996.137431660381	0	0.0	21290.954784638994	0	0.0	22463.225848807408	2.1202600405864726E-5
9266000	-81439.16050842819	-81335.46592433186	-103.69458409632396	-81335.46592433186	35363.19711150855	-96.78682881734183	5.6627998957922816E-5	0.14792656340453386	1	0.0	772.8792695424605	1	0.0	24733.947688975968	0	0.0	33450.98820146061	0	0.0	35363.19711150855	1.3309482846258975E-5
9267000	-81433.9435775743	-81340.76238752132	-93.181190052986	-81340.76238752132	10739.118160248707	-86.27343477400386	1.456544177511508E-4	0.8415842039599867	1	0.0	254.3681760599216	1	0.0	7194.004570438866	0	0.0	9930.43637460432	0	0.0	10739.118160248707	4.4014615957516555E-5
9268000	-81432.75163705203	-81337.41508260526	-95.33655444677345	-81337.41508260526	13802.01260292842	-88.42879916779131	1.667930765979699E-4	0.2055169779404508	1	0.0	351.51893258370916	1	0.0	9399.093143976077	0	0.0	12974.312952907812	0	0.0	13802.01260292842	3.458945876077391E-5
9269000	-81431.49351462426	-81335.50733538067	-95.98617924360009	-81335.50733538067	15113.602720069355	-89.07842396461795	8.730458790181203E-5	0.3449097861113628	1	0.0	365.56686348920937	1	0.0	10363.437369641737	0	0.0	14076.207913054928	0	0.0	15113.602720069355	3.189634546438173E-5
9270000	-81431.00015401105	-81338.39465117757	-92.60550283347781	-81338.39465117757	10889.8600753701	-85.69774755449568	3.453273493887738E-5	0.958022143666904	1	0.0	265.4533345104623	1	0.0	7495.545795962798	0	0.0	10127.27639215956	0	0.0	10889.8600753701	4.310776852383991E-5
9271000	-81435.78311321841	-81335.68986285606	-100.09325036234273	-81335.68986285606	23524.158197891084	-93.18549508336059	3.0187174338322235E-5	0.6736369872329191	1	0.0	533.2753565025266	1	0.0	16240.34460079491	0	0.0	22249.026751106278	0	0.0	23524.158197891084	2.0037493408878596E-5
9272000	-81437.01369433268	-81342.1709592605	-94.84273507216889	-81342.1709592605	13619.049943888473	-87.93497979318676	1.2602014150195364E-4	0.4423119660047049	1	0.0	358.31852598715506	1	0.0	9112.016997678478	0	0.0	13392.716499890055	0	0.0	13619.049943888473	3.5255326878725165E-5
9273000	-81439.12447611234	-81342.94364099257	-96.18083511976943	-81342.94364099257	16346.34710267034	-89.27307984078729	8.472919958004157E-5	0.706270623578199	1	0.0	432.4529759933219	1	0.0	11163.095629905412	0	0.0	14810.821561461471	0	0.0	16346.34710267034	2.948639142657289E-5
9274000	-81450.06143466878	-81341.2041914483	-108.85724322048259	-81341.2041914483	62992.459896039	-101.94948794150045	3.0881816656393E-5	0.5166542254143779	1	0.0	1690.1291868876351	1	0.0	43977.95626760131	0	0.0	59822.682441885154	0	0.0	62992.459896039	7.370846601208169E-6
9275000	-81430.26582856503	-81335.61642579414	-94.6494027708759	-81335.61642579414	12527.967608810972	-87.74164749189376	1.1473168764951765E-4	0.8740673287335067	1	0.0	256.5315628613117	1	0.0	8731.151241089558	0	0.0	11685.781350372119	0	0.0	12527.967608810972	3.8187254951418964E-5
9276000	-81432.7398281194	-81335.21418297362	-97.52564514577853	-81335.21418297362	15574.061059295358	-90.61788986679639	1.1379549181875763E-4	0.881070284079303	1	0.0	340.4770435650825	1	0.0	10772.75051374871	0	0.0	14912.572084971898	0	0.0	15574.061059295358	3.020155028570685E-5
9277000	-81430.81643708702	-81336.30829307709	-94.50814400992529	-81336.30829307709	10110.20405867874	-87.60038873094315	2.963527420032851E-4	0.690173535329852	1	0.0	237.76960937017944	1	0.0	6962.714725331102	0	0.0	9278.552178182894	0	0.0	10110.20405867874	4.6999098372425916E-5
9278000	-81432.82511182806	-81337.68164765445	-95.14346417361777	-81337.68164765445	13947.901923864803	-88.23570889463564	1.1060283788943544E-4	0.34067553354594793	1	0.0	335.269764332626	1	0.0	9714.57233214279	0	0.0	13141.567329731697	0	0.0	13947.901923864803	3.464569082503848E-5
9279000	-81432.75376355596	-81338.52075384556	-94.23300971039903	-81338.52075384556	11985.19278915079	-87.3252544314169	1.54584817268216E-4	0.7558307976838464	1	0.0	269.8285931055312	1	0.0	8296.981246485166	0	0.0	11143.126200029012	0	0.0	11985.19278915079	3.935388257548755E-5
9280000	-81441.68572305022	-81336.31021613085	-105.37550691937574	-81336.31021613085	40950.17277069451	-98.4677516403936	5.3400380851382444E-5	0.6848255742889432	1	0.0	908.606874287814	1	0.0	27388.15006639955	0	0.0	38150.60568757595	0	0.0	40950.17277069451	1.166642002696172E-5
9281000	-81431.85324747217	-81336.84202892422	-95.01121854795252	-81336.84202892422	13566.551138900417	-88.10346326897039	1.4303066069392445E-4	0.36854304211938815	1	0.0	322.81769955188844	1	0.0	9418.051121515713	0	0.0	12964.747812621816	0	0.0	13566.551138900417	3.4340897444743336E-5
9282000	-81439.52055243147	-81343.46760172384	-96.05295070762722	-81343.46760172384	15142.161707980213	-89.14519542864508	1.1548377790274696E-4	0.17564220450809837	1	0.0	347.0991124361753	1	0.0	10618.761667584411	0	0.0	14387.726056580686	0	0.0	15142.161707980213	3.0866638216927385E-5
9283000	-81435.22824240294	-81338.73741820853	-96.49082419440317	-81338.73741820853	14494.735094386086	-89.58306891542104	1.6143145554585158E-4	0.6964670651683381	1	0.0	349.40582595743126	1	0.0	9852.216406677673	0	0.0	13483.475955401234	0	0.0	14494.735094386086	3.317732978087244E-5
9284000	-81437.16433536711	-81336.17760974584	-100.98672562127015	-81336.17760974584	24319.62987933453	-94.07897034228802	1.810648596221229E-5	0.7533683756285235	1	0.0	584.5605472816748	1	0.0	16718.31401325306	0	0.0	23030.917686308963	0	0.0	24319.62987933453	1.9568614322745624E-5
9285000	-81433.84818592845	-81340.84359714318	-93.00458878527762	-81340.84359714318	11425.519150913808	-86.09683350629548	9.200158522890377E-5	0.6698732167134696	1	0.0	278.8268627618935	1	0.0	7886.41618612363	0	0.0	10930.525569424835	0	0.0	11425.519150913808	4.068589069589646E-5
9286000	-81432.10622511798	-81335.75632679326	-96.34989832472237	-81335.75632679326	12106.974018389648	-89.44214304574024	2.697496179205527E-4	0.6072052284889843	1	0.0	267.30676988984567	1	0.0	8394.422561322266	0	0.0	11170.758354188078	0	0.0	12106.974018389648	3.896055063969074E-5
9287000	-81429.77905240159	-81336.41896655607	-93.36008584552027	-81336.41896655607	11221.248962563604	-86.45233056653814	1.5381298383234008E-4	0.1498564199351604	1	0.0	273.54044272016404	1	0.0	7823.418188928747	0	0.0	10681.412734593643	0	0.0	11221.248962563604	4.241722433153797E-5
9288000	-81428.55023035844	-81335.778014821	-92.77221553743864	-81335.778014821	10704.688137315079	-85.8644602584565	1.71170524672053E-4	0.5832654265915332	1	0.0	263.2018343292277	1	0.0	7330.135861123058	0	0.0	10038.0016403174	0	0.0	10704.688137315079	4.364428015749807E-5
9289000	-81428.09134788033	-81335.22720144063	-92.86414643968786	-81335.22720144063	11459.149997945931	-85.95639116070572	4.013512938005098E-5	0.928906109302447	1	0.0	286.79383499109514	1	0.0	7879.2840225123655	0	0.0	10738.266060764625	0	0.0	11459.149997945931	4.197701255579871E-5
9290000	-81432.99303465147	-81337.91482004612	-95.07821460535442	-81337.91482004612	14383.005802078624	-88.17045932637228	7.135130872699911E-5	0.8313899803283387	1	0.0	350.71034261356937	1	0.0	9855.980667557711	0	0.0	13568.965109930194	0	0.0	14383.005802078624	3.334958662815203E-5
9291000	-81445.93892888971	-81336.51165682654	-109.4272720631756	-81336.51165682654	65687.62854261117	-102.51951678419346	3.6103682346400055E-5	0.03813213366816642	1	0.0	1388.9761502599627	1	0.0	44318.091400626916	0	0.0	61693.34657972077	0	0.0	65687.62854261117	7.3002535634003506E-6
9292000	-81432.88810002343	-81337.45857862988	-95.42952139353348	-81337.45857862988	13343.651462730893	-88.52176611455134	1.741808216924634E-4	0.589235594356396	1	0.0	348.4422659813932	1	0.0	9008.438760276998	0	0.0	12624.745950723696	0	0.0	13343.651462730893	3.555249944225093E-5
9293000	-81432.22041979569	-81336.7377158812	-95.48270391448857	-81336.7377158812	14957.563144805059	-88.57494863550643	9.453124021400539E-5	0.6714984543937577	1	0.0	365.8970811916266	1	0.0	10126.901269346068	0	0.0	14324.526414133286	0	0.0	14957.563144805059	3.201899845811898E-5
9294000	-81431.42294914997	-81337.28567438261	-94.13727476735454	-81337.28567438261	12200.988747735084	-87.2295194883724	1.6018620725615296E-4	0.005648626789980061	1	0.0	267.6687936201543	1	0.0	8318.328512945702	0	0.0	11266.45166551212	0	0.0	12200.988747735084	3.893939493329429E-5
9295000	-81431.98972553333	-81338.25507882658	-93.73464670676182	-81338.25507882658	11552.853604585027	-86.82689142777969	1.1730562066181964E-4	0.25890996516880926	1	0.0	308.6950132938525	1	0.0	7804.261774400128	0	0.0	10816.53358459969	0	0.0	11552.853604585027	4.142139000201572E-5
9296000	-81434.95373219845	-81338.51260979616	-96.44112240229444	-81338.51260979616	15203.840775520923	-89.5333671233123	1.499396071792365E-4	0.5910078844641785	1	0.0	359.8327644080575	1	0.0	10325.701762774217	0	0.0	14499.165263144678	0	0.0	15203.840775520923	3.0977504290731344E-5
9297000	-81431.6378592738	-81338.26130265668	-93.37655661711882	-81338.26130265668	10845.355427813327	-86.46880133813669	1.8330703005519196E-4	0.7074904117137187	1	0.0	264.0748593053333	1	0.0	7531.75849726878	0	0.0	10248.146402324128	0	0.0	10845.355427813327	4.463910161753025E-5
9298000	-81427.49748677888	-81335.69231285964	-91.80517391924491	-81335.69231285964	10073.021844842548	-84.89741864026277	9.869564613862634E-5	0.746099809451032	1	0.0	251.51163373665455	1	0.0	6889.005050111166	0	0.0	9438.226637000425	0	0.0	10073.021844842548	4.668170879081881E-5
9299000	-81432.62624899345	-81337.75926485474	-94.86698413869536	-81337.75926485474	13444.526043376685	-87.95922885971322	1.1958016155062776E-4	0.731307184685994	1	0.0	298.48004782708125	1	0.0	9335.540358965563	0	0.0	12861.358389889605	0	0.0	13444.526043376685	3.5160586818659924E-5
9300000	-81434.501691375	-81337.61081338912	-96.89087798587919	-81337.61081338912	12698.093147956775	-89.98312270689705	2.7190486702210684E-4	0.45099549674438516	1	0.0	296.90397978770767	1	0.0	8663.13117585073	0	0.0	12308.495909764319	0	0.0	12698.093147956775	3.664683057689725E-5
9301000	-81433.10799856839	-81337.78054631743	-95.32745225096615	-81337.78054631743	14462.889685344471	-88.41969697198401	6.546481114177583E-5	0.6275830801340837	1	0.0	342.2100395319141	1	0.0	9928.622797929398	0	0.0	13687.534886097525	0	0.0	14462.889685344471	3.2516549912453544E-5
9302000	-81433.53053921091	-81338.12700617487	-95.40353303604589	-81338.12700617487	13551.772617317427	-88.49577775706375	1.7996776584738747E-4	0.35820965635001817	1	0.0	339.3541498205992	1	0.0	9150.534591993573	0	0.0	13057.203589214185	0	0.0	13551.772617317427	3.47837884942413E-5
9303000	-81430.38345787967	-81335.22231146436	-95.16114641530714	-81335.22231146436	14582.606350962442	-88.253391136325	7.867171170562192E-5	0.7335794321447777	1	0.0	353.21346527012724	1	0.0	10002.485375028195	0	0.0	13626.176823397947	0	0.0	14582.606350962442	3.231075374826488E-5
9304000	-81449.86122844907	-81335.58918956263	-114.27203888643506	-81335.58918956263	117427.36362391997	-107.36428360745292	1.359074935379078E-5	0.36278940719752123	1	0.0	2592.7652349822874	1	0.0	79961.44223458144	0	0.0	112305.85022922103	0	0.0	117427.36362391997	4.043374047281427E-6
9305000	-81441.4990221665	-81335.44017019712	-106.0588519693828	-81335.44017019712	45984.77246060596	-99.15109669040066	3.746406028362888E-5	0.1600054243098042	1	0.0	998.2198464728493	1	0.0	31879.769333591168	0	0.0	43519.921857259236	0	0.0	45984.77246060596	1.0220249897910308E-5
9306000	-81435.38315436176	-81342.8252779201	-92.55787644166399	-81342.8252779201	10938.249027406278	-85.65012116268186	1.247387599095752E-4	0.6742759507985989	1	0.0	259.2440583986328	1	0.0	7228.324502529892	0	0.0	10191.985426384217	0	0.0	10938.249027406278	4.320361976415007E-5
9307000	-81436.63610088649	-81336.35888362645	-100.27721726003853	-81336.35888362645	23883.70390617197	-93.36946198105639	9.47604673902419E-5	0.01719450768517222	1	0.0	573.7433055017053	1	0.0	16518.930096828528	0	0.0	22198.72178332075	0	0.0	23883.70390617197	2.0304637030624374E-5
9308000	-81439.88527577922	-81335.23398731646	-104.65128846275735	-81335.23398731646	27714.883152961265	-97.74353318377521	1.475118138276731E-4	0.2431406527126676	1	0.0	650.892000256641	1	0.0	18423.769534123836	0	0.0	26234.30406622766	0	0.0	27714.883152961265	1.7363594489748654E-5
9309000	-81432.19957025355	-81337.05223057473	-95.147339678822	-81337.05223057473	14306.061818762537	-88.23958439983986	1.2412910186657497E-4	0.5453505862395315	1	0.0	361.17714094015247	1	0.0	9800.291972337849	0	0.0	13259.602623913222	0	0.0	14306.061818762537	3.342716895648366E-5
9310000	-81429.44344633514	-81335.22196852099	-94.22147781414876	-81335.22196852099	12650.425130657091	-87.31372253516662	1.1830480830647686E-4	0.3474723902099281	1	0.0	282.4155584680016	1	0.0	8691.818253273563	0	0.0	11897.914015116954	0	0.0	12650.425130657091	3.733116043116192E-5
9311000	-81428.70781549228	-81336.17777801662	-92.53003747566187	-81336.17777801662	10655.912212155583	-85.62228219667973	1.4539589923477078E-4	0.6325583784065932	1	0.0	274.0519057789288	1	0.0	7189.454693382366	0	0.0	10254.003786946038	0	0.0	10655.912212155583	4.4244042333509553E-5
9312000	-81434.20056911044	-81339.16701843034	-95.03355068010143	-81339.16701843034	13915.840291207913	-88.12579540111929	1.3843379140416028E-4	0.507538791928785	1	0.0	343.14635851220066	1	0.0	9595.38318649477	0	0.0	12820.52397250031	0	0.0	13915.840291207913	3.489507106643576E-5
9313000	-81430.27374367567	-81336.84141033453	-93.43233334114147	-81336.84141033453	11649.654742459199	-86.52457806215934	8.257655342478715E-5	0.6419723672147962	0	0.0	288.55012663453607	1	0.0	8134.663835859334	0	0.0	11244.441040412985	0	0.0	11649.654742459199	4.004055184192512E-5
9314000	-81426.22697372743	-81333.49157167088	-92.73540205656033	-81333.49157167088	11160.846992428282	-85.8276467775782	1.050331514772135E-4	0.737072580318815	1	0.0	259.90362596304914	1	0.0	7736.422782014619	0	0.0	10429.29840325212	0	0.0	11160.846992428282	4.240869581887049E-5
9315000	-81431.70562110525	-81336.46203994038	-95.2435811648724	-81336.46203994038	14591.876381759586	-88.33582588589026	6.972720328606422E-5	0.6406727955741949	1	0.0	301.86365235692955	1	0.0	9904.542862418562	0	0.0	13741.31643094527	0	0.0	14591.876381759586	3.318461614641227E-5
9316000	-81439.86780492446	-81337.40712161225	-102.46068331221193	-81337.40712161225	31767.42900533685	-95.55292803322979	3.562855092799233E-5	0.5604375571554358	1	0.0	825.0310901173915	1	0.0	21479.602727940237	0	0.0	30175.786976076648	0	0.0	31767.42900533685	1.4854554085034125E-5
9317000	-81441.57579241329	-81336.55621887841	-105.01957353488324	-81336.55621887841	36441.77733551327	-98.1118182559011	2.5367239379452854E-5	0.30826208696258084	1	0.0	831.3601310734172	1	0.0	25158.88154710041	0	0.0	34780.83034760736	0	0.0	36441.77733551327	1.3045259803263284E-5
9318000	-81431.71067297064	-81334.27556595771	-97.43510701292965	-81334.27556595771	13243.03547654394	-90.52735173394751	5.650086802407133E-5	0.17138625913035743	1	0.0	323.82960362866424	1	0.0	8908.551527397121	0	0.0	12545.527232952933	0	0.0	13243.03547654394	3.600604483216588E-5
9319000	-81427.7107292119	-81334.23494065621	-93.47578855568578	-81334.23494065621	12042.119247964658	-86.56803327670364	1.0541808919131605E-4	0.7468605300127911	1	0.0	305.53028019372357	1	0.0	8190.064816571856	0	0.0	11437.808356573096	0	0.0	12042.119247964658	3.949505478412648E-5
9320000	-81430.90358571569	-81334.83038032135	-96.07320539434069	-81334.83038032135	14399.500747931954	-89.16545011535855	1.8059574390352168E-4	0.3908752943258737	1	0.0	346.10808691080325	1	0.0	9929.827350296082	0	0.0	13352.592091109444	0	0.0	14399.500747931954	3.327463322318232E-5
9321000	-81437.36840141237	-81341.22422949271	-96.14417191965408	-81341.22422949271	15918.849787331283	-89.23641664067195	1.0835650212038083E-4	0.5285501292402964	1	0.0	371.50121151419773	1	0.0	10713.05908505562	1	0.0	14913.847405387323	0	0.0	15918.849787331283	3.063119680139535E-5
9322000	-81434.22461978621	-81338.09733320729	-96.12728657892237	-81338.09733320729	14528.411320927007	-89.21953129994023	1.807624451256009E-4	0.39872351692428704	1	0.0	288.1002475665236	1	0.0	9947.36691250332	0	0.0	13346.253704036519	0	0.0	14528.411320927007	3.268732712756219E-5
9323000	-81432.60611067413	-81337.23266190288	-95.37344877124298	-81337.23266190288	14050.540881040251	-88.46569349226084	1.467590876849115E-4	0.4504040107878192	1	0.0	290.51777926446965	1	0.0	9705.34303845699	1	0.0	13464.346306110336	0	0.0	14050.540881040251	3.40562833328366E-5
9324000	-81443.04620156185	-81339.21522597354	-103.83097558831064	-81339.21522597354	36736.290407033266	-96.9232203093285	5.10549262271546E-5	0.3085089447121294	1	0.0	932.461616524519	1	0.0	24650.83057704252	0	0.0	34415.58529663481	0	0.0	36736.290407033266	1.2905959165986075E-5
