"node1","node2","Uni_N1","Uni_N2"
"eco:b1701","eco:b2771","P38135","Q46909"
"eco:b1576","eco:b2771","P29010","Q46909"
"eco:b0045","eco:b2771","P31679","Q46909"
"eco:b1801","eco:b2771","P0ABD1","Q46909"
"eco:b2406","eco:b2771","P45562","Q46909"
"eco:b0845","eco:b2771","P75810","Q46909"
"eco:b1387","eco:b2771","P77455","Q46909"
"eco:b0446","eco:b2771","P46891","Q46909"
"eco:b0348","eco:b2771","P0ABR9","Q46909"
"eco:b2056","eco:b2774","P71238","P76633"
"eco:b0685","eco:b2774","P0AAU7","P76633"
"eco:b0799","eco:b2774","P27296","P76633"
"eco:b1379","eco:b2774","P52644","P76633"
"eco:b0252","eco:b2774","P77206","P76633"
"eco:b1165","eco:b2774","P75992","P76633"
"eco:b1309","eco:b2774","P76041","P76633"
"eco:b0769","eco:b2774","P0AAV8","P76633"
"eco:b1555","eco:b2774","P76160","P76633"
"eco:b2172","eco:b2774","P33029","P76633"
"eco:b1691","eco:b2774","P76198","P76633"
"eco:b2774","eco:b2775","P76633","P77031"
"eco:b2172","eco:b2775","P33029","P77031"
"eco:b2247","eco:b2775","P77215","P77031"
"eco:b2244","eco:b2775","P37014","P77031"
"eco:b1737","eco:b2775","P17334","P77031"
"eco:b1514","eco:b2775","P77672","P77031"
"eco:b1039","eco:b2775","P0AE95","P77031"
"eco:b2315","eco:b2775","P08192","P77031"
"eco:b1802","eco:b2775","P0ABR7","P77031"
"eco:b2314","eco:b2775","P09549","P77031"
"eco:b0252","eco:b2776","P77206","P55138"
"eco:b0330","eco:b2776","P77743","P55138"
"eco:b2484","eco:b2776","P77416","P55138"
"eco:b2168","eco:b2776","P0AEW9","P55138"
"eco:b0601","eco:b2776","P77174","P55138"
"eco:b0044","eco:b2776","P68646","P55138"
"eco:b0909","eco:b2776","P43674","P55138"
"eco:b0614","eco:b2776","P0A6G5","P55138"
"eco:b0621","eco:b2776","P0ABP3","P55138"
"eco:b2618","eco:b2777","P52119","P64554"
"eco:b1943","eco:b2778","P52614","P55140"
"eco:b1463","eco:b2778","P77567","P55140"
"eco:b0221","eco:b2778","Q47146","P55140"
"eco:b0279","eco:b2778","P71296","P55140"
"eco:b1526","eco:b2778","P77309","P55140"
"eco:b1950","eco:b2778","P33135","P55140"
"eco:b2073","eco:b2778","P76396","P55140"
"eco:b2334","eco:b2778","P76500","P55140"
"eco:b0096","eco:b2778","P0A725","P55140"
"eco:b2106","eco:b2778","P76425","P55140"
"eco:b0547","eco:b2778","Q47269","P55140"
"eco:b1553","eco:b2778","P76158","P55140"
"eco:b1769","eco:b2778","P38055","P55140"
"eco:b1319","eco:b2778","P76045","P55140"
"eco:b1365","eco:b2778","P76068","P55140"
"eco:b1719","eco:b2779","P0A8M3","P0A6P9"
"eco:b0894","eco:b2779","P18775","P0A6P9"
"eco:b1757","eco:b2779","P78067","P0A6P9"
"eco:b1593","eco:b2779","P0A6E9","P0A6P9"
"eco:b1751","eco:b2779","P76220","P0A6P9"
"eco:b1676","eco:b2779","P0AD61","P0A6P9"
"eco:b1854","eco:b2779","P21599","P0A6P9"
"eco:b0812","eco:b2779","P0ABT2","P0A6P9"
"eco:b0237","eco:b2779","P15288","P0A6P9"
"eco:b2415","eco:b2779","P0AA04","P0A6P9"
"eco:b2479","eco:b2779","P0A9I3","P0A6P9"
"eco:b0144","eco:b2779","P27305","P0A6P9"
"eco:b0605","eco:b2779","P0AE08","P0A6P9"
"eco:b0471","eco:b2779","P0A8B5","P0A6P9"
"eco:b1779","eco:b2779","P0A9B2","P0A6P9"
"eco:b0169","eco:b2779","P0A7V0","P0A6P9"
"eco:b0957","eco:b2779","P0A910","P0A6P9"
"eco:b2215","eco:b2779","P06996","P0A6P9"
"eco:b1713","eco:b2780","P07395","P0A7E5"
"eco:b1101","eco:b2780","P69786","P0A7E5"
"eco:b0053","eco:b2780","P0ABZ6","P0A7E5"
"eco:b1779","eco:b2780","P0A9B2","P0A7E5"
"eco:b1176","eco:b2780","P18196","P0A7E5"
"eco:b2512","eco:b2780","P77774","P0A7E5"
"eco:b2572","eco:b2780","P0AFX7","P0A7E5"
"eco:b2559","eco:b2780","P68398","P0A7E5"
"eco:b0169","eco:b2780","P0A7V0","P0A7E5"
"eco:b1712","eco:b2780","P0A6X7","P0A7E5"
"eco:b1676","eco:b2780","P0AD61","P0A7E5"
"eco:b2507","eco:b2780","P04079","P0A7E5"
"eco:b0661","eco:b2780","P0AEI1","P0A7E5"
"eco:b0182","eco:b2780","P10441","P0A7E5"
"eco:b2499","eco:b2780","P08178","P0A7E5"
"eco:b1286","eco:b2780","P30850","P0A7E5"
"eco:b0911","eco:b2780","P0AG67","P0A7E5"
"eco:b2400","eco:b2780","P04805","P0A7E5"
"eco:b2415","eco:b2780","P0AA04","P0A7E5"
"eco:b2527","eco:b2780","P0A6L9","P0A7E5"
"eco:b1876","eco:b2780","P11875","P0A7E5"
"eco:b1092","eco:b2780","P0AAI9","P0A7E5"
"eco:b1131","eco:b2780","P0AB89","P0A7E5"
"eco:b0683","eco:b2780","P0A9A9","P0A7E5"
"eco:b1241","eco:b2780","P0A9Q7","P0A7E5"
"eco:b2283","eco:b2780","P33602","P0A7E5"
"eco:b0415","eco:b2780","P61714","P0A7E5"
"eco:b0904","eco:b2780","P0AC23","P0A7E5"
"eco:b2607","eco:b2780","P0A873","P0A7E5"
"eco:b2297","eco:b2780","P0A9M8","P0A7E5"
"eco:b2476","eco:b2780","P0A7D7","P0A7E5"
"eco:b0436","eco:b2780","P0A850","P0A7E5"
"eco:b2779","eco:b2780","P0A6P9","P0A7E5"
"eco:b2042","eco:b2780","P0AAB6","P0A7E5"
"eco:b2701","eco:b2780","P41052","P0A7E5"
"eco:b0737","eco:b2780","P0ABU9","P0A7E5"
"eco:b2416","eco:b2780","P08839","P0A7E5"
"eco:b2261","eco:b2780","P29208","P0A7E5"
"eco:b2231","eco:b2780","P0AES4","P0A7E5"
"eco:b2608","eco:b2780","P0A7X6","P0A7E5"
"eco:b2282","eco:b2780","P0AFD4","P0A7E5"
"eco:b0224","eco:b2781","P0AA99","P0AEY3"
"eco:b2781","eco:b2782","P0AEY3","P0AE70"
"eco:b1003","eco:b2782","P0AB14","P0AE70"
"eco:b1029","eco:b2782","P75910","P0AE70"
"eco:b2782","eco:b2783","P0AE70","P0AE72"
"eco:b0272","eco:b2783","P77300","P0AE72"
"eco:b2424","eco:b2784","P16701","P0AG20"
"eco:b1854","eco:b2786","P21599","P0AEC5"
"eco:b1630","eco:b2786","P76182","P0AEC5"
"eco:b1632","eco:b2786","P77179","P0AEC5"
"eco:b2383","eco:b2786","P77439","P0AEC5"
"eco:b1561","eco:b2786","P07010","P0AEC5"
"eco:b1131","eco:b2786","P0AB89","P0AEC5"
"eco:b2466","eco:b2786","P76559","P0AEC5"
"eco:b2002","eco:b2787","P76362","P0AES2"
"eco:b1692","eco:b2787","P0A6D5","P0AES2"
"eco:b1542","eco:b2787","P77260","P0AES2"
"eco:b1172","eco:b2787","Q7DFV3","P0AES2"
"eco:b1282","eco:b2787","P08245","P0AES2"
"eco:b1320","eco:b2787","P77615","P0AES2"
"eco:b1389","eco:b2787","P76078","P0AES2"
"eco:b2093","eco:b2788","P37188","Q46915"
"eco:b0497","eco:b2788","P16919","Q46915"
"eco:b0307","eco:b2788","P77536","Q46915"
"eco:b2458","eco:b2788","P77218","Q46915"
"eco:b2005","eco:b2788","P64524","Q46915"
"eco:b0306","eco:b2788","P77252","Q46915"
"eco:b1711","eco:b2788","P06609","Q46915"
"eco:b2428","eco:b2788","P76535","Q46915"
"eco:b0162","eco:b2788","P37047","Q46915"
"eco:b1926","eco:b2788","P0ABY2","Q46915"
"eco:b0899","eco:b2789","P75835","Q46916"
"eco:b2788","eco:b2789","Q46915","Q46916"
"eco:b0527","eco:b2789","P45570","Q46916"
"eco:b0252","eco:b2789","P77206","Q46916"
"eco:b2224","eco:b2789","P76461","Q46916"
"eco:b2740","eco:b2789","Q46892","Q46916"
"eco:b2121","eco:b2789","P33352","Q46916"
"eco:b1691","eco:b2789","P76198","Q46916"
"eco:b2775","eco:b2789","P77031","Q46916"
"eco:b1737","eco:b2789","P17334","Q46916"
"eco:b0331","eco:b2789","P77541","Q46916"
"eco:b2248","eco:b2789","P77732","Q46916"
"eco:b0651","eco:b2789","P41409","Q46916"
"eco:b2247","eco:b2789","P77215","Q46916"
"eco:b0897","eco:b2789","P21367","Q46916"
"eco:b1373","eco:b2789","P77163","Q46916"
"eco:b1615","eco:b2789","Q47706","Q46916"
"eco:b2246","eco:b2789","P76470","Q46916"
"eco:b0433","eco:b2789","P0AE16","Q46916"
"eco:b0511","eco:b2789","P75712","Q46916"
"eco:b2073","eco:b2789","P76396","Q46916"
"eco:b0505","eco:b2789","P77731","Q46916"
"eco:b0871","eco:b2789","P07003","Q46916"
"eco:b0334","eco:b2789","P77243","Q46916"
"eco:b0549","eco:b2789","P68661","Q46916"
"eco:b0317","eco:b2789","P77219","Q46916"
"eco:b0790","eco:b2789","P0AAW1","Q46916"
"eco:b1674","eco:b2789","P0AAL6","Q46916"
"eco:b0520","eco:b2789","P0AAS5","Q46916"
"eco:b2486","eco:b2789","P77437","Q46916"
"eco:b0335","eco:b2789","P77495","Q46916"
"eco:b2643","eco:b2789","P52139","Q46916"
"eco:b1391","eco:b2789","P76080","Q46916"
"eco:b1125","eco:b2791","P0AFK4","P0AA41"
"eco:b2034","eco:b2791","P37749","P0AA41"
"eco:b1035","eco:b2791","P75915","P0AA41"
"eco:b1124","eco:b2791","P0AFK6","P0AA41"
"eco:b1887","eco:b2792","P0A964","Q46919"
"eco:b1379","eco:b2792","P52644","Q46919"
"eco:b1165","eco:b2792","P75992","Q46919"
"eco:b2774","eco:b2792","P76633","Q46919"
"eco:b2411","eco:b2792","P15042","Q46919"
"eco:b2791","eco:b2792","P0AA41","Q46919"
"eco:b0412","eco:b2792","P46122","Q46919"
"eco:b0910","eco:b2792","P0A6I0","Q46919"
"eco:b1870","eco:b2793","P76290","P0A8U0"
"eco:b0907","eco:b2794","P23721","Q46920"
"eco:b2220","eco:b2795","Q06065","P0ADR8"
"eco:b1454","eco:b2795","P76117","P0ADR8"
"eco:b1200","eco:b2795","P76015","P0ADR8"
"eco:b2020","eco:b2795","P06988","P0ADR8"
"eco:b2465","eco:b2795","P33570","P0ADR8"
"eco:b1198","eco:b2795","P37349","P0ADR8"
"eco:b1868","eco:b2795","P37348","P0ADR8"
"eco:b0110","eco:b2795","P13016","P0ADR8"
"eco:b1059","eco:b2795","P40874","P0ADR8"
"eco:b1661","eco:b2795","P0A9H7","P0ADR8"
"eco:b0314","eco:b2795","P0ABC9","P0ADR8"
"eco:b2234","eco:b2796","P00452","P0AAD6"
"eco:b0434","eco:b2796","P0ADA5","P0AAD6"
"eco:b0724","eco:b2796","P07014","P0AAD6"
"eco:b0726","eco:b2796","P0AFG3","P0AAD6"
"eco:b0929","eco:b2796","P02931","P0AAD6"
"eco:b1044","eco:b2796","P75917","P0AAD6"
"eco:b1078","eco:b2796","P0ABX5","P0AAD6"
"eco:b2697","eco:b2796","P00957","P0AAD6"
"eco:b1823","eco:b2796","P0A9Y6","P0AAD6"
"eco:b0723","eco:b2796","P0AC41","P0AAD6"
"eco:b0557","eco:b2796","P77330","P0AAD6"
"eco:b2039","eco:b2796","P37744","P0AAD6"
"eco:b1948","eco:b2796","P0AC05","P0AAD6"
"eco:b0002","eco:b2796","P00561","P0AAD6"
"eco:b1713","eco:b2796","P07395","P0AAD6"
"eco:b0471","eco:b2796","P0A8B5","P0AAD6"
"eco:b1634","eco:b2796","P77304","P0AAD6"
"eco:b0928","eco:b2796","P00509","P0AAD6"
"eco:b1062","eco:b2796","P05020","P0AAD6"
"eco:b0728","eco:b2796","P0A836","P0AAD6"
"eco:b1947","eco:b2796","P22586","P0AAD6"
"eco:b1729","eco:b2796","P77529","P0AAD6"
"eco:b1089","eco:b2797","P0A7N4","P30744"
"eco:b2581","eco:b2797","P0AGJ5","P30744"
"eco:b1713","eco:b2797","P07395","P30744"
"eco:b2796","eco:b2797","P0AAD6","P30744"
"eco:b0222","eco:b2797","P63224","P30744"
"eco:b2282","eco:b2797","P0AFD4","P30744"
"eco:b2551","eco:b2797","P0A825","P30744"
"eco:b0426","eco:b2797","P0A8E7","P30744"
"eco:b1095","eco:b2797","P0AAI5","P30744"
"eco:b0076","eco:b2798","P10151","P38506"
"eco:b0006","eco:b2798","P0A8I3","P38506"
"eco:b0679","eco:b2798","P09323","P38506"
"eco:b0937","eco:b2798","P80644","P38506"
"eco:b1941","eco:b2798","P52612","P38506"
"eco:b2062","eco:b2798","P0A930","P38506"
"eco:b1590","eco:b2798","P76173","P38506"
"eco:b0189","eco:b2798","P0AFW8","P38506"
"eco:b2060","eco:b2798","P76387","P38506"
"eco:b2726","eco:b2798","P0A700","P38506"
"eco:b1314","eco:b2798","P76044","P38506"
"eco:b1580","eco:b2798","P38105","P38506"
"eco:b2434","eco:b2798","P76539","P38506"
"eco:b0558","eco:b2798","P77598","P38506"
"eco:b2328","eco:b2798","P0C0T5","P38506"
"eco:b2469","eco:b2799","P27896","P0A9S1"
"eco:b1800","eco:b2799","P76251","P0A9S1"
"eco:b1837","eco:b2799","P76275","P0A9S1"
"eco:b1498","eco:b2799","P77318","P0A9S1"
"eco:b1406","eco:b2799","P25906","P0A9S1"
"eco:b0476","eco:b2799","P23872","P0A9S1"
"eco:b2151","eco:b2799","P25748","P0A9S1"
"eco:b0655","eco:b2799","P37902","P0A9S1"
"eco:b0307","eco:b2799","P77536","P0A9S1"
"eco:b0219","eco:b2799","Q47679","P0A9S1"
"eco:b2661","eco:b2799","P25526","P0A9S1"
"eco:b2247","eco:b2799","P77215","P0A9S1"
"eco:b1224","eco:b2799","P09152","P0A9S1"
"eco:b2147","eco:b2799","P25889","P0A9S1"
"eco:b1426","eco:b2799","P0ACW6","P0A9S1"
"eco:b0062","eco:b2799","P08202","P0A9S1"
"eco:b2240","eco:b2799","P08194","P0A9S1"
"eco:b2220","eco:b2799","Q06065","P0A9S1"
"eco:b0445","eco:b2799","P46890","P0A9S1"
"eco:b2149","eco:b2799","P0AAG8","P0A9S1"
"eco:b1498","eco:b2800","P77318","P0AB87"
"eco:b2330","eco:b2800","P39199","P0AB87"
"eco:b0798","eco:b2800","P30176","P0AB87"
"eco:b0383","eco:b2800","P00634","P0AB87"
"eco:b1754","eco:b2800","P76223","P0AB87"
"eco:b1466","eco:b2800","P19317","P0AB87"
"eco:b1406","eco:b2800","P25906","P0AB87"
"eco:b2775","eco:b2800","P77031","P0AB87"
"eco:b1415","eco:b2800","P25553","P0AB87"
"eco:b1511","eco:b2800","P77432","P0AB87"
"eco:b2799","eco:b2800","P0A9S1","P0AB87"
"eco:b2060","eco:b2800","P76387","P0AB87"
"eco:b0445","eco:b2800","P46890","P0AB87"
"eco:b1512","eco:b2800","P76141","P0AB87"
"eco:b2247","eco:b2800","P77215","P0AB87"
"eco:b2332","eco:b2800","P76498","P0AB87"
"eco:b2272","eco:b2800","P76483","P0AB87"
"eco:b2272","eco:b2801","P76483","P11551"
"eco:b1697","eco:b2801","P76201","P11551"
"eco:b0520","eco:b2801","P0AAS5","P11551"
"eco:b2147","eco:b2801","P25889","P11551"
"eco:b2248","eco:b2801","P77732","P11551"
"eco:b0716","eco:b2801","P75748","P11551"
"eco:b0045","eco:b2801","P31679","P11551"
"eco:b0108","eco:b2801","P36647","P11551"
"eco:b2427","eco:b2801","P77245","P11551"
"eco:b0698","eco:b2801","P03959","P11551"
"eco:b1406","eco:b2801","P25906","P11551"
"eco:b2637","eco:b2801","P52135","P11551"
"eco:b1918","eco:b2801","P0AFT2","P11551"
"eco:b1521","eco:b2801","P0A6L7","P11551"
"eco:b1193","eco:b2801","P0C960","P11551"
"eco:b2035","eco:b2801","P37748","P11551"
"eco:b2247","eco:b2801","P77215","P11551"
"eco:b2628","eco:b2801","P52127","P11551"
"eco:b1085","eco:b2801","P62066","P11551"
"eco:b1386","eco:b2801","P46883","P11551"
"eco:b1407","eco:b2801","P25907","P11551"
"eco:b0040","eco:b2801","P31553","P11551"
"eco:b2766","eco:b2802","Q46904","P69922"
"eco:b2342","eco:b2802","P76503","P69922"
"eco:b1776","eco:b2802","P77539","P69922"
"eco:b0307","eco:b2802","P77536","P69922"
"eco:b2239","eco:b2802","P09394","P69922"
"eco:b2801","eco:b2802","P11551","P69922"
"eco:b1308","eco:b2802","P23857","P69922"
"eco:b2342","eco:b2803","P76503","P11553"
"eco:b1958","eco:b2803","P46125","P11553"
"eco:b2802","eco:b2803","P69922","P11553"
"eco:b0350","eco:b2803","P77608","P11553"
"eco:b1776","eco:b2803","P77539","P11553"
"eco:b0127","eco:b2803","P36879","P11553"
"eco:b0437","eco:b2803","P0A6G7","P11553"
"eco:b2381","eco:b2803","P0AE39","P11553"
"eco:b1971","eco:b2803","P76342","P11553"
"eco:b2147","eco:b2803","P25889","P11553"
"eco:b1958","eco:b2804","P46125","P0AEN8"
"eco:b1130","eco:b2804","P23836","P0AEN8"
"eco:b2381","eco:b2804","P0AE39","P0AEN8"
"eco:b0437","eco:b2804","P0A6G7","P0AEN8"
"eco:b0163","eco:b2804","P62768","P0AEN8"
"eco:b1869","eco:b2804","P64515","P0AEN8"
"eco:b2803","eco:b2804","P11553","P0AEN8"
"eco:b1108","eco:b2804","P0A8E1","P0AEN8"
"eco:b0704","eco:b2804","P28915","P0AEN8"
"eco:b2295","eco:b2804","P0A8D9","P0AEN8"
"eco:b0966","eco:b2804","P0AB20","P0AEN8"
"eco:b2521","eco:b2804","P31142","P0AEN8"
"eco:b0435","eco:b2804","P0ABE2","P0AEN8"
"eco:b1020","eco:b2804","P0A9K1","P0AEN8"
"eco:b1908","eco:b2804","P0AD05","P0AEN8"
"eco:b0127","eco:b2804","P36879","P0AEN8"
"eco:b1702","eco:b2804","P23538","P0AEN8"
"eco:b2287","eco:b2805","P0AFC7","P0ACK8"
"eco:b2483","eco:b2805","P77858","P0ACK8"
"eco:b1929","eco:b2805","P31064","P0ACK8"
"eco:b1205","eco:b2805","P0AB49","P0ACK8"
"eco:b0146","eco:b2805","P0A823","P0ACK8"
"eco:b2239","eco:b2805","P09394","P0ACK8"
"eco:b2242","eco:b2805","P13033","P0ACK8"
"eco:b2240","eco:b2805","P08194","P0ACK8"
"eco:b2241","eco:b2805","P0A9C0","P0ACK8"
"eco:b2610","eco:b2807","P0AGD7","P0ADR2"
"eco:b0528","eco:b2808","P0AAS7","P0A9F6"
"eco:b1220","eco:b2808","P39165","P0A9F6"
"eco:b0585","eco:b2808","P13039","P0A9F6"
"eco:b0799","eco:b2808","P27296","P0A9F6"
"eco:b1646","eco:b2809","P0AGD1","P65292"
"eco:b2302","eco:b2809","P77526","P65292"
"eco:b1951","eco:b2809","P0DMC9","P65292"
"eco:b0712","eco:b2809","P75745","P65292"
"eco:b1004","eco:b2809","P0A8G6","P65292"
"eco:b0871","eco:b2809","P07003","P65292"
"eco:b2347","eco:b2809","P37327","P65292"
"eco:b0325","eco:b2809","P75691","P65292"
"eco:b2128","eco:b2809","P33359","P65292"
"eco:b1003","eco:b2809","P0AB14","P65292"
"eco:b1897","eco:b2809","P31678","P65292"
"eco:b0753","eco:b2809","P0AAV6","P65292"
"eco:b1060","eco:b2809","P0AB33","P65292"
"eco:b1896","eco:b2809","P31677","P65292"
"eco:b0487","eco:b2809","P0A9G4","P65292"
"eco:b1325","eco:b2809","P51981","P65292"
"eco:b1045","eco:b2809","P0A8D6","P65292"
"eco:b2130","eco:b2809","P33361","P65292"
"eco:b2561","eco:b2809","P37767","P65292"
"eco:b2131","eco:b2809","P33362","P65292"
"eco:b2800","eco:b2809","P0AB87","P65292"
"eco:b1480","eco:b2809","P68191","P65292"
"eco:b2112","eco:b2809","P33344","P65292"
"eco:b1283","eco:b2809","P0ADA7","P65292"
"eco:b0456","eco:b2809","P0AAQ6","P65292"
"eco:b1732","eco:b2809","P21179","P65292"
"eco:b2080","eco:b2809","P76402","P65292"
"eco:b0870","eco:b2809","P75823","P65292"
"eco:b1967","eco:b2809","P31658","P65292"
"eco:b2465","eco:b2809","P33570","P65292"
"eco:b0453","eco:b2809","P77717","P65292"
"eco:b1927","eco:b2809","P26612","P65292"
"eco:b2266","eco:b2809","P0AEH5","P65292"
"eco:b1481","eco:b2809","P76127","P65292"
"eco:b0773","eco:b2809","P12994","P65292"
"eco:b0232","eco:b2809","Q47156","P65292"
"eco:b1382","eco:b2809","P64448","P65292"
"eco:b2129","eco:b2809","P33360","P65292"
"eco:b2097","eco:b2809","P0A991","P65292"
"eco:b1482","eco:b2809","P0C0L2","P65292"
"eco:b2672","eco:b2809","P0ADQ7","P65292"
"eco:b1051","eco:b2809","P25738","P65292"
"eco:b2354","eco:b2809","P77656","P65292"
"eco:b1990","eco:b2809","P39176","P65292"
"eco:b2464","eco:b2809","P0A867","P65292"
"eco:b0812","eco:b2809","P0ABT2","P65292"
"eco:b1939","eco:b2809","P0ABZ1","P65292"
"eco:b2301","eco:b2809","P77544","P65292"
"eco:b1739","eco:b2809","P0ADB1","P65292"
"eco:b1795","eco:b2809","P64485","P65292"
"eco:b1449","eco:b2809","P76113","P65292"
"eco:b2665","eco:b2809","P0ADE6","P65292"
"eco:b0852","eco:b2810","P0C0U4","Q46925"
"eco:b0862","eco:b2810","P0AE34","Q46925"
"eco:b0250","eco:b2811","P77162","P0AGF2"
"eco:b1953","eco:b2811","P64519","P0AGF2"
"eco:b0384","eco:b2811","P0AFM4","P0AGF2"
"eco:b2135","eco:b2811","P0AD17","P0AGF2"
"eco:b1413","eco:b2812","P43329","Q46927"
"eco:b0253","eco:b2812","P75678","Q46927"
"eco:b0961","eco:b2812","P0AB12","Q46927"
"eco:b2502","eco:b2813","P0AFL6","P0A935"
"eco:b2791","eco:b2813","P0AA41","P0A935"
"eco:b0908","eco:b2813","P0A6D3","P0A935"
"eco:b2082","eco:b2813","P37057","P0A935"
"eco:b2414","eco:b2813","P0ABK5","P0A935"
"eco:b2421","eco:b2813","P16703","P0A935"
"eco:b0992","eco:b2813","P52636","P0A935"
"eco:b2543","eco:b2813","P0AD47","P0A935"
"eco:b2309","eco:b2818","P0AEU0","P0A6C5"
"eco:b1611","eco:b2818","P05042","P0A6C5"
"eco:b0557","eco:b2818","P77330","P0A6C5"
"eco:b2533","eco:b2818","P0ADG4","P0A6C5"
"eco:b2149","eco:b2818","P0AAG8","P0A6C5"
"eco:b1127","eco:b2818","P29745","P0A6C5"
"eco:b0751","eco:b2818","P0AFK2","P0A6C5"
"eco:b1178","eco:b2818","P76002","P0A6C5"
"eco:b2600","eco:b2818","P07023","P0A6C5"
"eco:b0273","eco:b2818","P06960","P0A6C5"
"eco:b0722","eco:b2818","P0AC44","P0A6C5"
"eco:b2497","eco:b2818","P0AGM7","P0A6C5"
"eco:b0296","eco:b2818","P0A7N1","P0A6C5"
"eco:b1846","eco:b2818","P33218","P0A6C5"
"eco:b2461","eco:b2818","P76556","P0A6C5"
"eco:b0724","eco:b2818","P07014","P0A6C5"
"eco:b2306","eco:b2818","P07109","P0A6C5"
"eco:b1300","eco:b2818","P23883","P0A6C5"
"eco:b2574","eco:b2818","P10902","P0A6C5"
"eco:b2076","eco:b2818","P76399","P0A6C5"
"eco:b2518","eco:b2818","P0A763","P0A6C5"
"eco:b0729","eco:b2818","P0AGE9","P0A6C5"
"eco:b0032","eco:b2818","P0A6F1","P0A6C5"
"eco:b1973","eco:b2818","P76344","P0A6C5"
"eco:b2307","eco:b2818","P0AEU3","P0A6C5"
"eco:b2524","eco:b2818","P0C0L9","P0A6C5"
"eco:b1902","eco:b2818","P0A9A2","P0A6C5"
"eco:b2308","eco:b2818","P52094","P0A6C5"
"eco:b0118","eco:b2818","P36683","P0A6C5"
"eco:b1281","eco:b2818","P08244","P0A6C5"
"eco:b0532","eco:b2818","P77468","P0A6C5"
"eco:b2074","eco:b2818","P76397","P0A6C5"
"eco:b2167","eco:b2818","P20966","P0A6C5"
"eco:b0336","eco:b2818","P0AA82","P0A6C5"
"eco:b0726","eco:b2818","P0AFG3","P0A6C5"
"eco:b2075","eco:b2818","P76398","P0A6C5"
"eco:b0337","eco:b2818","P25524","P0A6C5"
"eco:b1171","eco:b2818","P0AB46","P0A6C5"
"eco:b0015","eco:b2818","P08622","P0A6C5"
"eco:b0841","eco:b2818","P75806","P0A6C5"
"eco:b1436","eco:b2818","P64459","P0A6C5"
"eco:b1778","eco:b2818","P0A746","P0A6C5"
"eco:b0727","eco:b2818","P0AFG6","P0A6C5"
"eco:b1857","eco:b2818","P39172","P0A6C5"
"eco:b0750","eco:b2818","P11458","P0A6C5"
"eco:b0728","eco:b2818","P0A836","P0A6C5"
"eco:b0860","eco:b2818","P30860","P0A6C5"
"eco:b2470","eco:b2818","P24177","P0A6C5"
"eco:b1777","eco:b2818","P76231","P0A6C5"
"eco:b1712","eco:b2818","P0A6X7","P0A6C5"
"eco:b0723","eco:b2818","P0AC41","P0A6C5"
"eco:b1867","eco:b2818","P0ADI7","P0A6C5"
"eco:b0839","eco:b2818","P08506","P0A6C5"
"eco:b0721","eco:b2818","P69054","P0A6C5"
"eco:b0033","eco:b2818","P00968","P0A6C5"
"eco:b2150","eco:b2818","P0AEE5","P0A6C5"
"eco:b2498","eco:b2818","P0A8F0","P0A6C5"
"eco:b0199","eco:b2818","P30750","P0A6C5"
"eco:b0272","eco:b2818","P77300","P0A6C5"
"eco:b1304","eco:b2818","P0AFM6","P0A6C5"
"eco:b1829","eco:b2818","P23894","P0A6C5"
"eco:b1916","eco:b2818","P07026","P0A6C5"
"eco:b2421","eco:b2818","P16703","P0A6C5"
"eco:b2155","eco:b2819","P17315","P04993"
"eco:b1959","eco:b2819","P0AA70","P04993"
"eco:b0094","eco:b2819","P0ABH0","P04993"
"eco:b2700","eco:b2819","P0A6G3","P04993"
"eco:b1930","eco:b2819","P0AA31","P04993"
"eco:b1163","eco:b2819","P75990","P04993"
"eco:b1414","eco:b2819","P34209","P04993"
"eco:b1857","eco:b2819","P39172","P04993"
"eco:b1920","eco:b2819","P0AEM9","P04993"
"eco:b1705","eco:b2819","P0ACX9","P04993"
"eco:b0037","eco:b2819","P31552","P04993"
"eco:b2819","eco:b2820","P04993","P08394"
"eco:b2283","eco:b2820","P33602","P08394"
"eco:b0726","eco:b2820","P0AFG3","P08394"
"eco:b0051","eco:b2820","P06992","P08394"
"eco:b0052","eco:b2820","P19624","P08394"
"eco:b0037","eco:b2820","P31552","P08394"
"eco:b2327","eco:b2820","P0AD30","P08394"
"eco:b1987","eco:b2821","Q47083","P05458"
"eco:b0570","eco:b2821","P77485","P05458"
"eco:b1018","eco:b2821","P0AB24","P05458"
"eco:b0086","eco:b2821","P11880","P05458"
"eco:b0700","eco:b2821","P16918","P05458"
"eco:b0087","eco:b2821","P0A6W3","P05458"
"eco:b0085","eco:b2821","P22188","P05458"
"eco:b0083","eco:b2822","P0AEN4","P07648"
"eco:b0421","eco:b2822","P22939","P07648"
"eco:b2281","eco:b2822","P0AFD6","P07648"
"eco:b2279","eco:b2822","P0AFE4","P07648"
"eco:b2282","eco:b2822","P0AFD4","P07648"
"eco:b2393","eco:b2822","P0AFF2","P07648"
"eco:b2278","eco:b2822","P33607","P07648"
"eco:b2382","eco:b2823","P77396","P08372"
"eco:b2184","eco:b2823","P33919","P08372"
"eco:b2730","eco:b2823","P24193","P08372"
"eco:b0613","eco:b2824","P77231","P08370"
"eco:b0149","eco:b2824","P02919","P08370"
"eco:b1390","eco:b2824","P76079","P08370"
"eco:b1963","eco:b2824","P76334","P08370"
"eco:b2408","eco:b2824","P45564","P08370"
"eco:b0508","eco:b2824","P30147","P08370"
