"node1","node2","Uni_N1","Uni_N2"
"eco:b2153","eco:b3458","P0A6T5","P04816"
"eco:b2705","eco:b3458","P05707","P04816"
"eco:b2514","eco:b3458","P60906","P04816"
"eco:b2704","eco:b3458","P05706","P04816"
"eco:b2805","eco:b3458","P0ACK8","P04816"
"eco:b1907","eco:b3458","P0AAD4","P04816"
"eco:b1246","eco:b3458","P76027","P04816"
"eco:b2243","eco:b3458","P0A996","P04816"
"eco:b1713","eco:b3458","P07395","P04816"
"eco:b0871","eco:b3458","P07003","P04816"
"eco:b0724","eco:b3458","P07014","P04816"
"eco:b0775","eco:b3458","P12996","P04816"
"eco:b0655","eco:b3458","P37902","P04816"
"eco:b1812","eco:b3458","P05041","P04816"
"eco:b3307","eco:b3458","P0AG59","P04816"
"eco:b0169","eco:b3458","P0A7V0","P04816"
"eco:b1482","eco:b3458","P0C0L2","P04816"
"eco:b2393","eco:b3458","P0AFF2","P04816"
"eco:b3305","eco:b3458","P0AG55","P04816"
"eco:b2150","eco:b3458","P0AEE5","P04816"
"eco:b1619","eco:b3458","P0AET8","P04816"
"eco:b0078","eco:b3458","P00894","P04816"
"eco:b1637","eco:b3458","P0AGJ9","P04816"
"eco:b3313","eco:b3458","P0ADY7","P04816"
"eco:b2149","eco:b3458","P0AAG8","P04816"
"eco:b0431","eco:b3458","P0ABI8","P04816"
"eco:b3302","eco:b3458","P0AG51","P04816"
"eco:b2587","eco:b3458","P0AEX3","P04816"
"eco:b0721","eco:b3458","P69054","P04816"
"eco:b0048","eco:b3458","P0ABQ4","P04816"
"eco:b0633","eco:b3458","P10100","P04816"
"eco:b0525","eco:b3458","P23869","P04816"
"eco:b0723","eco:b3458","P0AC41","P04816"
"eco:b0171","eco:b3458","P0A7E9","P04816"
"eco:b3367","eco:b3458","P0AC26","P04816"
"eco:b1245","eco:b3458","P0AFH6","P04816"
"eco:b2328","eco:b3458","P0C0T5","P04816"
"eco:b0810","eco:b3458","P0AEQ6","P04816"
"eco:b2903","eco:b3458","P33195","P04816"
"eco:b3309","eco:b3458","P60624","P04816"
"eco:b1710","eco:b3458","P06610","P04816"
"eco:b1247","eco:b3458","P77737","P04816"
"eco:b0729","eco:b3458","P0AGE9","P04816"
"eco:b2241","eco:b3458","P0A9C0","P04816"
"eco:b3258","eco:b3458","P16256","P04816"
"eco:b3430","eco:b3458","P0A6V1","P04816"
"eco:b0149","eco:b3458","P02919","P04816"
"eco:b0422","eco:b3458","P0A8G9","P04816"
"eco:b0722","eco:b3458","P0AC44","P04816"
"eco:b3214","eco:b3458","P28721","P04816"
"eco:b0733","eco:b3458","P0ABJ9","P04816"
"eco:b0674","eco:b3458","P22106","P04816"
"eco:b3451","eco:b3458","P10906","P04816"
"eco:b1089","eco:b3458","P0A7N4","P04816"
"eco:b2904","eco:b3458","P0A6T9","P04816"
"eco:b3315","eco:b3458","P61175","P04816"
"eco:b2103","eco:b3458","P76422","P04816"
"eco:b1817","eco:b3458","P69797","P04816"
"eco:b1238","eco:b3458","P23331","P04816"
"eco:b3318","eco:b3458","P0ADZ0","P04816"
"eco:b2261","eco:b3458","P29208","P04816"
"eco:b2802","eco:b3458","P69922","P04816"
"eco:b1819","eco:b3458","P69805","P04816"
"eco:b3390","eco:b3458","P0A6D7","P04816"
"eco:b3455","eco:b3458","P0A9S7","P04816"
"eco:b2796","eco:b3458","P0AAD6","P04816"
"eco:b1014","eco:b3458","P09546","P04816"
"eco:b2048","eco:b3458","P24175","P04816"
"eco:b3213","eco:b3458","P09832","P04816"
"eco:b0429","eco:b3458","P0ABJ6","P04816"
"eco:b0415","eco:b3458","P61714","P04816"
"eco:b3316","eco:b3458","P0A7U3","P04816"
"eco:b2480","eco:b3458","P0AE52","P04816"
"eco:b2752","eco:b3458","P21156","P04816"
"eco:b1739","eco:b3458","P0ADB1","P04816"
"eco:b0726","eco:b3458","P0AFG3","P04816"
"eco:b1766","eco:b3458","P08395","P04816"
"eco:b0811","eco:b3458","P0AEQ3","P04816"
"eco:b1723","eco:b3458","P06999","P04816"
"eco:b3429","eco:b3458","P0A6U8","P04816"
"eco:b1767","eco:b3458","P0A962","P04816"
"eco:b0727","eco:b3458","P0AFG6","P04816"
"eco:b2155","eco:b3458","P17315","P04816"
"eco:b0930","eco:b3458","P0A8M0","P04816"
"eco:b0911","eco:b3458","P0AG67","P04816"
"eco:b3456","eco:b3458","P22729","P04816"
"eco:b0023","eco:b3458","P0A7U7","P04816"
"eco:b2764","eco:b3458","P38038","P04816"
"eco:b0734","eco:b3458","P0ABK2","P04816"
"eco:b3065","eco:b3458","P68679","P04816"
"eco:b2309","eco:b3458","P0AEU0","P04816"
"eco:b3321","eco:b3458","P0A7R5","P04816"
"eco:b2751","eco:b3458","P23845","P04816"
"eco:b2801","eco:b3458","P11551","P04816"
"eco:b3428","eco:b3458","P0AC86","P04816"
"eco:b0751","eco:b3458","P0AFK2","P04816"
"eco:b0586","eco:b3458","P11454","P04816"
"eco:b1244","eco:b3458","P0AFH2","P04816"
"eco:b3452","eco:b3458","P10905","P04816"
"eco:b2025","eco:b3458","P60664","P04816"
"eco:b0778","eco:b3458","P13000","P04816"
"eco:b3360","eco:b3458","P00903","P04816"
"eco:b2507","eco:b3458","P04079","P04816"
"eco:b2762","eco:b3458","P17854","P04816"
"eco:b2307","eco:b3458","P0AEU3","P04816"
"eco:b2890","eco:b3458","P0A8N3","P04816"
"eco:b0918","eco:b3458","P04951","P04816"
"eco:b2606","eco:b3458","P0A7K6","P04816"
"eco:b2400","eco:b3458","P04805","P04816"
"eco:b1189","eco:b3458","P0A6J5","P04816"
"eco:b2763","eco:b3458","P17846","P04816"
"eco:b3320","eco:b3458","P60438","P04816"
"eco:b3304","eco:b3458","P0C018","P04816"
"eco:b3230","eco:b3458","P0A7X3","P04816"
"eco:b0104","eco:b3458","P60560","P04816"
"eco:b2023","eco:b3458","P60595","P04816"
"eco:b0522","eco:b3458","P09029","P04816"
"eco:b1900","eco:b3458","P0AAF3","P04816"
"eco:b1761","eco:b3458","P00370","P04816"
"eco:b2663","eco:b3458","P25527","P04816"
"eco:b1215","eco:b3458","P0A715","P04816"
"eco:b3363","eco:b3458","P0AFL3","P04816"
"eco:b0068","eco:b3458","P31550","P04816"
"eco:b2133","eco:b3458","P06149","P04816"
"eco:b0421","eco:b3458","P22939","P04816"
"eco:b0931","eco:b3458","P18133","P04816"
"eco:b1716","eco:b3458","P0A7L3","P04816"
"eco:b2780","eco:b3458","P0A7E5","P04816"
"eco:b2679","eco:b3458","P0AFM2","P04816"
"eco:b0314","eco:b3458","P0ABC9","P04816"
"eco:b2574","eco:b3458","P10902","P04816"
"eco:b0698","eco:b3458","P03959","P04816"
"eco:b2185","eco:b3458","P68919","P04816"
"eco:b2799","eco:b3458","P0A9S1","P04816"
"eco:b1602","eco:b3458","P0AB67","P04816"
"eco:b3314","eco:b3458","P0A7V3","P04816"
"eco:b2808","eco:b3458","P0A9F6","P04816"
"eco:b0755","eco:b3458","P62707","P04816"
"eco:b3450","eco:b3458","P10907","P04816"
"eco:b0388","eco:b3458","P0A6E1","P04816"
"eco:b1123","eco:b3458","P0AFK9","P04816"
"eco:b2262","eco:b3458","P0ABU0","P04816"
"eco:b0134","eco:b3458","P31057","P04816"
"eco:b0115","eco:b3458","P06959","P04816"
"eco:b3301","eco:b3458","P02413","P04816"
"eco:b2661","eco:b3458","P25526","P04816"
"eco:b2464","eco:b3458","P0A867","P04816"
"eco:b3454","eco:b3458","P22731","P04816"
"eco:b0170","eco:b3458","P0A6P1","P04816"
"eco:b1718","eco:b3458","P0A707","P04816"
"eco:b0861","eco:b3458","P0AE30","P04816"
"eco:b0595","eco:b3458","P0ADI4","P04816"
"eco:b0679","eco:b3458","P09323","P04816"
"eco:b3306","eco:b3458","P0A7W7","P04816"
"eco:b3116","eco:b3458","P0AAD8","P04816"
"eco:b0432","eco:b3458","P0ABJ1","P04816"
"eco:b2957","eco:b3458","P00805","P04816"
"eco:b1912","eco:b3458","P0ABF8","P04816"
"eco:b1702","eco:b3458","P23538","P04816"
"eco:b2508","eco:b3458","P0ADG7","P04816"
"eco:b0166","eco:b3458","P0A9D8","P04816"
"eco:b0151","eco:b3458","P07821","P04816"
"eco:b0085","eco:b3458","P22188","P04816"
"eco:b0566","eco:b3458","P10805","P04816"
"eco:b0031","eco:b3458","P04036","P04816"
"eco:b0004","eco:b3458","P00934","P04816"
"eco:b2688","eco:b3458","P0A6W9","P04816"
"eco:b3312","eco:b3458","P0A7M6","P04816"
"eco:b2905","eco:b3458","P27248","P04816"
"eco:b2800","eco:b3458","P0AB87","P04816"
"eco:b0072","eco:b3458","P0A6A6","P04816"
"eco:b3297","eco:b3458","P0A7R9","P04816"
"eco:b2500","eco:b3458","P08179","P04816"
"eco:b3308","eco:b3458","P62399","P04816"
"eco:b0697","eco:b3458","P03960","P04816"
"eco:b1223","eco:b3458","P10903","P04816"
"eco:b0194","eco:b3458","P16659","P04816"
"eco:b0237","eco:b3458","P15288","P04816"
"eco:b2557","eco:b3458","P15254","P04816"
"eco:b0428","eco:b3458","P0AEA5","P04816"
"eco:b0893","eco:b3458","P0A8L1","P04816"
"eco:b2803","eco:b3458","P11553","P04816"
"eco:b0120","eco:b3458","P0A7F6","P04816"
"eco:b0003","eco:b3458","P00547","P04816"
"eco:b3077","eco:b3458","P0AC73","P04816"
"eco:b0401","eco:b3458","P0AD99","P04816"
"eco:b2568","eco:b3458","P00803","P04816"
"eco:b0678","eco:b3458","P0A759","P04816"
"eco:b0077","eco:b3458","P00893","P04816"
"eco:b3340","eco:b3458","P0A6M8","P04816"
"eco:b0480","eco:b3458","P07024","P04816"
"eco:b2421","eco:b3458","P16703","P04816"
"eco:b0811","eco:b3460","P0AEQ3","P0AD96"
"eco:b0724","eco:b3460","P07014","P0AD96"
"eco:b0679","eco:b3460","P09323","P0AD96"
"eco:b1739","eco:b3460","P0ADB1","P0AD96"
"eco:b0863","eco:b3460","P30859","P0AD96"
"eco:b3458","eco:b3460","P04816","P0AD96"
"eco:b2514","eco:b3460","P60906","P0AD96"
"eco:b0072","eco:b3460","P0A6A6","P0AD96"
"eco:b0642","eco:b3460","P07813","P0AD96"
"eco:b0077","eco:b3460","P00893","P0AD96"
"eco:b1702","eco:b3460","P23538","P0AD96"
"eco:b1246","eco:b3460","P76027","P0AD96"
"eco:b0170","eco:b3460","P0A6P1","P0AD96"
"eco:b1920","eco:b3460","P0AEM9","P0AD96"
"eco:b0775","eco:b3460","P12996","P0AD96"
"eco:b1197","eco:b3460","P13482","P0AD96"
"eco:b1907","eco:b3460","P0AAD4","P0AD96"
"eco:b0078","eco:b3460","P00894","P0AD96"
"eco:b2425","eco:b3460","P16700","P0AD96"
"eco:b2310","eco:b3460","P09551","P0AD96"
"eco:b0680","eco:b3460","P00962","P0AD96"
"eco:b2796","eco:b3460","P0AAD6","P0AD96"
"eco:b0860","eco:b3460","P30860","P0AD96"
"eco:b1637","eco:b3460","P0AGJ9","P0AD96"
"eco:b0655","eco:b3460","P37902","P0AD96"
"eco:b1761","eco:b3460","P00370","P0AD96"
"eco:b1814","eco:b3460","P16095","P0AD96"
"eco:b3313","eco:b3460","P0ADY7","P0AD96"
"eco:b3214","eco:b3460","P28721","P0AD96"
"eco:b1247","eco:b3460","P77737","P0AD96"
"eco:b3320","eco:b3460","P60438","P0AD96"
"eco:b3457","eco:b3460","P0AEX7","P0AD96"
"eco:b3317","eco:b3460","P60422","P0AD96"
"eco:b2424","eco:b3460","P16701","P0AD96"
"eco:b1901","eco:b3460","P02924","P0AD96"
"eco:b2309","eco:b3460","P0AEU0","P0AD96"
"eco:b0431","eco:b3460","P0ABI8","P0AD96"
"eco:b3453","eco:b3460","P0AG80","P0AD96"
"eco:b2155","eco:b3460","P17315","P0AD96"
"eco:b0115","eco:b3460","P06959","P0AD96"
"eco:b1482","eco:b3460","P0C0L2","P0AD96"
"eco:b3454","eco:b3460","P22731","P0AD96"
"eco:b0004","eco:b3460","P00934","P0AD96"
"eco:b3213","eco:b3460","P09832","P0AD96"
"eco:b3340","eco:b3460","P0A6M8","P0AD96"
"eco:b3456","eco:b3460","P22729","P0AD96"
"eco:b0166","eco:b3460","P0A9D8","P0AD96"
"eco:b0104","eco:b3460","P60560","P0AD96"
"eco:b3455","eco:b3460","P0A9S7","P0AD96"
"eco:b3454","eco:b3462","P22731","P0AC30"
"eco:b2748","eco:b3462","P0A6S5","P0AC30"
"eco:b2910","eco:b3462","P0ADS2","P0AC30"
"eco:b3182","eco:b3462","P24228","P0AC30"
"eco:b2148","eco:b3462","P23200","P0AC30"
"eco:b2435","eco:b3462","P36548","P0AC30"
"eco:b3455","eco:b3462","P0A9S7","P0AC30"
"eco:b2817","eco:b3462","P63883","P0AC30"
"eco:b3457","eco:b3462","P0AEX7","P0AC30"
"eco:b2910","eco:b3463","P0ADS2","P0A9R7"
"eco:b0642","eco:b3463","P07813","P0A9R7"
"eco:b3301","eco:b3463","P02413","P0A9R7"
"eco:b1246","eco:b3463","P76027","P0A9R7"
"eco:b3462","eco:b3463","P0AC30","P0A9R7"
"eco:b3450","eco:b3463","P10907","P0A9R7"
"eco:b3311","eco:b3463","P0AG63","P0A9R7"
"eco:b2817","eco:b3463","P63883","P0A9R7"
"eco:b3182","eco:b3463","P24228","P0A9R7"
"eco:b3457","eco:b3463","P0AEX7","P0A9R7"
"eco:b1575","eco:b3463","P09557","P0A9R7"
"eco:b2748","eco:b3463","P0A6S5","P0A9R7"
"eco:b1247","eco:b3463","P77737","P0A9R7"
"eco:b3304","eco:b3463","P0C018","P0A9R7"
"eco:b3310","eco:b3463","P0ADY3","P0A9R7"
"eco:b3313","eco:b3463","P0ADY7","P0A9R7"
"eco:b3289","eco:b3465","P36929","P0ADX9"
"eco:b3084","eco:b3465","P42596","P0ADX9"
"eco:b0948","eco:b3465","P75864","P0ADX9"
"eco:b2946","eco:b3465","P0AGL7","P0ADX9"
"eco:b1835","eco:b3465","P76273","P0ADX9"
"eco:b0082","eco:b3465","P60390","P0ADX9"
"eco:b0967","eco:b3465","P75876","P0ADX9"
"eco:b1857","eco:b3469","P39172","P37617"
"eco:b1858","eco:b3469","P0A9X1","P37617"
"eco:b1859","eco:b3469","P39832","P37617"
"eco:b3040","eco:b3469","P0A8H3","P37617"
"eco:b0484","eco:b3469","Q59385","P37617"
"eco:b3292","eco:b3469","P0ACS5","P37617"
"eco:b0752","eco:b3469","P75757","P37617"
"eco:b3344","eco:b3470","P45531","P0A890"
"eco:b3343","eco:b3470","P45530","P0A890"
"eco:b0423","eco:b3470","P77718","P0A890"
"eco:b2529","eco:b3470","P0ACD4","P0A890"
"eco:b1133","eco:b3470","P25745","P0A890"
"eco:b3345","eco:b3470","P45532","P0A890"
"eco:b2242","eco:b3472","P13033","P0AEE1"
"eco:b3186","eco:b3472","P0AG48","P0AEE1"
"eco:b0902","eco:b3472","P0A9N4","P0AEE1"
"eco:b0930","eco:b3472","P0A8M0","P0AEE1"
"eco:b0415","eco:b3472","P61714","P0AEE1"
"eco:b2568","eco:b3472","P00803","P0AEE1"
"eco:b2796","eco:b3472","P0AAD6","P0AEE1"
"eco:b3301","eco:b3472","P02413","P0AEE1"
"eco:b2725","eco:b3476","P0AEV4","P33590"
"eco:b2796","eco:b3476","P0AAD6","P33590"
"eco:b1247","eco:b3476","P77737","P33590"
"eco:b2727","eco:b3476","P0AAN3","P33590"
"eco:b1814","eco:b3476","P16095","P33590"
"eco:b3458","eco:b3476","P04816","P33590"
"eco:b2721","eco:b3476","P16431","P33590"
"eco:b3453","eco:b3476","P0AG80","P33590"
"eco:b3476","eco:b3477","P33590","P33591"
"eco:b3476","eco:b3478","P33590","P0AFA9"
"eco:b3477","eco:b3478","P33591","P0AFA9"
"eco:b3476","eco:b3479","P33590","P33593"
"eco:b3478","eco:b3479","P0AFA9","P33593"
"eco:b3477","eco:b3479","P33591","P33593"
"eco:b0429","eco:b3480","P0ABJ6","P33594"
"eco:b3478","eco:b3480","P0AFA9","P33594"
"eco:b3450","eco:b3480","P10907","P33594"
"eco:b0431","eco:b3480","P0ABI8","P33594"
"eco:b3476","eco:b3480","P33590","P33594"
"eco:b3479","eco:b3480","P33593","P33594"
"eco:b3477","eco:b3480","P33591","P33594"
"eco:b2279","eco:b3480","P0AFE4","P33594"
"eco:b2105","eco:b3481","P64530","P0A6Z6"
"eco:b2106","eco:b3481","P76425","P0A6Z6"
"eco:b3476","eco:b3481","P33590","P0A6Z6"
"eco:b0564","eco:b3482","P05052","P16917"
"eco:b1521","eco:b3482","P0A6L7","P16917"
"eco:b2400","eco:b3482","P04805","P16917"
"eco:b1363","eco:b3482","P23849","P16917"
"eco:b2393","eco:b3482","P0AFF2","P16917"
"eco:b1386","eco:b3482","P46883","P16917"
"eco:b0452","eco:b3482","P0AGG2","P16917"
"eco:b0418","eco:b3482","P18200","P16917"
"eco:b1215","eco:b3482","P0A715","P16917"
"eco:b0674","eco:b3482","P22106","P16917"
"eco:b1427","eco:b3482","P13857","P16917"
"eco:b0700","eco:b3482","P16918","P16917"
"eco:b3341","eco:b3482","P02359","P16917"
"eco:b2753","eco:b3482","P10423","P16917"
"eco:b1418","eco:b3482","P0ABE5","P16917"
"eco:b0237","eco:b3482","P15288","P16917"
"eco:b2587","eco:b3482","P0AEX3","P16917"
"eco:b0149","eco:b3482","P02919","P16917"
"eco:b0583","eco:b3482","P19925","P16917"
"eco:b0497","eco:b3482","P16919","P16917"
"eco:b3214","eco:b3482","P28721","P16917"
"eco:b0566","eco:b3482","P10805","P16917"
"eco:b2369","eco:b3491","P0ACZ4","P37630"
"eco:b0486","eco:b3491","P77400","P37630"
"eco:b1003","eco:b3491","P0AB14","P37630"
"eco:b1499","eco:b3491","P76135","P37630"
"eco:b1492","eco:b3491","P63235","P37630"
"eco:b0485","eco:b3491","P77454","P37630"
"eco:b1004","eco:b3491","P0A8G6","P37630"
"eco:b2987","eco:b3493","P43676","P0AFJ7"
"eco:b1897","eco:b3494","P31678","P0A8S5"
"eco:b2543","eco:b3494","P0AD47","P0A8S5"
"eco:b1235","eco:b3494","P0AEV1","P0A8S5"
"eco:b1646","eco:b3494","P0AGD1","P0A8S5"
"eco:b2665","eco:b3494","P0ADE6","P0A8S5"
"eco:b3049","eco:b3494","P26649","P0A8S5"
"eco:b0753","eco:b3494","P0AAV6","P0A8S5"
"eco:b0871","eco:b3494","P07003","P0A8S5"
"eco:b2080","eco:b3494","P76402","P0A8S5"
"eco:b2369","eco:b3494","P0ACZ4","P0A8S5"
"eco:b1333","eco:b3494","P0AAC0","P0A8S5"
"eco:b1283","eco:b3494","P0ADA7","P0A8S5"
"eco:b3098","eco:b3494","P64581","P0A8S5"
"eco:b2535","eco:b3494","P54901","P0A8S5"
"eco:b0384","eco:b3494","P0AFM4","P0A8S5"
"eco:b1953","eco:b3494","P64519","P0A8S5"
"eco:b0453","eco:b3494","P77717","P0A8S5"
"eco:b0865","eco:b3494","P75818","P0A8S5"
"eco:b1739","eco:b3494","P0ADB1","P0A8S5"
"eco:b3362","eco:b3494","P0ADX5","P0A8S5"
"eco:b0485","eco:b3494","P77454","P0A8S5"
"eco:b2922","eco:b3494","P0ADS6","P0A8S5"
"eco:b2916","eco:b3498","P0A8S1","P27298"
"eco:b1594","eco:b3498","P50456","P27298"
"eco:b3308","eco:b3498","P62399","P27298"
"eco:b3129","eco:b3498","P15373","P27298"
"eco:b0931","eco:b3498","P18133","P27298"
"eco:b3231","eco:b3498","P0AA10","P27298"
"eco:b2764","eco:b3498","P38038","P27298"
"eco:b0475","eco:b3498","P23871","P27298"
"eco:b2232","eco:b3498","P17993","P27298"
"eco:b3396","eco:b3498","P02918","P27298"
"eco:b0477","eco:b3498","P0AEW6","P27298"
"eco:b2436","eco:b3498","P36553","P27298"
"eco:b2907","eco:b3498","P25534","P27298"
"eco:b1089","eco:b3498","P0A7N4","P27298"
"eco:b3315","eco:b3498","P61175","P27298"
"eco:b1876","eco:b3498","P11875","P27298"
"eco:b0381","eco:b3498","P0A6J8","P27298"
"eco:b0467","eco:b3498","P23862","P27298"
"eco:b0026","eco:b3498","P00956","P27298"
"eco:b0104","eco:b3498","P60560","P27298"
"eco:b3301","eco:b3498","P02413","P27298"
"eco:b0566","eco:b3498","P10805","P27298"
"eco:b2704","eco:b3498","P05706","P27298"
"eco:b3302","eco:b3498","P0AG51","P27298"
"eco:b3041","eco:b3498","P0A7J0","P27298"
"eco:b1106","eco:b3498","P75948","P27298"
"eco:b0918","eco:b3498","P04951","P27298"
"eco:b3415","eco:b3498","P39835","P27298"
"eco:b3259","eco:b3498","P0A8T1","P27298"
"eco:b0237","eco:b3498","P15288","P27298"
"eco:b1418","eco:b3498","P0ABE5","P27298"
"eco:b3306","eco:b3498","P0A7W7","P27298"
"eco:b2606","eco:b3498","P0A7K6","P27298"
"eco:b2609","eco:b3498","P0A7T3","P27298"
"eco:b3305","eco:b3498","P0AG55","P27298"
"eco:b3340","eco:b3498","P0A6M8","P27298"
"eco:b2148","eco:b3498","P23200","P27298"
"eco:b0810","eco:b3498","P0AEQ6","P27298"
"eco:b2103","eco:b3498","P76422","P27298"
"eco:b1427","eco:b3498","P13857","P27298"
"eco:b1238","eco:b3498","P23331","P27298"
"eco:b2400","eco:b3498","P04805","P27298"
"eco:b3304","eco:b3498","P0C018","P27298"
"eco:b2954","eco:b3498","P52061","P27298"
"eco:b0576","eco:b3498","P24207","P27298"
"eco:b2330","eco:b3498","P39199","P27298"
"eco:b3311","eco:b3498","P0AG63","P27298"
"eco:b2908","eco:b3498","P15034","P27298"
"eco:b0911","eco:b3498","P0AG67","P27298"
"eco:b0525","eco:b3498","P23869","P27298"
"eco:b0480","eco:b3498","P07024","P27298"
"eco:b2514","eco:b3498","P60906","P27298"
"eco:b1215","eco:b3498","P0A715","P27298"
"eco:b0384","eco:b3498","P0AFM4","P27298"
"eco:b1538","eco:b3498","P24171","P27298"
"eco:b0949","eco:b3498","P43672","P27298"
"eco:b2311","eco:b3498","P0AG03","P27298"
"eco:b1270","eco:b3498","P0A9H5","P27298"
"eco:b3314","eco:b3498","P0A7V3","P27298"
"eco:b2066","eco:b3498","P0A8F4","P27298"
"eco:b1386","eco:b3498","P46883","P27298"
"eco:b0418","eco:b3498","P18200","P27298"
"eco:b0422","eco:b3498","P0A8G9","P27298"
"eco:b3313","eco:b3498","P0ADY7","P27298"
"eco:b0369","eco:b3498","P0ACB2","P27298"
"eco:b1829","eco:b3498","P23894","P27298"
"eco:b3341","eco:b3498","P02359","P27298"
"eco:b2320","eco:b3498","P05459","P27298"
"eco:b3316","eco:b3498","P0A7U3","P27298"
"eco:b0932","eco:b3498","P04825","P27298"
"eco:b2891","eco:b3498","P07012","P27298"
"eco:b3455","eco:b3498","P0A9S7","P27298"
"eco:b3309","eco:b3498","P60624","P27298"
"eco:b3298","eco:b3498","P0A7S9","P27298"
"eco:b2329","eco:b3498","P12008","P27298"
"eco:b0405","eco:b3498","P0A7F9","P27298"
"eco:b0662","eco:b3498","P75728","P27298"
"eco:b0171","eco:b3498","P0A7E9","P27298"
"eco:b3186","eco:b3498","P0AG48","P27298"
"eco:b2342","eco:b3498","P76503","P27298"
"eco:b1764","eco:b3498","P16456","P27298"
"eco:b3296","eco:b3498","P0A7V8","P27298"
"eco:b3391","eco:b3499","P34749","P37634"
"eco:b3292","eco:b3501","P0ACS5","P37309"
"eco:b3501","eco:b3502","P37309","P0AB93"
"eco:b3502","eco:b3503","P0AB93","P0AB96"
"eco:b3501","eco:b3503","P37309","P0AB96"
"eco:b1492","eco:b3507","P63235","P37195"
"eco:b3491","eco:b3507","P37630","P37195"
"eco:b0707","eco:b3508","P24252","P0AFV2"
"eco:b0113","eco:b3508","P0ACL9","P0AFV2"
"eco:b3507","eco:b3508","P37195","P0AFV2"
"eco:b3491","eco:b3508","P37630","P0AFV2"
"eco:b1003","eco:b3508","P0AB14","P0AFV2"
"eco:b2097","eco:b3508","P0A991","P0AFV2"
"eco:b1482","eco:b3508","P0C0L2","P0AFV2"
"eco:b0432","eco:b3508","P0ABJ1","P0AFV2"
"eco:b1499","eco:b3508","P76135","P0AFV2"
"eco:b0485","eco:b3508","P77454","P0AFV2"
"eco:b1541","eco:b3508","P64463","P0AFV2"
"eco:b1492","eco:b3508","P63235","P0AFV2"
"eco:b0429","eco:b3508","P0ABJ6","P0AFV2"
"eco:b1000","eco:b3508","P36659","P0AFV2"
"eco:b1836","eco:b3508","P64503","P0AFV2"
"eco:b2369","eco:b3508","P0ACZ4","P0AFV2"
"eco:b0897","eco:b3508","P21367","P0AFV2"
"eco:b2508","eco:b3509","P0ADG7","P0AET2"
"eco:b0287","eco:b3509","P0AAA1","P0AET2"
"eco:b1499","eco:b3509","P76135","P0AET2"
"eco:b1916","eco:b3509","P07026","P0AET2"
"eco:b2282","eco:b3509","P0AFD4","P0AET2"
"eco:b1646","eco:b3509","P0AGD1","P0AET2"
"eco:b3458","eco:b3509","P04816","P0AET2"
"eco:b3453","eco:b3509","P0AG80","P0AET2"
"eco:b1619","eco:b3509","P0AET8","P0AET2"
"eco:b3186","eco:b3509","P0AG48","P0AET2"
"eco:b0729","eco:b3509","P0AGE9","P0AET2"
"eco:b3313","eco:b3509","P0ADY7","P0AET2"
"eco:b1743","eco:b3509","P77754","P0AET2"
"eco:b2702","eco:b3509","P56579","P0AET2"
"eco:b3340","eco:b3509","P0A6M8","P0AET2"
"eco:b0733","eco:b3509","P0ABJ9","P0AET2"
"eco:b2150","eco:b3509","P0AEE5","P0AET2"
"eco:b2095","eco:b3509","P0C8J8","P0AET2"
"eco:b2241","eco:b3509","P0A9C0","P0AET2"
"eco:b3098","eco:b3509","P64581","P0AET2"
"eco:b2426","eco:b3509","P37440","P0AET2"
"eco:b2369","eco:b3509","P0ACZ4","P0AET2"
"eco:b1164","eco:b3509","P75991","P0AET2"
"eco:b1897","eco:b3509","P31678","P0AET2"
"eco:b1783","eco:b3509","P0ACY3","P0AET2"
"eco:b1004","eco:b3509","P0A8G6","P0AET2"
"eco:b3238","eco:b3509","P64614","P0AET2"
"eco:b1921","eco:b3509","P52627","P0AET2"
"eco:b0453","eco:b3509","P77717","P0AET2"
"eco:b2370","eco:b3509","P30855","P0AET2"
"eco:b0863","eco:b3509","P30859","P0AET2"
"eco:b1073","eco:b3509","P0ABW9","P0AET2"
"eco:b2169","eco:b3509","P69811","P0AET2"
"eco:b2497","eco:b3509","P0AGM7","P0AET2"
"eco:b1076","eco:b3509","P75937","P0AET2"
"eco:b0003","eco:b3509","P00547","P0AET2"
"eco:b2579","eco:b3509","P68066","P0AET2"
"eco:b0721","eco:b3509","P69054","P0AET2"
"eco:b3315","eco:b3509","P61175","P0AET2"
"eco:b1189","eco:b3509","P0A6J5","P0AET2"
"eco:b1276","eco:b3509","P25516","P0AET2"
"eco:b0854","eco:b3509","P31133","P0AET2"
"eco:b2703","eco:b3509","P56580","P0AET2"
"eco:b1761","eco:b3509","P00370","P0AET2"
"eco:b1415","eco:b3509","P25553","P0AET2"
"eco:b0564","eco:b3509","P05052","P0AET2"
"eco:b0329","eco:b3509","P75694","P0AET2"
"eco:b3319","eco:b3509","P60723","P0AET2"
"eco:b2266","eco:b3509","P0AEH5","P0AET2"
"eco:b1198","eco:b3509","P37349","P0AET2"
"eco:b1452","eco:b3509","P76116","P0AET2"
"eco:b1739","eco:b3509","P0ADB1","P0AET2"
"eco:b0186","eco:b3509","P52095","P0AET2"
"eco:b3304","eco:b3509","P0C018","P0AET2"
"eco:b3480","eco:b3509","P33594","P0AET2"
"eco:b0430","eco:b3509","P0ABJ3","P0AET2"
"eco:b2185","eco:b3509","P68919","P0AET2"
"eco:b1165","eco:b3509","P75992","P0AET2"
