node1	node2
b0929	L-Malate
b1377	L-Malate
b2215	L-Malate
Butyrate (n-C4:0) exchange	Butyrate (n-C4:0)
b3833	Menaquinol 8
b3833	2-Demethylmenaquinol 8
b3833	H+
b3833	S-Adenosyl-L-homocysteine
b3833	S-Adenosyl-L-methionine
b3654	H+
b3654	Guanine
b3654	H+
b3654	Guanine
b0241	Cadmium
b0929	Cadmium
b1377	Cadmium
b2215	Cadmium
b0241	Cadmium
b0929	Cadmium
b1377	Cadmium
b2215	Cadmium
b4311	N-Acetylneuraminate
b0929	N-Acetylneuraminate
b2215	N-Acetylneuraminate
b4311	N-Acetylneuraminate
b0929	N-Acetylneuraminate
b2215	N-Acetylneuraminate
b0910	ATP
b0910	CDP
b0910	ADP
b0910	CMP
b3821	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)
b3821	phosphatidylethanolamine (dihexadecanoyl, n-C16:0)
b3821	H+
b3821	Hexadecanoate (n-C16:0)
b3821	H2O
L-Methionine S-oxide exchange	L-Methionine Sulfoxide
pyridoxal import	Pyridoxal
pyridoxal import	Pyridoxal
Biotin exchange	Biotin
b1288	Nicotinamide adenine dinucleotide phosphate
b1288	H+
b1288	Dodecanoyl-ACP (n-C12:0ACP)
b1288	trans-Dodec-2-enoyl-[acyl-carrier protein]
b1288	Nicotinamide adenine dinucleotide phosphate - reduced
b2254	Undecaprenyl phosphate
b2254	uridine 5''-diphospho-{beta}-4-deoxy-4-formamido-L-arabinose
b2254	UDP
b2254	undecaprenyl phosphate-4-amino-4-formyl-L-arabinose
b3028	Ubiquinone-8
b3028	Nicotinamide adenine dinucleotide phosphate - reduced
b3028	H+
b3028	Ubiquinol-8
b3028	Nicotinamide adenine dinucleotide phosphate
b3061	H2O
b3062	H2O
b3061	L-tartrate
b3062	L-tartrate
b3061	Oxaloacetate
b3062	Oxaloacetate
b4196	L-Xylulose 5-phosphate
b3581	L-Xylulose 5-phosphate
b4196	CO2
b3581	CO2
b4196	H+
b3581	H+
b4196	3-keto-L-gulonate-6-phosphate
b3581	3-keto-L-gulonate-6-phosphate
b2836	Diphosphate
b2836	Phosphatidylglycerol (ditetradecanoyl, n-C14:0)
b2836	AMP
b2836	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0)
b2836	tetradecanoate (n-C14:0)
b2836	ATP
b3729	L-Glutamate
b3729	D-Glucosamine 6-phosphate
b3729	L-Glutamine
b3729	D-Fructose 6-phosphate
b0238	Guanine
b0125	Guanine
b0238	Diphosphate
b0125	Diphosphate
b0238	GMP
b0125	GMP
b0238	5-Phospho-alpha-D-ribose 1-diphosphate
b0125	5-Phospho-alpha-D-ribose 1-diphosphate
L-malate transport out via proton antiport (periplasm)	H+
L-malate transport out via proton antiport (periplasm)	H+
L-malate transport out via proton antiport (periplasm)	L-Malate
L-malate transport out via proton antiport (periplasm)	L-Malate
2-Octaprenylphenol hydroxylase (anaerobic)	Nicotinamide adenine dinucleotide - reduced
2-Octaprenylphenol hydroxylase (anaerobic)	H+
2-Octaprenylphenol hydroxylase (anaerobic)	Phosphate
2-Octaprenylphenol hydroxylase (anaerobic)	H2O
2-Octaprenylphenol hydroxylase (anaerobic)	2-Octaprenylphenol
2-Octaprenylphenol hydroxylase (anaerobic)	ATP
2-Octaprenylphenol hydroxylase (anaerobic)	2-Octaprenyl-6-hydroxyphenol
2-Octaprenylphenol hydroxylase (anaerobic)	ADP
2-Octaprenylphenol hydroxylase (anaerobic)	Nicotinamide adenine dinucleotide
ferrichrome (minus Fe) secretion (to periplasm)	Ferrichrome minus Fe(III)
ferrichrome (minus Fe) secretion (to periplasm)	H+
ferrichrome (minus Fe) secretion (to periplasm)	H+
ferrichrome (minus Fe) secretion (to periplasm)	Ferrichrome minus Fe(III)
L-methionine-R-sulfoxide exchange	L-methionine-R-sulfoxide
b0774	7,8-Diaminononanoate
b0774	S-Adenosyl-4-methylthio-2-oxobutanoate
b0774	S-Adenosyl-L-methionine
b0774	8-Amino-7-oxononanoate
b2215	Pyridoxal
b0929	Pyridoxal
b1377	Pyridoxal
b0241	Pyridoxal
b2215	Pyridoxal
b0929	Pyridoxal
b1377	Pyridoxal
b0241	Pyridoxal
b3915	H+
b0752	H+
b3915	H+
b0752	H+
b3915	Cadmium
b0752	Cadmium
b3915	Cadmium
b0752	Cadmium
L-Aspartate exchange	L-Aspartate
b2464	Glyceraldehyde 3-phosphate
b0008	Glyceraldehyde 3-phosphate
b2464	D-Erythrose 4-phosphate
b0008	D-Erythrose 4-phosphate
b2464	D-Fructose 6-phosphate
b0008	D-Fructose 6-phosphate
b2464	Sedoheptulose 7-phosphate
b0008	Sedoheptulose 7-phosphate
b3821	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)
b3821	H2O
b3821	phosphatidylethanolamine (ditetradec-7-enoyl, n-C14:1)
b3821	tetradecenoate (n-C14:1)
b3821	H+
b0241	Cytidine
b0929	Cytidine
b1377	Cytidine
b2215	Cytidine
b0241	Cytidine
b0929	Cytidine
b1377	Cytidine
b2215	Cytidine
b3224	H+
b3224	N-Acetylneuraminate
b3224	H+
b3224	N-Acetylneuraminate
b2256	undecaprenyl phosphate-4-amino-4-deoxy-L-arabinose
b2256	Formate
b2256	H2O
b2256	undecaprenyl phosphate-4-amino-4-formyl-L-arabinose
b3835	2-Octaprenylphenol
b3835	2-Octaprenyl-6-hydroxyphenol
b3835	O2
b4123	H+
b4138	H+
b4123	L-Malate
b4138	L-Malate
b4123	H+
b4138	H+
b4123	L-Malate
b4138	L-Malate
b1288	Nicotinamide adenine dinucleotide
b1288	H+
b1288	Dodecanoyl-ACP (n-C12:0ACP)
b1288	trans-Dodec-2-enoyl-[acyl-carrier protein]
b1288	Nicotinamide adenine dinucleotide - reduced
NAD nucleosidase	Nicotinamide adenine dinucleotide
NAD nucleosidase	H2O
NAD nucleosidase	Nicotinamide
NAD nucleosidase	H+
NAD nucleosidase	ADPribose
b1215	3-Deoxy-D-manno-octulosonate 8-phosphate
b1215	Phosphoenolpyruvate
b1215	H2O
b1215	Phosphate
b1215	D-Arabinose 5-phosphate
b2883	Xanthine
b2883	Ammonium
b2883	Guanine
b2883	H2O
b2883	H+
L-Methionine exchange	L-Methionine
b2836	Diphosphate
b2836	Phosphatidylglycerol (didodecanoyl, n-C12:0)
b2836	2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)
b2836	AMP
b2836	Dodecanoate (n-C12:0)
b2836	ATP
ferrichrome (minus Fe) secretion (to extracellular)	H+
ferrichrome (minus Fe) secretion (to extracellular)	H+
ferrichrome (minus Fe) secretion (to extracellular)	Ferrichrome minus Fe(III)
ferrichrome (minus Fe) secretion (to extracellular)	Ferrichrome minus Fe(III)
b1377	GDP
b2215	GDP
b0929	GDP
b0241	GDP
b1377	GDP
b2215	GDP
b0929	GDP
b0241	GDP
b0241	N-Acetylmuramate
b0929	N-Acetylmuramate
b1377	N-Acetylmuramate
b2215	N-Acetylmuramate
b0241	N-Acetylmuramate
b0929	N-Acetylmuramate
b1377	N-Acetylmuramate
b2215	N-Acetylmuramate
arsenite exchange	arsenite
b2406	H+
b2406	Cytidine
b2406	H+
b2406	Cytidine
b0446	Pyridoxal
b3826	Pyridoxal
b0766	Pyridoxal
b0446	Phosphate
b3826	Phosphate
b0766	Phosphate
b0446	Pyridoxal 5'-phosphate
b3826	Pyridoxal 5'-phosphate
b0766	Pyridoxal 5'-phosphate
b0446	H2O
b3826	H2O
b0766	H2O
b3469	ADP
b3469	H2O
b3469	Cadmium
b3469	Phosphate
b3469	H+
b3469	Cadmium
b3469	ATP
b3222	H+
b3222	ADP
b3222	N-Acetyl-D-mannosamine 6-phosphate
b3222	ATP
b3222	N-Acetyl-D-mannosamine
b1521	Nicotinamide adenine dinucleotide - reduced
b1521	D-Tagaturonate
b1521	D-Altronate
b1521	H+
b1521	Nicotinamide adenine dinucleotide
b2615	Nicotinamide adenine dinucleotide
b2615	ATP
b2615	Nicotinamide adenine dinucleotide phosphate
b2615	H+
b2615	ADP
b3821	phosphatidylethanolamine (ditetradecanoyl, n-C14:0)
b3821	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)
b3821	H2O
b3821	tetradecanoate (n-C14:0)
b3821	H+
b3528	L-Malate
b3528	H+
b3528	L-Malate
b3528	H+
b1288	Nicotinamide adenine dinucleotide phosphate
b1288	Decanoyl-ACP (n-C10:0ACP)
b1288	H+
b1288	trans-Dec-2-enoyl-[acyl-carrier protein]
b1288	Nicotinamide adenine dinucleotide phosphate - reduced
b3650	Guanosine 3'-diphosphate 5'-triphosphate
b3650	Diphosphate
b3650	GTP
b3650	H2O
D-Methionine exchange	D-Methionine
b3198	3-Deoxy-D-manno-2-octulosonate
b3198	3-Deoxy-D-manno-octulosonate 8-phosphate
b3198	H2O
b3198	Phosphate
b0929	UMP
b1377	UMP
b2215	UMP
b0241	UMP
b0929	UMP
b1377	UMP
b2215	UMP
b0241	UMP
b3843	CO2
b2311	CO2
b3843	2-Octaprenylphenol
b2311	2-Octaprenylphenol
b3843	H+
b2311	H+
b3843	3-Octaprenyl-4-hydroxybenzoate
b2311	3-Octaprenyl-4-hydroxybenzoate
b3223	N-Acetyl-D-mannosamine 6-phosphate
b3223	N-Acetyl-D-glucosamine 6-phosphate
pyridoxine import	Pyridoxine
pyridoxine import	Pyridoxine
Ferrichrome reductase	Fe2+
Ferrichrome reductase	Reduced riboflavin
Ferrichrome reductase	Riboflavin
Ferrichrome reductase	H+
Ferrichrome reductase	Ferrichrome minus Fe(III)
Ferrichrome reductase	Ferrichrome
b2835	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)
b2835	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)
guanylate cyclase	Diphosphate
guanylate cyclase	3',5'-Cyclic GMP
guanylate cyclase	GTP
b2393	H+
b2964	H+
b2393	Cytidine
b2964	Cytidine
b2393	H+
b2964	H+
b2393	Cytidine
b2964	Cytidine
b0444	Phosphate
b0444	H2O
b0444	H+
b0444	7-cyano-7-carbaguanine
b0444	7-deaza-7-carboxyguanine
b0444	ATP
b0444	ADP
b0444	Ammonium
L-Asparagine exchange	L-Asparagine
b2417	Pyruvate
b2429	Pyruvate
b2415	Pyruvate
b2416	Pyruvate
b2417	N-acetylmuramate 6-phosphate
b2429	N-acetylmuramate 6-phosphate
b2415	N-acetylmuramate 6-phosphate
b2416	N-acetylmuramate 6-phosphate
b2417	N-Acetylmuramate
b2429	N-Acetylmuramate
b2415	N-Acetylmuramate
b2416	N-Acetylmuramate
b2417	Phosphoenolpyruvate
b2429	Phosphoenolpyruvate
b2415	Phosphoenolpyruvate
b2416	Phosphoenolpyruvate
b0918	CTP
b0918	Diphosphate
b0918	CMP-3-deoxy-D-manno-octulosonate
b0918	3-Deoxy-D-manno-2-octulosonate
b4036	Maltose
b4036	Maltose
b0910	ATP
b0171	ATP
b0910	ADP
b0171	ADP
b0910	UDP
b0171	UDP
b0910	UMP
b0171	UMP
b1109	Nicotinamide adenine dinucleotide
b1109	H+
b1109	2-Demethylmenaquinone 8
b1109	2-Demethylmenaquinol 8
b1109	Nicotinamide adenine dinucleotide - reduced
b3821	phosphatidylethanolamine (didodecanoyl, n-C12:0)
b3821	H2O
b3821	H+
b3821	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)
b3821	Dodecanoate (n-C12:0)
b0954	cis-dec-3-enoyl-[acyl-carrier protein] (n-C10:1)
b0954	trans-Dec-2-enoyl-[acyl-carrier protein]
b2835	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0)
b2835	2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0)
b2467	D-Mannose 1-phosphate
b2467	H+
b2467	GDP-D-mannose
b2467	GMP
b2467	H2O
b1288	Nicotinamide adenine dinucleotide
b1288	Decanoyl-ACP (n-C10:0ACP)
b1288	trans-Dec-2-enoyl-[acyl-carrier protein]
b1288	Nicotinamide adenine dinucleotide - reduced
b1288	H+
b0241	GTP
b0929	GTP
b1377	GTP
b2215	GTP
b0241	GTP
b0929	GTP
b1377	GTP
b2215	GTP
methanol exchange	Methanol
b0350	2-Oxopent-4-enoate
b0350	H2O
b0350	4-Hydroxy-2-oxopentanoate
b3416	Maltoheptaose
b3416	D-Glucose
b3416	Maltohexaose
b3416	Maltose
b0241	N-Acetyl-D-mannosamine
b0929	N-Acetyl-D-mannosamine
b1377	N-Acetyl-D-mannosamine
b2215	N-Acetyl-D-mannosamine
b0241	N-Acetyl-D-mannosamine
b0929	N-Acetyl-D-mannosamine
b1377	N-Acetyl-D-mannosamine
b2215	N-Acetyl-D-mannosamine
b2215	Pyridoxine
b0929	Pyridoxine
b1377	Pyridoxine
b0241	Pyridoxine
b2215	Pyridoxine
b0929	Pyridoxine
b1377	Pyridoxine
b0241	Pyridoxine
L-Ascorbate exchange	L-Ascorbate
Ferrichrome reductase	Ferrichrome minus Fe(III)
Ferrichrome reductase	Fe2+
Ferrichrome reductase	Reduced FMN
Ferrichrome reductase	H+
Ferrichrome reductase	FMN
Ferrichrome reductase	Ferrichrome
b2066	H+
b2066	GDP
b2066	CMP
b2066	GTP
b2066	Cytidine
b3821	H2O
b3821	2-octadec-11-enoyl-sn-glycerol 3-phosphate
b3821	octadecenoate (n-C18:1)
b3821	1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate
b0032	Phosphate
b0033	Phosphate
b0032	ADP
b0033	ADP
b0032	Bicarbonate
b0033	Bicarbonate
b0032	H+
b0033	H+
b0032	L-Glutamate
b0033	L-Glutamate
b0032	Carbamoyl phosphate
b0033	Carbamoyl phosphate
b0032	H2O
b0033	H2O
b0032	L-Glutamine
b0033	L-Glutamine
b0032	ATP
b0033	ATP
b2417	Pyruvate
b1621	Pyruvate
b2415	Pyruvate
b2416	Pyruvate
b2417	Phosphoenolpyruvate
b1621	Phosphoenolpyruvate
b2415	Phosphoenolpyruvate
b2416	Phosphoenolpyruvate
b2417	Maltose 6'-phosphate
b1621	Maltose 6'-phosphate
b2415	Maltose 6'-phosphate
b2416	Maltose 6'-phosphate
b2417	Maltose
b1621	Maltose
b2415	Maltose
b2416	Maltose
b1109	Ubiquinol-8
b1109	H+
b1109	Nicotinamide adenine dinucleotide
b1109	Ubiquinone-8
b1109	Nicotinamide adenine dinucleotide - reduced
b1091	Coenzyme A
b1091	H+
b1091	Acetyl-CoA
b1091	CO2
b1091	Acetoacetyl-ACP
b1091	Malonyl-[acyl-carrier protein]
b2835	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)
b2835	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)
Melibiose exchange	Melibiose
b2422	ADP
b2425	ADP
b2424	ADP
b2423	ADP
b0763	ADP
b0764	ADP
b0765	ADP
b3917	ADP
b2422	Sulfate
b2425	Sulfate
b2424	Sulfate
b2423	Sulfate
b0763	Sulfate
b0764	Sulfate
b0765	Sulfate
b3917	Sulfate
b2422	Sulfate
b2425	Sulfate
b2424	Sulfate
b2423	Sulfate
b0763	Sulfate
b0764	Sulfate
b0765	Sulfate
b3917	Sulfate
b2422	H+
b2425	H+
b2424	H+
b2423	H+
b0763	H+
b0764	H+
b0765	H+
b3917	H+
b2422	Phosphate
b2425	Phosphate
b2424	Phosphate
b2423	Phosphate
b0763	Phosphate
b0764	Phosphate
b0765	Phosphate
b3917	Phosphate
b2422	ATP
b2425	ATP
b2424	ATP
b2423	ATP
b0763	ATP
b0764	ATP
b0765	ATP
b3917	ATP
b2422	H2O
b2425	H2O
b2424	H2O
b2423	H2O
b0763	H2O
b0764	H2O
b0765	H2O
b3917	H2O
s0001	XTP
s0001	Ammonium
s0001	H2O
s0001	H+
s0001	GTP
2-octaprenyl-6-methoxyphenol hydroxylase (anaerobic)	ADP
2-octaprenyl-6-methoxyphenol hydroxylase (anaerobic)	Nicotinamide adenine dinucleotide
2-octaprenyl-6-methoxyphenol hydroxylase (anaerobic)	2-Octaprenyl-6-methoxy-1,4-benzoquinol
2-octaprenyl-6-methoxyphenol hydroxylase (anaerobic)	Nicotinamide adenine dinucleotide - reduced
2-octaprenyl-6-methoxyphenol hydroxylase (anaerobic)	Phosphate
2-octaprenyl-6-methoxyphenol hydroxylase (anaerobic)	H+
2-octaprenyl-6-methoxyphenol hydroxylase (anaerobic)	2-Octaprenyl-6-methoxyphenol
2-octaprenyl-6-methoxyphenol hydroxylase (anaerobic)	H2O
2-octaprenyl-6-methoxyphenol hydroxylase (anaerobic)	ATP
b2051	D-Mannose
b2051	H+
b2051	GDP
b2051	H2O
b2051	GDP-D-mannose
b2927	Nicotinamide adenine dinucleotide - reduced
b1779	Nicotinamide adenine dinucleotide - reduced
b2927	H+
b1779	H+
b2927	D-Erythrose 4-phosphate
b1779	D-Erythrose 4-phosphate
b2927	4-Phospho-D-erythronate
b1779	4-Phospho-D-erythronate
b2927	Nicotinamide adenine dinucleotide
b1779	Nicotinamide adenine dinucleotide
b2927	H2O
b1779	H2O
b4233	Phosphate
b4233	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate-D-alanine
b4233	ATP
b4233	UDP-N-acetylmuramate
b4233	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine
b4233	H+
b4233	ADP
L-Arginine exchange	L-Arginine
b1817	Pyruvate
b1818	Pyruvate
b1819	Pyruvate
b2415	Pyruvate
b2416	Pyruvate
b1817	N-Acetyl-D-mannosamine 6-phosphate
b1818	N-Acetyl-D-mannosamine 6-phosphate
b1819	N-Acetyl-D-mannosamine 6-phosphate
b2415	N-Acetyl-D-mannosamine 6-phosphate
b2416	N-Acetyl-D-mannosamine 6-phosphate
b1817	N-Acetyl-D-mannosamine
b1818	N-Acetyl-D-mannosamine
b1819	N-Acetyl-D-mannosamine
b2415	N-Acetyl-D-mannosamine
b2416	N-Acetyl-D-mannosamine
b1817	Phosphoenolpyruvate
b1818	Phosphoenolpyruvate
b1819	Phosphoenolpyruvate
b2415	Phosphoenolpyruvate
b2416	Phosphoenolpyruvate
b2418	ADP
b2418	ATP
b2418	Pyridoxine
b2418	Pyridoxine 5'-phosphate
b2418	H+
b3416	Maltohexaose
b3416	D-Glucose
b3416	Maltopentaose
b3416	Maltose
Ferrichrome reductase	Ferrichrome minus Fe(III)
Ferrichrome reductase	Fe2+
Ferrichrome reductase	Flavin adenine dinucleotide oxidized
Ferrichrome reductase	H+
Ferrichrome reductase	Ferrichrome
Ferrichrome reductase	Flavin adenine dinucleotide reduced
b3821	2-octadecanoyl-sn-glycerol 3-phosphate
b3821	octadecanoate (n-C18:0)
b3821	1,2-dioctadecanoyl-sn-glycerol 3-phosphate
b3821	H2O
b2162	D-Ribose
b0651	D-Ribose
b0030	D-Ribose
b2162	Cytosine
b0651	Cytosine
b0030	Cytosine
b2162	H2O
b0651	H2O
b0030	H2O
b2162	Cytidine
b0651	Cytidine
b0030	Cytidine
2(alpha-D-Mannosyl)-D-glycerate exchange	2(alpha-D-Mannosyl)-D-glycerate
Aerobactin exchange	Aerobactin
b2763	Hydrogen sulfide
b2764	Hydrogen sulfide
b2763	Sulfite
b2764	Sulfite
b2763	H2O
b2764	H2O
b2763	Nicotinamide adenine dinucleotide phosphate
b2764	Nicotinamide adenine dinucleotide phosphate
b2763	Nicotinamide adenine dinucleotide phosphate - reduced
b2764	Nicotinamide adenine dinucleotide phosphate - reduced
b2763	H+
b2764	H+
b0521	H+
b0323	H+
b2874	H+
b0521	Carbamoyl phosphate
b0323	Carbamoyl phosphate
b2874	Carbamoyl phosphate
b0521	ADP
b0323	ADP
b2874	ADP
b0521	ATP
b0323	ATP
b2874	ATP
b0521	Ammonium
b0323	Ammonium
b2874	Ammonium
b0521	CO2
b0323	CO2
b2874	CO2
b2276	H+
b2277	H+
b2278	H+
b2279	H+
b2280	H+
b2281	H+
b2282	H+
b2283	H+
b2284	H+
b2285	H+
b2286	H+
b2287	H+
b2288	H+
b2276	H+
b2277	H+
b2278	H+
b2279	H+
b2280	H+
b2281	H+
b2282	H+
b2283	H+
b2284	H+
b2285	H+
b2286	H+
b2287	H+
b2288	H+
b2276	2-Demethylmenaquinone 8
b2277	2-Demethylmenaquinone 8
b2278	2-Demethylmenaquinone 8
b2279	2-Demethylmenaquinone 8
b2280	2-Demethylmenaquinone 8
b2281	2-Demethylmenaquinone 8
b2282	2-Demethylmenaquinone 8
b2283	2-Demethylmenaquinone 8
b2284	2-Demethylmenaquinone 8
b2285	2-Demethylmenaquinone 8
b2286	2-Demethylmenaquinone 8
b2287	2-Demethylmenaquinone 8
b2288	2-Demethylmenaquinone 8
b2276	Nicotinamide adenine dinucleotide
b2277	Nicotinamide adenine dinucleotide
b2278	Nicotinamide adenine dinucleotide
b2279	Nicotinamide adenine dinucleotide
b2280	Nicotinamide adenine dinucleotide
b2281	Nicotinamide adenine dinucleotide
b2282	Nicotinamide adenine dinucleotide
b2283	Nicotinamide adenine dinucleotide
b2284	Nicotinamide adenine dinucleotide
b2285	Nicotinamide adenine dinucleotide
b2286	Nicotinamide adenine dinucleotide
b2287	Nicotinamide adenine dinucleotide
b2288	Nicotinamide adenine dinucleotide
b2276	2-Demethylmenaquinol 8
b2277	2-Demethylmenaquinol 8
b2278	2-Demethylmenaquinol 8
b2279	2-Demethylmenaquinol 8
b2280	2-Demethylmenaquinol 8
b2281	2-Demethylmenaquinol 8
b2282	2-Demethylmenaquinol 8
b2283	2-Demethylmenaquinol 8
b2284	2-Demethylmenaquinol 8
b2285	2-Demethylmenaquinol 8
b2286	2-Demethylmenaquinol 8
b2287	2-Demethylmenaquinol 8
b2288	2-Demethylmenaquinol 8
b2276	Nicotinamide adenine dinucleotide - reduced
b2277	Nicotinamide adenine dinucleotide - reduced
b2278	Nicotinamide adenine dinucleotide - reduced
b2279	Nicotinamide adenine dinucleotide - reduced
b2280	Nicotinamide adenine dinucleotide - reduced
b2281	Nicotinamide adenine dinucleotide - reduced
b2282	Nicotinamide adenine dinucleotide - reduced
b2283	Nicotinamide adenine dinucleotide - reduced
b2284	Nicotinamide adenine dinucleotide - reduced
b2285	Nicotinamide adenine dinucleotide - reduced
b2286	Nicotinamide adenine dinucleotide - reduced
b2287	Nicotinamide adenine dinucleotide - reduced
b2288	Nicotinamide adenine dinucleotide - reduced
b1192	H2O
b1192	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate
b1192	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate-D-alanine
b1192	D-Alanine
b2835	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)
b2835	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)
b2784	Guanosine 3',5'-bis(diphosphate)
b3650	Guanosine 3',5'-bis(diphosphate)
b2784	H+
b3650	H+
b2784	AMP
b3650	AMP
b2784	GDP
b3650	GDP
b2784	ATP
b3650	ATP
b2784	H+
b2784	Guanosine 3'-diphosphate 5'-triphosphate
b2784	AMP
b2784	GTP
b2784	ATP
b3564	H+
b3564	1-deoxy-D-xylulose 5-phosphate
b3564	ATP
b3564	ADP
b3564	1-deoxy-D-xylulose
b0241	Fe3+
b0929	Fe3+
b1377	Fe3+
b2215	Fe3+
b0241	Fe3+
b0929	Fe3+
b1377	Fe3+
b2215	Fe3+
b2323	CO2
b1095	CO2
b2323	Malonyl-[acyl-carrier protein]
b1095	Malonyl-[acyl-carrier protein]
b2323	H+
b1095	H+
b2323	Acetyl-ACP
b1095	Acetyl-ACP
b2323	Acetoacetyl-ACP
b1095	Acetoacetyl-ACP
b2323	acyl carrier protein
b1095	acyl carrier protein
b4034	Phosphate
b4033	Phosphate
b4032	Phosphate
b4035	Phosphate
b4034	Maltose
b4033	Maltose
b4032	Maltose
b4035	Maltose
b4034	H2O
b4033	H2O
b4032	H2O
b4035	H2O
b4034	ATP
b4033	ATP
b4032	ATP
b4035	ATP
b4034	H+
b4033	H+
b4032	H+
b4035	H+
b4034	ADP
b4033	ADP
b4032	ADP
b4035	ADP
b4034	Maltose
b4033	Maltose
b4032	Maltose
b4035	Maltose
b2907	2-Octaprenyl-6-methoxy-1,4-benzoquinol
b2907	O2
b2907	2-Octaprenyl-6-methoxyphenol
b3794	Undecaprenyl-diphospho-N-acetylglucosamine-N-acetylmannosaminuronate
b3794	UDP
b3794	H+
b3794	Undecaprenyl diphospho N-acetyl-glucosamine
b3794	UDP-N-acetyl-D-mannosaminouronate
D-Mannose 6-phosphate exchange	D-Mannose 6-phosphate
b3416	D-Glucose
b3416	Maltotetraose
b3416	Maltose
b3416	Maltopentaose
b1636	Pyridoxal
b2418	Pyridoxal
b1636	ADP
b2418	ADP
b1636	ATP
b2418	ATP
b1636	Pyridoxal 5'-phosphate
b2418	Pyridoxal 5'-phosphate
b1636	H+
b2418	H+
b2835	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)
b2835	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)
b1377	sulfoacetate
b2215	sulfoacetate
b0241	sulfoacetate
b0929	sulfoacetate
b1377	sulfoacetate
b2215	sulfoacetate
b0241	sulfoacetate
b0929	sulfoacetate
aerobactin minus Fe3 exchange	aerobactin minus Fe3
b2143	Ammonium
b2143	H2O
b2143	H+
b2143	Uridine
b2143	Cytidine
b3821	2-hexadec-9-enoyl-sn-glycerol 3-phosphate
b3821	Hexadecenoate (n-C16:1)
b3821	1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate
b3821	H2O
b2052	GDP-4-oxo-L-fucose
b2052	GDP-4-dehydro-6-deoxy-D-mannose
s0001	Ammonium
s0001	CO2
s0001	H+
s0001	Carbamate
b4036	Maltotetraose
b4036	Maltotetraose
b0420	1-deoxy-D-xylulose 5-phosphate
b0420	CO2
b0420	Pyruvate
b0420	H+
b0420	Glyceraldehyde 3-phosphate
D-Mannose exchange	D-Mannose
b3416	Maltose
b3416	Maltotetraose
b3416	D-Glucose
b3416	Maltotriose
b2276	H+
b2277	H+
b2278	H+
b2279	H+
b2280	H+
b2281	H+
b2282	H+
b2283	H+
b2284	H+
b2285	H+
b2286	H+
b2287	H+
b2288	H+
b2276	Nicotinamide adenine dinucleotide - reduced
b2277	Nicotinamide adenine dinucleotide - reduced
b2278	Nicotinamide adenine dinucleotide - reduced
b2279	Nicotinamide adenine dinucleotide - reduced
b2280	Nicotinamide adenine dinucleotide - reduced
b2281	Nicotinamide adenine dinucleotide - reduced
b2282	Nicotinamide adenine dinucleotide - reduced
b2283	Nicotinamide adenine dinucleotide - reduced
b2284	Nicotinamide adenine dinucleotide - reduced
b2285	Nicotinamide adenine dinucleotide - reduced
b2286	Nicotinamide adenine dinucleotide - reduced
b2287	Nicotinamide adenine dinucleotide - reduced
b2288	Nicotinamide adenine dinucleotide - reduced
b2276	Menaquinone 8
b2277	Menaquinone 8
b2278	Menaquinone 8
b2279	Menaquinone 8
b2280	Menaquinone 8
b2281	Menaquinone 8
b2282	Menaquinone 8
b2283	Menaquinone 8
b2284	Menaquinone 8
b2285	Menaquinone 8
b2286	Menaquinone 8
b2287	Menaquinone 8
b2288	Menaquinone 8
b2276	H+
b2277	H+
b2278	H+
b2279	H+
b2280	H+
b2281	H+
b2282	H+
b2283	H+
b2284	H+
b2285	H+
b2286	H+
b2287	H+
b2288	H+
b2276	Nicotinamide adenine dinucleotide
b2277	Nicotinamide adenine dinucleotide
b2278	Nicotinamide adenine dinucleotide
b2279	Nicotinamide adenine dinucleotide
b2280	Nicotinamide adenine dinucleotide
b2281	Nicotinamide adenine dinucleotide
b2282	Nicotinamide adenine dinucleotide
b2283	Nicotinamide adenine dinucleotide
b2284	Nicotinamide adenine dinucleotide
b2285	Nicotinamide adenine dinucleotide
