node1	node2	score
b1725	b4219	3.81954959684506
b0337	b2764	3.81934841550929
b0845	b0876	3.8184857503218
b1258	b2080	3.81826083884243
b3361	b4376	3.81783201152648
b2279	b3543	3.81757831274137
b3829	b4244	3.81745107589998
b1480	b3098	3.81739785004889
b1739	b3098	3.81719087804478
b0384	b4127	3.81698556725717
b1883	b1941	3.81695205054975
b2310	b4069	3.81680649269378
b2245	b2383	3.81661702235381
b0430	b4068	3.81633775532843
b2609	b3311	3.81632106540071
b0812	b3073	3.81616599442485
b1692	b3850	3.81612636193265
b2508	b3231	3.8159727000951
b1225	b2198	3.81566629727722
b0044	b0108	3.81551799211918
b2484	b3120	3.81526950082524
b3307	b3314	3.81514385882523
b3115	b3476	3.81475261859357
b3303	b4202	3.81414832269203
b0644	b1489	3.81398307328506
b1860	b2576	3.81379893134693
b0804	b3086	3.81370622102642
b1172	b3850	3.81366102452146
b1732	b1897	3.81361412567112
b1078	b1884	3.8135643785545
b1678	b3097	3.81327371236721
b1784	b3073	3.81320780172002
b0325	b4045	3.81306105962225
b0419	b1955	3.81300975541943
b3231	b3308	3.81295153188711
b1690	b2406	3.81280547751194
b1072	b1882	3.81232449578666
b1478	b1519	3.81226242132832
b2727	b2995	3.81225539740917
b3986	b4200	3.81213995743481
b0715	b3413	3.81194684163046
b2118	b2547	3.81148206920962
b2243	b2729	3.81102287129688
b0531	b1153	3.81072681060369
b2609	b3302	3.81070393855726
b1259	b4376	3.81057794878032
b1070	b4355	3.81031665555772
b0571	b0574	3.81022434928721
b2665	b3494	3.81020948553086
b1480	b1783	3.81000346968761
b1885	b1922	3.80962632065444
b1877	b4048	3.80945217261692
b2576	b2646	3.80937013493489
b0043	b0449	3.80933774760874
b1561	b2466	3.80919841516834
b0132	b1309	3.80897963794856
b0435	b1678	3.80832240069503
b1480	b3555	3.80831580384018
b0468	b3006	3.80824577620633
b0723	b1297	3.80818381926409
b3073	b4127	3.80806413738037
b1646	b3097	3.80799996959983
b1217	b1953	3.80746051329605
b3006	b4292	3.80711991468525
b0894	b2727	3.80706460204378
b1347	b3900	3.80705465702962
b0631	b3293	3.80701357652652
b1967	b4376	3.80679866702489
b1002	b1725	3.8067384780886
b1684	b3494	3.80670420527128
b0595	b4367	3.8063769115712
b0023	b4202	3.80613179484702
b1478	b1967	3.80597716331667
b0118	b2518	3.80589303423116
b0753	b2661	3.80574601049137
b2608	b3985	3.80559480383677
b0812	b1836	3.80551476741896
b2505	b3554	3.80522575439258
b0593	b1252	3.80520504316416
b1953	b4149	3.80457731527345
b1897	b1955	3.80455764277287
b1225	b1541	3.80391018848762
b1482	b3362	3.80376885953394
b0584	b4367	3.80375824875185
b3061	b3567	3.80365552856834
b3302	b4203	3.80355242552567
b2727	b4152	3.80354486637474
b3307	b3312	3.80336039800877
b0975	b3513	3.80319794064898
b1004	b4187	3.80287619643987
b1260	b2601	3.8028538658985
b2030	b2982	3.80258167963668
b1004	b3361	3.802490994024
b3395	b3946	3.80247954591723
b0865	b1004	3.80235351737714
b1547	b2930	3.80226264595688
b0042	b1691	3.80211710363432
b0015	b0492	3.80206823885656
b0117	b0352	3.80200391723954
b2283	b3543	3.80171904783354
b0879	b3293	3.80170204562215
b2414	b2422	3.80126425343476
b1646	b3099	3.80114758474985
b3230	b3307	3.79986369876432
b0720	b0726	3.79982740876707
b2465	b3100	3.79979141944542
b0429	b0727	3.79941915510005
b0485	b1783	3.79847047371313
b1072	b1887	3.7982354541106
b3231	b3983	3.79813185012828
b0741	b4201	3.79755309695752
b2385	b4185	3.79733284432971
b1044	b1079	3.79723275848484
b0170	b0436	3.79708089662281
b0597	b0804	3.79684367179705
b2995	b2997	3.7968269456554
b0169	b3983	3.79680049082479
b3269	b3482	3.79677059881048
b1504	b2360	3.79645741259835
b1752	b1757	3.79638093367778
b0384	b1519	3.79618892229665
b1428	b3519	3.79602381645174
b1095	b2890	3.79563219866256
b1222	b2203	3.7954879288825
b2607	b4202	3.79534663694563
b3231	b3304	3.79527617678435
b0415	b0416	3.79480541882889
b3065	b3637	3.79479985533503
b2310	b2587	3.79473898722
b0552	b1994	3.79444992820549
b0585	b1452	3.79436661812657
b0150	b0151	3.794280856601
b2703	b2704	3.79408911915585
b0612	b0715	3.79386706191139
b0261	b0599	3.79362604685243
b3165	b3186	3.79354009645226
b1428	b3153	3.79322065725727
b0273	b2309	3.79297220555814
b1195	b2672	3.79286572063557
b0581	b2137	3.79251491003173
b1955	b1967	3.79238479657906
b1061	b2699	3.79227732528344
b2609	b3318	3.79197532504156
b0453	b0897	3.79196153672352
b3705	b4203	3.79195480703868
b1410	b2447	3.79110377610275
b2995	b4238	3.79102878825293
b0707	b0753	3.79079744889563
b1029	b3324	3.79036575758975
b3296	b4202	3.79025047389475
b2097	b3555	3.79020806999971
b0897	b3447	3.79018163203131
b1050	b1431	3.79017643121425
b1717	b3986	3.78999247646624
b0581	b1783	3.78989265798424
b3230	b3637	3.78983005769689
b1981	b4293	3.78981020996666
b0945	b1062	3.78959505119149
b0115	b1109	3.78950299291035
b4171	b4173	3.7894257839022
b2464	b4269	3.78926473683945
b2665	b4127	3.7891962849456
b1331	b2030	3.78911200807745
b1244	b1656	3.78901326993897
b2204	b2995	3.78894221726172
b2750	b3917	3.78890701116138
b1661	b1725	3.78878457834136
b0911	b2609	3.78868266706916
b0492	b1321	3.78860055425344
b1223	b1256	3.78843461381639
b0035	b2376	3.78829417741901
b0586	b1488	3.78825695945092
b1415	b2980	3.78819643708634
b1482	b3555	3.78819033570413
b1452	b2676	3.78799914973653
b1897	b3519	3.78792172191443
b3450	b3451	3.78778837610055
b4056	b4377	3.78760507604203
b0384	b4107	3.78748749646538
b0812	b1957	3.78718533305037
b0019	b0020	3.78690049166687
b1680	b2392	3.78673057924944
b0975	b3512	3.78659145142583
b1051	b1836	3.78645352201855
b2607	b3308	3.78637071224118
b2266	b3099	3.78627992088293
b1050	b1646	3.78591771153026
b2185	b4201	3.78562905951244
b1197	b1783	3.78549262487708
b0871	b1478	3.78544361930276
b1259	b1836	3.78536861732935
b2464	b3336	3.7851669962775
b1101	b1818	3.78496286128871
b1037	b1038	3.7846963956185
b0396	b3329	3.78467123767161
b1246	b2092	3.78449398392555
b1044	b1923	3.78442894366638
b2113	b4147	3.78429700288238
b1003	b1678	3.78419964044602
b0929	b3460	3.78414046690464
b1795	b2665	3.78413672832956
b0972	b1492	3.78408148582679
b1066	b1067	3.78403607605178
b1003	b1953	3.78391829387543
b0911	b3295	3.78354842007459
b2385	b2740	3.78343384678304
b0911	b3737	3.78327851688275
b1856	b1857	3.78315935593648
b1452	b2673	3.78306621141711
b3255	b3985	3.7829371073139
b2080	b4376	3.78239527308032
b1784	b4149	3.78234255222475
b1904	b1944	3.7823182701937
b1062	b2476	3.78228715928389
b1829	b4170	3.78214211600224
b2274	b3590	3.7817741786885
b1987	b2752	3.78163171404398
b0979	b0980	3.78152173513997
b1386	b1586	3.78151858578482
b1003	b1725	3.78146748550042
b0170	b3316	3.78138434154431
b1131	b1849	3.78081319806819
b2091	b2904	3.78074875195453
b1223	b2202	3.78028121525801
b0769	b1547	3.78016112334859
b1512	b1516	3.78001728493807
b0162	b3127	3.7799094313519
b2444	b3597	3.77987223069045
b1877	b2372	3.77950993078307
b3367	b3368	3.77918110259696
b3732	b3738	3.77917819025072
b1443	b1444	3.77910118399582
b2266	b3239	3.77884230020176
b1331	b1994	3.77878240736624
b3300	b3340	3.77865561154437
b0812	b4045	3.77863383775934
b1732	b3555	3.77861627164941
b3484	b4095	3.77861530309198
b0436	b2606	3.77860830209254
b0593	b1018	3.77855851957103
b3310	b3317	3.77853209282052
b1661	b2665	3.7783971172927
b0032	b0860	3.77838515212486
b3318	b3986	3.77823430457355
b1310	b1316	3.77820128978524
b0617	b0618	3.77732223564255
b3321	b4203	3.77716864424195
b1760	b1924	3.77651077292528
b2205	b2996	3.77624577526154
b0303	b0986	3.77606304349498
b3310	b3736	3.77600680924545
b1194	b1334	3.77579029734276
b0473	b3687	3.77565808469637
b0432	b2276	3.77561201913648
b0329	b1646	3.77527096133345
b3479	b3480	3.77487855181227
b0722	b2310	3.77484242414326
b1732	b1927	3.77456100547181
b0325	b2464	3.77436656653316
b0492	b3498	3.77423730872209
b1724	b1953	3.77420710610443
b1004	b3024	3.77328642319197
b0595	b4291	3.77316276076839
b1000	b2080	3.77309057428653
b2422	b3917	3.77296605395353
b2421	b2764	3.77292248384662
b0722	b2286	3.77287419613127
b1072	b1194	3.77269843554329
b2352	b4346	3.77265666755562
b0171	b0737	3.77259351950008
b0453	b3099	3.77251358983304
b0043	b0044	3.77237315601057
b2313	b3654	3.77225239088241
b3925	b4138	3.77210578861014
b3066	b3704	3.77191841302417
b2645	b3086	3.77157785073988
b3393	b3394	3.77140748840611
b3300	b3320	3.77129585175381
b3512	b3594	3.77093127385985
b3294	b3311	3.77052030376798
b1890	b1925	3.77040044894293
b0585	b3005	3.77016081244661
b0199	b3008	3.77011527039072
b2608	b3230	3.76986177268205
b1757	b3159	3.76956298032298
b3295	b3985	3.7692264176344
b0871	b3239	3.76907732481215
b0278	b0992	3.76901856783412
b0118	b1297	3.76900826886177
b2309	b2518	3.76872095849295
b1718	b2608	3.76848019497275
b0911	b3320	3.76842337036768
b1044	b1942	3.76839730316649
b0790	b3361	3.7683449798067
b1197	b1646	3.76834083229141
b2609	b3340	3.76787765245241
b0044	b0069	3.76774842710714
b0895	b2728	3.76731691732245
b2778	b3120	3.76713307392987
b1075	b1880	3.76702132852652
b1732	b3099	3.76692744896159
b1184	b1848	3.76685850699869
b3153	b3362	3.76678322590613
b0306	b0787	3.7664575251257
b2392	b2676	3.76629690730993
b1077	b1566	3.76585211436015
b0897	b1478	3.76574325865229
b1769	b1950	3.76568553721902
b3295	b3317	3.76488027135935
b1897	b3153	3.76464763440407
b3063	b3691	3.76453131204228
b1115	b2354	3.76452335419844
b1475	b2204	3.76449777348557
b0329	b3361	3.7638082921543
b1955	b3024	3.7635981646745
b3687	b3932	3.76342970822207
b1051	b4263	3.76315930204678
b0312	b0429	3.76278188347209
b0569	b2975	3.76278073868382
b3099	b3555	3.76271055188968
b1004	b1217	3.76262500328887
b1955	b4135	3.76255137418371
b2097	b2741	3.76252716824344
b0170	b4202	3.76217320359623
b0790	b2266	3.76213081963642
b0485	b1000	3.76207205537904
b0116	b3962	3.76204886107101
b1227	b2994	3.76183379948749
b1088	b3231	3.76174002387025
b2185	b2905	3.76126338407943
b0329	b3336	3.76113395526604
b0384	b4263	3.76099905671991
b0911	b3318	3.76090486221081
b2097	b4269	3.760716954426
b0146	b0419	3.76046866861758
b0384	b0803	3.76033401307435
b3306	b3735	3.76023529909155
b1188	b3494	3.759581141418
b1078	b1883	3.7593557679387
b3296	b3312	3.75933644083959
b2205	b2207	3.75925200200722
b0589	b1309	3.75882900306625
b0724	b2310	3.75861762907805
b3636	b4202	3.75860329298328
b0023	b3636	3.75852334664192
b0522	b4006	3.75840699861627
b1217	b4376	3.75830757092029
b1188	b3239	3.75817741616082
b2608	b3295	3.75813796871743
b1795	b4376	3.75809589406952
b3311	b3321	3.75801302538011
b0656	b3218	3.75786931787692
b2457	b2761	3.75772584626647
b3295	b3307	3.75726688732692
b0631	b1321	3.75719442531693
b0897	b3024	3.75694486970224
b2282	b2287	3.7567488912204
b3316	b3736	3.75673910330551
b1492	b2521	3.75610919496703
b1612	b2463	3.75601409222105
b3315	b3735	3.75589473027034
b0702	b0823	3.7558546665202
b0753	b1953	3.75585119959847
b1350	b2362	3.75570311389532
b3306	b3983	3.75568880225583
b0032	b2312	3.75546844694817
b2905	b3543	3.75545317425081
b0637	b3704	3.75542639628454
b0594	b3005	3.75509935830795
b1000	b1051	3.75509120842941
b1732	b3588	3.75491438682103
b2661	b4269	3.75487781959764
b3312	b3984	3.75471791247619
b3629	b3630	3.75458695944367
b2607	b3302	3.75449901301426
b1487	b1488	3.75445907729622
b3295	b3341	3.75436775488932
b2751	b3917	3.75397428722007
b1073	b1081	3.75321921942201
b2135	b3024	3.75293164655394
b2206	b2995	3.75291486992552
b0841	b1829	3.75278645844251
b0114	b1109	3.75272752948361
b1836	b3098	3.75237526728821
b1879	b1946	3.75213399910151
b3299	b3737	3.75211696258257
b1953	b4126	3.75188048593309
b1246	b2091	3.75182006262027
b3310	b3984	3.75175506142357
b1102	b3006	3.75173788520152
b0067	b0068	3.75140493175176
b3312	b3342	3.75134335398601
b1724	b1784	3.75126019129524
b0737	b2517	3.75125618521272
b0734	b2185	3.7511939093643
b0587	b1029	3.75083323671196
b1003	b1836	3.75062995713347
b2203	b2995	3.75053766893754
b1683	b2392	3.75049947656617
b0720	b2463	3.75031960138136
b1080	b1334	3.74979571541795
b2606	b3230	3.74973913714032
b1415	b3418	3.74966795702286
b1077	b1885	3.74955393350273
b1449	b1897	3.74948482804728
b0523	b2500	3.74933211186769
b2092	b2278	3.74913173935171
b0325	b1896	3.74894692963636
b3003	b3012	3.74879282146346
b1718	b3297	3.74861163121921
b1732	b3447	3.74860964713307
b0658	b0659	3.74830865002765
b0305	b1350	3.74829817054152
b0023	b2185	3.74805592242581
b1779	b3339	3.74797479948088
b1668	b3555	3.74791505865689
b3070	b4293	3.7477207195105
b1259	b1536	3.74765885297503
b1050	b1810	3.74743218268778
b0871	b3073	3.7473143368295
b3306	b3734	3.74726052106961
b0492	b4143	3.7470777412119
b0552	b1331	3.74700432859658
b1599	b1600	3.74690418119627
b1836	b4051	3.74682011264112
b0329	b1724	3.74662312639274
b3116	b3117	3.7466030015256
b3956	b4316	3.74620907060258
b1495	b2155	3.7458825320921
b1492	b1661	3.74513485324697
b0803	b2080	3.74504390741919
b0337	b4245	3.74468939657771
b0871	b3362	3.74465924064168
b2957	b4021	3.74430922282364
b2352	b3509	3.74414450118714
b0248	b2274	3.74392464990093
b1004	b1810	3.7438801737789
b2608	b3736	3.7438539122154
b1452	b2674	3.7434709985148
b1092	b1093	3.7434217243248
b0581	b4149	3.74264221886352
b0581	b1678	3.74257664409842
b2097	b3336	3.74238605866322
b1699	b2070	3.74235033384226
b0150	b2211	3.74206018917082
b1897	b3012	3.7419702456409
b1493	b1661	3.74164037865052
b2253	b2254	3.74097363970536
b3991	b4407	3.74097137978987
b2137	b3494	3.74096743139339
b0592	b1252	3.74088838978213
b0707	b4376	3.74086244245697
b0598	b1415	3.7402811125941
b2905	b4314	3.74017406304954
b1836	b3097	3.73994741865939
b2080	b3102	3.73939742817806
b0197	b2942	3.73932791043947
b1987	b2751	3.7388471866428
b0584	b4292	3.73869719782661
b2465	b3024	3.73844931465074
b0595	b1252	3.73800711494021
b0118	b2150	3.73740125573649
b0897	b1480	3.73731401497679
b1102	b2155	3.73719269737605
b1195	b4045	3.73658313869821
b1739	b1953	3.7365655648665
b0566	b0579	3.73650722547328
b0973	b0976	3.73645810009512
b1896	b3012	3.73645070988806
b3306	b4200	3.73632063022944
b3486	b3731	3.7360165856858
b0629	b1499	3.73585563961144
b0721	b3528	3.73579687937011
b1037	b2367	3.73557776253441
b1014	b1189	3.73535559128
b2675	b4293	3.73528711284404
b3829	b3941	3.73522993442825
b2606	b3165	3.73494487873671
b3503	b4347	3.73484332194861
b0182	b0183	3.73473957685699
b3361	b4045	3.73466177847758
b3637	b4203	3.73463362627275
b1004	b4127	3.7345512509497
b0186	b2464	3.73443478489592
b3294	b3302	3.73434761993167
b0970	b4170	3.73425900432548
b0803	b1003	3.73415954961159
b1482	b3519	3.7341419865641
b1357	b2334	3.73382861337926
b3336	b4051	3.73381219799837
b1256	b2206	3.73363625224963
b3261	b4203	3.73358820873683
b3337	b4367	3.73324709273949
b3261	b4201	3.73311302868145
b0970	b1743	3.73299404080338
b1431	b1967	3.73290516112887
b0589	b0590	3.73274594026252
b2012	b2764	3.73259470592888
b2202	b2729	3.73218223773421
b3708	b4034	3.73190601659803
b1197	b3012	3.73174130329424
b1082	b1566	3.73165659071579
b1566	b1887	3.73122905924934
b2672	b3024	3.73106624504954
b3304	b4200	3.7310130563945
b3319	b4203	3.73066006584307
b0436	b3231	3.73047704276561
b2313	b2764	3.73039295910237
b1200	b2243	3.73024484226071
b1283	b3494	3.73024054013018
b2053	b2059	3.73017861162029
b1079	b1885	3.72996819732642
b1051	b3153	3.72992649989249
b1041	b1692	3.72986818460546
b0972	b3513	3.72981762055129
b1172	b1345	3.7297182598529
b1331	b2982	3.72958640838943
b1072	b1886	3.72934524166379
b1312	b3659	3.7293363786767
b1879	b1942	3.72920340319789
b1478	b2464	3.72879945597862
b0586	b3897	3.72872754825625
b2162	b2455	3.72838939652887
b1501	b1691	3.72833487061952
b1223	b2995	3.72815851126715
b1256	b2204	3.72814337419344
b3305	b4203	3.72796402361457
b0584	b0591	3.72775716589151
b1480	b2465	3.72767693051406
b1953	b1990	3.7274736107597
b0169	b2607	3.72737986069566
b0231	b1397	3.72706213170148
b0707	b1732	3.72691378933467
b3301	b3311	3.72670543556932
b1884	b1890	3.72665119558463
b1256	b2282	3.72615788970134
b0062	b2841	3.72549761095127
b2012	b2752	3.72508272262019
b0486	b1493	3.72457252050507
b1171	b3910	3.72414377433419
b1004	b3494	3.724011585666
b0803	b1682	3.72384672239571
b1564	b2162	3.72377667159419
b3310	b3985	3.72367951046606
b2608	b3301	3.72313327398781
b1226	b2203	3.72308822138873
b0435	b1519	3.72284192002228
b1478	b4149	3.72273981550665
b1044	b1889	3.72260343231304
b3547	b3903	3.72238275067361
b1051	b1725	3.72219939009875
b0273	b0880	3.72196877295038
b1276	b3361	3.72192318741104
b0911	b3342	3.72188003118055
b3650	b3651	3.72176242215186
b0552	b2192	3.7215638344892
b1321	b3932	3.72147205673273
b2309	b3472	3.72107480906516
b1081	b1925	3.72102223335932
b3231	b3341	3.72081740140181
b0804	b2003	3.72080243545964
b0590	b3006	3.72072470315963
b0919	b4380	3.72057864294981
b1428	b2665	3.72056278165248
b0063	b2840	3.72055471733695
b1678	b2127	3.71996454448252
b0432	b1189	3.71995511461001
b2159	b4393	3.71992326934597
b1188	b2137	3.71966429308824
b3925	b3927	3.71965271572668
b1593	b3365	3.71959100268789
b4105	b4106	3.71942946366481
b0329	b3073	3.71892547097559
b2298	b2995	3.71887658270019
b2497	b3870	3.71877324045733
b2673	b3337	3.71875845792166
b0957	b3305	3.71866454375975
b0265	b1894	3.7185838479898
b1428	b1955	3.71851041510279
b0069	b0157	3.71785160462349
b1321	b3293	3.71781403319216
b3185	b3321	3.71759728077677
b0069	b0350	3.71754700272659
b0453	b1050	3.71734341991153
b2414	b2750	3.71732068539875
b1072	b1947	3.7171546972943
b2137	b4376	3.71713977674813
b0117	b1615	3.71711080677575
b3305	b3342	3.71692829351609
b3990	b4407	3.7168986372111
b0724	b2518	3.71658602488061
b0070	b0717	3.71644037240386
b2465	b3098	3.7164119543953
b2362	b2406	3.71611710615929
b0879	b2592	3.71594281887136
b1258	b3153	3.71591443054171
b0860	b3960	3.71558757993199
b3512	b3515	3.71515834009699
b1724	b1810	3.71496859228717
b0734	b2905	3.71482501973694
b1317	b1707	3.71461564320464
b0254	b3480	3.71370768989959
b0897	b1724	3.71355364173014
b2990	b2992	3.71346307379528
b2254	b2255	3.71331543143813
b0865	b1739	3.71287063112074
b3519	b4051	3.71263635101749
b1981	b2392	3.71214044615306
b0722	b3528	3.71209268318061
b3098	b4269	3.71182225050628
b0329	b1003	3.71170490972195
b3299	b3318	3.71107729563047
b1449	b2137	3.71102077792248
b3339	b3340	3.71072858830492
b0595	b2676	3.71061184511571
b0435	b4149	3.71040321506048
b3307	b4203	3.71010647146831
b1194	b1884	3.70998582490507
b1316	b1386	3.70987826810148
b0170	b3315	3.70977113758656
b3704	b3705	3.70933277226584
b1286	b2507	3.70931408260363
b2342	b3845	3.70904874981272
b0635	b2533	3.70857583846878
b0643	b0871	3.7084980108721
b0803	b1495	3.70849035175789
b1197	b1449	3.70838685866192
b0585	b3006	3.70835786282191
b1843	b1846	3.70825334291336
b3299	b3986	3.70823355223335
b1252	b1981	3.70779271217404
b0507	b0508	3.70765763137727
b2633	b2645	3.70752904564974
b1924	b3657	3.70738702047608
b0307	b0308	3.70693323157802
b1896	b1955	3.70687573939592
b0894	b2997	3.70684202682185
b0591	b0596	3.70647536305427
b1075	b1334	3.70605837457109
b0724	b1014	3.70598033564404
b2135	b2137	3.70547055981167
b3308	b3983	3.70536433885072
b1974	b2275	3.70474083134422
b0901	b1360	3.70446356742089
b2302	b3153	3.70444505792125
b0985	b2163	3.70401406028865
b2406	b2933	3.70382714811898
b1783	b2137	3.70365965943049
b0957	b3980	3.70338122384379
b0438	b3179	3.70332870741658
b1601	b3720	3.70302593261477
b1683	b3494	3.70280646417849
b3362	b4045	3.70257149238415
b0812	b0897	3.70254639296091
b1576	b2771	3.70239268222284
b0865	b2665	3.70224812161536
b1784	b1967	3.70218977340785
b0419	b1724	3.7021221371866
b2464	b4051	3.70194776701248
b0722	b2309	3.70169274118296
b0329	b3097	3.70164303540987
b1493	b4382	3.70160117422548
b2672	b2809	3.70144713087878
b3313	b3985	3.70128187963972
b3294	b3295	3.70125908391565
b0023	b4201	3.70108799049841
b0449	b0589	3.7008745929114
b0753	b1258	3.70086227182196
b1205	b1426	3.70069354996355
b0895	b2207	3.70040897139496
b0586	b2155	3.69976989265254
b1478	b1480	3.6996091003166
b0325	b4051	3.69959517306647
b1551	b1557	3.69938322721886
b0061	b2840	3.6991491097405
b1102	b2674	3.69898723814266
b0027	b0408	3.69864040371335
b0584	b1252	3.69859534339479
b1725	b1967	3.69846989834548
b1690	b3374	3.69846179722599
b0522	b3654	3.69833307326336
b1511	b1518	3.6983064537282
b0069	b1733	3.69807789527016
b1732	b3153	3.69804723187186
b2185	b4203	3.69796257845123
b1661	b2672	3.69763519090006
b2414	b2423	3.6974419820736
b2697	b2746	3.69697653262133
b0193	b0231	3.6968671040966
b0186	b3361	3.69679573365194
b0419	b1449	3.69671755565079
b0596	b2673	3.69671053201875
b0453	b2097	3.69657409143082
b0436	b2607	3.69653872494611
b3312	b3341	3.69598566790977
b2606	b3294	3.69591559696543
b1428	b1836	3.6957917629411
b2199	b2957	3.69575735471056
b2672	b4126	3.69571907333557
b1896	b3519	3.69569971591249
b0486	b4057	3.69546509308461
b0581	b1897	3.69545316840211
b1646	b1739	3.69499449387507
b3509	b3515	3.69496207528856
b1718	b3298	3.69480129903279
b2240	b2242	3.69473600228013
b1020	b1422	3.69466095088662
b0069	b0944	3.69461911008025
b3294	b4202	3.69443875479543
b3310	b3312	3.69418612350858
b1389	b2274	3.69418066178572
b3540	b3544	3.69415303095238
b0552	b2030	3.69396822675877
b0811	b2248	3.69346989451072
b1051	b1431	3.69331712573485
b3302	b4202	3.69318043256562
b1004	b1064	3.69288480963293
b1946	b1949	3.69284537373879
b0894	b3159	3.69266809924185
b1732	b2665	3.6925959009462
b2135	b4045	3.69256875879206
b3303	b4203	3.69253396630602
b0957	b3340	3.6923271471639
b0957	b3341	3.69230354351005
b4382	b4384	3.69204288551225
b1334	b1884	3.69156864472642
b3231	b3297	3.69154794031968
b3309	b3311	3.6914197625076
b1680	b2676	3.69131360460829
b1256	b1541	3.69115957662988
b1080	b4110	3.69098337436377
b0436	b4201	3.69093487942952
b0812	b1784	3.69091784438504
b1259	b2665	3.6908499139387
b3024	b3555	3.69071513717827
b1225	b2202	3.69062177409116
b0581	b4269	3.69043629615235
b1757	b2727	3.69038183183233
b3639	b3816	3.69017460101427
b0911	b3983	3.69004956909725
b3309	b3985	3.68988091956489
b0248	b2376	3.68923972221009
b1050	b1784	3.68901614170073
b2385	b3567	3.68845086254004
b0419	b0643	3.68835076122198
b0033	b2498	3.68805895417812
b2918	b3324	3.68790617705255
b2606	b3296	3.68774444117214
b0026	b0027	3.6872662193883
b2137	b4107	3.68718399745211
b2757	b3120	3.68715997996992
b2207	b2729	3.68683753070996
b0970	b1829	3.68643743481313
b0077	b0078	3.68642382259945
b2672	b4269	3.68622441806333
b4154	b4238	3.68592958209892
b3003	b3519	3.68590563765594
b1475	b2995	3.68590200773774
b1482	b3012	3.68566176512158
b4072	b4073	3.68560575782715
b3316	b3339	3.68553599787746
b1732	b1739	3.68542633155501
b3305	b3985	3.68526081126933
b0612	b3061	3.6850536895426
b1884	b1947	3.6848303613427
b2993	b2995	3.68480900323264
b1018	b4293	3.68480519094839
b0485	b1004	3.68465208044988
b0753	b1783	3.68460518339405
b1051	b1927	3.6844511224079
b1044	b1885	3.68440329136994
b0384	b1004	3.68414000119225
b0720	b2181	3.68390259824217
b1854	b2296	3.68380914769377
b1197	b2464	3.68364507644254
b0329	b3098	3.68324429665188
b0803	b3361	3.68312670044399
b0431	b2309	3.68307850278688
b2609	b4202	3.6830301092552
b3097	b3361	3.68300459550484
b2726	b3211	3.68296169204224
b0555	b0579	3.68285817593028
b1246	b2281	3.68284308149384
b2274	b2382	3.68282183946632
b3559	b3560	3.68251657351499
b3931	b4142	3.68192327767546
b1854	b2243	3.68158528883362
b4094	b4095	3.68156045804072
b2128	b3099	3.68143349538799
b1511	b1513	3.68138564434093
b1178	b1857	3.68117347663395
b0733	b1245	3.68098440464269
b1102	b1527	3.68090395667048
b1677	b1717	3.68087273277441
b1350	b1377	3.68074178734484
b0953	b2080	3.6806097055916
b3296	b3734	3.68047988989239
b0221	b0648	3.6804514270673
b1051	b1810	3.68024738327892
b1440	b1748	3.68023935321839
b0170	b4203	3.68008264038018
b3298	b4201	3.67987172178436
b1724	b2097	3.67963112145845
b0530	b1565	3.67957055208068
b1051	b1428	3.67953796866457
b0631	b3179	3.67950229536978
b3732	b3962	3.67938857044785
b0707	b0708	3.67868222696539
b1256	b2727	3.67857118062435
b2674	b3006	3.6785555503177
b1449	b2347	3.6785198734325
b0803	b1681	3.67834283812677
b1252	b1705	3.67817530179464
b1941	b1950	3.67816290859672
b1512	b1518	3.67792785144341
b1171	b2470	3.6775431001582
b2266	b3012	3.67741583083512
b3507	b4378	3.67726614161042
b2080	b3098	3.67646831625615
b1297	b1301	3.67638911018072
b2551	b4202	3.67601606254509
b0325	b0865	3.67595644361517
b2229	b2374	3.67554072946601
b0384	b0871	3.67540016396074
b0069	b0117	3.67533834240301
b1879	b1904	3.67477772226982
b0581	b3524	3.67457716665559
b1044	b1886	3.67423848806314
b0435	b3448	3.67414364990081
b1222	b2207	3.67412361788205
b3304	b4203	3.67382682592503
b2606	b3231	3.67362874092054
b0592	b0596	3.67361082770507
b1195	b3361	3.67343994264178
b3305	b3311	3.67334284097266
b0595	b0804	3.67333526675726
b1074	b1883	3.67320905440669
b1073	b1566	3.67260033104012
b1452	b4291	3.67259292901837
b0431	b2148	3.67241573024319
b0978	b3509	3.67196660000921
b1246	b1256	3.67194754813285
b3296	b4203	3.67181192424251
b0432	b2310	3.67171503856636
b1225	b2727	3.67159780132742
b1283	b1955	3.67149895369987
b2465	b3239	3.67130895697911
b0753	b2665	3.67120469463207
b1640	b1774	3.6710132889354
b1945	b4355	3.67095226926016
b1256	b4152	3.6703753331989
b0407	b3336	3.67036049442005
b0753	b1478	3.67020872807896
b1436	b1846	3.67018711781482
b1678	b1967	3.67011169162962
b0336	b0723	3.66984038203507
b1489	b2852	3.66969788128493
b0789	b1953	3.66960436816726
b0753	b1732	3.66937521429863
b3506	b4056	3.66923969058426
b2454	b3379	3.66918475003405
b0419	b1897	3.66866656334105
b1003	b1955	3.66864500150053
b0015	b0631	3.66833496699222
b0911	b2607	3.66815671247866
b1732	b2663	3.66810996002732
b0108	b0233	3.66802890687654
b1195	b4149	3.66793407651328
b0841	b4170	3.66793184342134
b1519	b1955	3.66793096195096
b1887	b1946	3.66785483338248
b1829	b1973	3.66776281639099
b1038	b1351	3.66769072591695
b3429	b3432	3.66714652190023
