"node1","node2","Uni_N1","Uni_N2"
"eco:b1341","eco:b1785","P77302","P76236"
"eco:b1489","eco:b1785","P76129","P76236"
"eco:b1025","eco:b1785","P75908","P76236"
"eco:b0834","eco:b1785","P75801","P76236"
"eco:b0385","eco:b1785","P0AAP1","P76236"
"eco:b1535","eco:b1785","P31129","P76236"
"eco:b1490","eco:b1785","P0AA89","P76236"
"eco:b1522","eco:b1785","P76147","P76236"
"eco:b1285","eco:b1785","P77334","P76236"
"eco:b1490","eco:b1786","P0AA89","P76237"
"eco:b1285","eco:b1786","P77334","P76237"
"eco:b1522","eco:b1786","P76147","P76237"
"eco:b1341","eco:b1786","P77302","P76237"
"eco:b1535","eco:b1786","P31129","P76237"
"eco:b1785","eco:b1786","P76236","P76237"
"eco:b1489","eco:b1786","P76129","P76237"
"eco:b0385","eco:b1786","P0AAP1","P76237"
"eco:b0834","eco:b1786","P75801","P76237"
"eco:b1025","eco:b1786","P75908","P76237"
"eco:b0194","eco:b1787","P16659","P64483"
"eco:b0481","eco:b1787","P0AAR3","P64483"
"eco:b0546","eco:b1790","P77634","P76241"
"eco:b1531","eco:b1790","P0ACH5","P76241"
"eco:b1696","eco:b1790","P77402","P76241"
"eco:b0396","eco:b1791","P23910","P76242"
"eco:b0479","eco:b1791","P52067","P76242"
"eco:b1657","eco:b1791","P77389","P76242"
"eco:b1691","eco:b1791","P76198","P76242"
"eco:b1534","eco:b1791","P31126","P76242"
"eco:b0845","eco:b1791","P75810","P76242"
"eco:b1775","eco:b1791","P76230","P76242"
"eco:b0427","eco:b1791","P77726","P76242"
"eco:b0341","eco:b1791","P17583","P76242"
"eco:b0898","eco:b1791","P21503","P76242"
"eco:b1528","eco:b1791","P31122","P76242"
"eco:b1785","eco:b1794","P76236","P76245"
"eco:b1025","eco:b1794","P75908","P76245"
"eco:b0834","eco:b1794","P75801","P76245"
"eco:b1786","eco:b1794","P76237","P76245"
"eco:b1522","eco:b1794","P76147","P76245"
"eco:b1535","eco:b1794","P31129","P76245"
"eco:b1195","eco:b1795","P76011","P64485"
"eco:b0328","eco:b1798","P75693","P76249"
"eco:b0768","eco:b1799","P52696","P76250"
"eco:b0254","eco:b1799","Q57083","P76250"
"eco:b1422","eco:b1799","P77171","P76250"
"eco:b1328","eco:b1799","P77333","P76250"
"eco:b0504","eco:b1799","P0ACR0","P76250"
"eco:b1339","eco:b1799","P77744","P76250"
"eco:b0338","eco:b1799","P27111","P76250"
"eco:b0020","eco:b1799","P0A9G2","P76250"
"eco:b0076","eco:b1799","P10151","P76250"
"eco:b0629","eco:b1799","P30979","P76250"
"eco:b0208","eco:b1799","P30864","P76250"
"eco:b1275","eco:b1799","P0A9F3","P76250"
"eco:b1659","eco:b1799","P0ACR2","P76250"
"eco:b0900","eco:b1799","P75836","P76250"
"eco:b0603","eco:b1799","P77746","P76250"
"eco:b0316","eco:b1799","P77700","P76250"
"eco:b1595","eco:b1799","P77559","P76250"
"eco:b1526","eco:b1799","P77309","P76250"
"eco:b0040","eco:b1801","P31553","P0ABD1"
"eco:b0314","eco:b1801","P0ABC9","P0ABD1"
"eco:b0872","eco:b1803","P75824","P76254"
"eco:b0586","eco:b1805","P11454","P69451"
"eco:b0594","eco:b1805","P10378","P69451"
"eco:b1701","eco:b1805","P38135","P69451"
"eco:b0335","eco:b1805","P77495","P69451"
"eco:b0037","eco:b1805","P31552","P69451"
"eco:b1010","eco:b1809","P0AFQ5","P0AEB7"
"eco:b0315","eco:b1815","P21514","P76261"
"eco:b1285","eco:b1815","P77334","P76261"
"eco:b1489","eco:b1815","P76129","P76261"
"eco:b1168","eco:b1815","P75995","P76261"
"eco:b0833","eco:b1815","P75800","P76261"
"eco:b1163","eco:b1815","P75990","P76261"
"eco:b0457","eco:b1815","P77473","P76261"
"eco:b1707","eco:b1815","P76204","P76261"
"eco:b0658","eco:b1816","P0AE78","P0AEC0"
"eco:b0129","eco:b1817","P36881","P69797"
"eco:b0210","eco:b1822","P30866","P36999"
"eco:b0921","eco:b1822","P36566","P36999"
"eco:b0213","eco:b1822","P75672","P36999"
"eco:b0623","eco:b1823","P0A972","P0A9Y6"
"eco:b0880","eco:b1823","P0A968","P0A9Y6"
"eco:b0989","eco:b1823","P0A982","P0A9Y6"
"eco:b1552","eco:b1823","P0A986","P0A9Y6"
"eco:b0990","eco:b1823","P0A978","P0A9Y6"
"eco:b1558","eco:b1823","P0A976","P0A9Y6"
"eco:b1557","eco:b1823","P36995","P0A9Y6"
"eco:b0506","eco:b1827","P0ACN4","P76268"
"eco:b0272","eco:b1827","P77300","P76268"
"eco:b0346","eco:b1827","P77569","P76268"
"eco:b0479","eco:b1828","P52067","P76269"
"eco:b0898","eco:b1828","P21503","P76269"
"eco:b1534","eco:b1828","P31126","P76269"
"eco:b0427","eco:b1828","P77726","P76269"
"eco:b1775","eco:b1828","P76230","P76269"
"eco:b1691","eco:b1828","P76198","P76269"
"eco:b1528","eco:b1828","P31122","P76269"
"eco:b0845","eco:b1828","P75810","P76269"
"eco:b1657","eco:b1828","P77389","P76269"
"eco:b0396","eco:b1828","P23910","P76269"
"eco:b0909","eco:b1829","P43674","P23894"
"eco:b0950","eco:b1833","P0AFL9","P0AD03"
"eco:b0951","eco:b1834","P43671","P76272"
"eco:b1576","eco:b1837","P29010","P76275"
"eco:b0164","eco:b1838","P37049","P55798"
"eco:b0657","eco:b1843","P23930","P76280"
"eco:b0219","eco:b1843","Q47679","P76280"
"eco:b0215","eco:b1844","P03007","P0AEK0"
"eco:b1652","eco:b1844","P30014","P0AEK0"
"eco:b1676","eco:b1854","P0AD61","P21599"
"eco:b1768","eco:b1867","P21369","P0ADI7"
"eco:b1011","eco:b1867","P75897","P0ADI7"
"eco:b0897","eco:b1867","P21367","P0ADI7"
"eco:b0595","eco:b1867","P0ADI4","P0ADI7"
"eco:b0213","eco:b1870","P75672","P76290"
"eco:b0210","eco:b1870","P30866","P76290"
"eco:b0921","eco:b1870","P36566","P76290"
"eco:b0324","eco:b1872","P77554","P46923"
"eco:b0997","eco:b1872","P33225","P46923"
"eco:b0996","eco:b1873","P33226","P52005"
"eco:b1130","eco:b1882","P23836","P0AE67"
"eco:b1235","eco:b1882","P0AEV1","P0AE67"
"eco:b0993","eco:b1882","P39453","P0AE67"
"eco:b0571","eco:b1882","P0ACZ8","P0AE67"
"eco:b0399","eco:b1882","P0AFJ5","P0AE67"
"eco:b0620","eco:b1882","P0AEF4","P0AE67"
"eco:b1608","eco:b1882","P52108","P0AE67"
"eco:b0535","eco:b1882","P0AEL8","P0AE67"
"eco:b0995","eco:b1882","P38684","P0AE67"
"eco:b0694","eco:b1882","P21866","P0AE67"
"eco:b1221","eco:b1882","P0AF28","P0AE67"
"eco:b1882","eco:b1883","P0AE67","P07330"
"eco:b0620","eco:b1883","P0AEF4","P07330"
"eco:b1235","eco:b1883","P0AEV1","P07330"
"eco:b1421","eco:b1885","P05704","P07018"
"eco:b1885","eco:b1886","P07018","P07017"
"eco:b1421","eco:b1886","P05704","P07017"
"eco:b1887","eco:b1888","P0A964","P07363"
"eco:b0741","eco:b1889","P0A912","P0AF06"
"eco:b0957","eco:b1889","P0A910","P0AF06"
"eco:b1376","eco:b1895","P37903","P46888"
"eco:b0607","eco:b1895","P39177","P46888"
"eco:b1333","eco:b1895","P0AAC0","P46888"
"eco:b0495","eco:b1900","P0A9T8","P0AAF3"
"eco:b0127","eco:b1900","P36879","P0AAF3"
"eco:b0809","eco:b1900","P10346","P0AAF3"
"eco:b1756","eco:b1900","P76909","P0AAF3"
"eco:b0652","eco:b1900","P0AAG3","P0AAF3"
"eco:b0794","eco:b1900","P0A9U1","P0AAF3"
"eco:b0588","eco:b1900","P23878","P0AAF3"
"eco:b0151","eco:b1900","P07821","P0AAF3"
"eco:b0949","eco:b1900","P43672","P0AAF3"
"eco:b1290","eco:b1900","P0AAH8","P0AAF3"
"eco:b0490","eco:b1900","P77279","P0AAF3"
"eco:b1709","eco:b1900","P06611","P0AAF3"
"eco:b1513","eco:b1900","P77257","P0AAF3"
"eco:b0864","eco:b1900","P0AAF6","P0AAF3"
"eco:b0994","eco:b1901","P38683","P02924"
"eco:b0080","eco:b1901","P0ACP1","P02924"
"eco:b1658","eco:b1901","P0ACP7","P02924"
"eco:b0345","eco:b1901","A0A4D6FVL5","P02924"
"eco:b0345","eco:b1901","P03023","P02924"
"eco:b1320","eco:b1901","P77615","P02924"
"eco:b1620","eco:b1901","P18811","P02924"
"eco:b1902","eco:b1905","P0A9A2","P0A998"
"eco:b1408","eco:b1912","P76090","P0ABF8"
"eco:b1758","eco:b1912","P76226","P0ABF8"
"eco:b1741","eco:b1913","P76213","P0A8G0"
"eco:b1221","eco:b1914","P0AF28","P0AED5"
"eco:b0535","eco:b1914","P0AEL8","P0AED5"
"eco:b1235","eco:b1914","P0AEV1","P0AED5"
"eco:b0620","eco:b1914","P0AEF4","P0AED5"
"eco:b1882","eco:b1914","P0AE67","P0AED5"
"eco:b0294","eco:b1916","P71301","P07026"
"eco:b1040","eco:b1916","P52106","P07026"
"eco:b0864","eco:b1917","P0AAF6","P37774"
"eco:b1483","eco:b1917","P77622","P37774"
"eco:b0949","eco:b1917","P43672","P37774"
"eco:b1513","eco:b1917","P77257","P37774"
"eco:b0760","eco:b1917","P31060","P37774"
"eco:b0652","eco:b1917","P0AAG3","P37774"
"eco:b1496","eco:b1917","P31826","P37774"
"eco:b1246","eco:b1917","P76027","P37774"
"eco:b1247","eco:b1917","P77737","P37774"
"eco:b1126","eco:b1917","P69874","P37774"
"eco:b1709","eco:b1917","P06611","P37774"
"eco:b0879","eco:b1917","P75831","P37774"
"eco:b0366","eco:b1917","Q47538","P37774"
"eco:b0794","eco:b1917","P0A9U1","P37774"
"eco:b0588","eco:b1917","P23878","P37774"
"eco:b1117","eco:b1917","P75957","P37774"
"eco:b0914","eco:b1917","P60752","P37774"
"eco:b0127","eco:b1917","P36879","P37774"
"eco:b1441","eco:b1917","P77795","P37774"
"eco:b1484","eco:b1917","P77268","P37774"
"eco:b0199","eco:b1917","P30750","P37774"
"eco:b1682","eco:b1917","P77499","P37774"
"eco:b0495","eco:b1917","P0A9T8","P37774"
"eco:b0855","eco:b1917","P31134","P37774"
"eco:b0809","eco:b1917","P10346","P37774"
"eco:b0151","eco:b1917","P07821","P37774"
"eco:b0490","eco:b1917","P77279","P37774"
"eco:b0448","eco:b1917","P77265","P37774"
"eco:b0262","eco:b1917","P37009","P37774"
"eco:b0933","eco:b1917","P0AAI1","P37774"
"eco:b1756","eco:b1917","P76909","P37774"
"eco:b0887","eco:b1917","P29018","P37774"
"eco:b0829","eco:b1917","P75796","P37774"
"eco:b1900","eco:b1917","P0AAF3","P37774"
"eco:b0449","eco:b1917","P0AAG5","P37774"
"eco:b0886","eco:b1917","P23886","P37774"
"eco:b0066","eco:b1917","P31548","P37774"
"eco:b0820","eco:b1917","P0A9U3","P37774"
"eco:b1290","eco:b1917","P0AAH8","P37774"
"eco:b0765","eco:b1917","P09833","P37774"
"eco:b0861","eco:b1918","P0AE30","P0AFT2"
"eco:b0862","eco:b1918","P0AE34","P0AFT2"
"eco:b0810","eco:b1918","P0AEQ6","P0AFT2"
"eco:b0654","eco:b1918","P0AER3","P0AFT2"
"eco:b0653","eco:b1918","P0AER5","P0AFT2"
"eco:b0655","eco:b1920","P37902","P0AEM9"
"eco:b0811","eco:b1920","P0AEQ3","P0AEM9"
"eco:b0860","eco:b1920","P30860","P0AEM9"
"eco:b1448","eco:b1932","P76112","P76319"
"eco:b1584","eco:b1932","P0A951","P76319"
"eco:b0618","eco:b1932","P77390","P76319"
"eco:b0234","eco:b1932","Q47158","P76319"
"eco:b1066","eco:b1932","P0A948","P76319"
"eco:b1427","eco:b1932","P13857","P76319"
"eco:b1916","eco:b1951","P07026","P0DMC9"
"eco:b0294","eco:b1951","P71301","P0DMC9"
"eco:b1221","eco:b1951","P0AF28","P0DMC9"
"eco:b0315","eco:b1951","P21514","P0DMC9"
"eco:b1040","eco:b1951","P52106","P0DMC9"
"eco:b1786","eco:b1956","P76237","P76330"
"eco:b1025","eco:b1956","P75908","P76330"
"eco:b0834","eco:b1956","P75801","P76330"
"eco:b1490","eco:b1956","P0AA89","P76330"
"eco:b1522","eco:b1956","P76147","P76330"
"eco:b1535","eco:b1956","P31129","P76330"
"eco:b1341","eco:b1956","P77302","P76330"
"eco:b1489","eco:b1956","P76129","P76330"
"eco:b0385","eco:b1956","P0AAP1","P76330"
"eco:b1285","eco:b1956","P77334","P76330"
"eco:b1785","eco:b1956","P76236","P76330"
"eco:b1794","eco:b1956","P76245","P76330"
"eco:b1533","eco:b1959","P31125","P0AA70"
"eco:b0813","eco:b1959","P0AA67","P0AA70"
"eco:b1473","eco:b1959","P46136","P0AA70"
"eco:b1289","eco:b1960","P45736","P09184"
"eco:b0160","eco:b1962","P15723","P46144"
"eco:b0167","eco:b1962","P27249","P46144"
"eco:b0570","eco:b1968","P77485","P76339"
"eco:b1609","eco:b1968","P18392","P76339"
"eco:b1235","eco:b1969","P0AEV1","P76340"
"eco:b1130","eco:b1969","P23836","P76340"
"eco:b0995","eco:b1969","P38684","P76340"
"eco:b0571","eco:b1969","P0ACZ8","P76340"
"eco:b1608","eco:b1969","P52108","P76340"
"eco:b0694","eco:b1969","P21866","P76340"
"eco:b1882","eco:b1969","P0AE67","P76340"
"eco:b0620","eco:b1969","P0AEF4","P76340"
"eco:b0324","eco:b1971","P77554","P76342"
"eco:b1476","eco:b1974","P0AEK7","P76345"
"eco:b0974","eco:b1974","P0AAM1","P76345"
"eco:b1418","eco:b1974","P0ABE5","P76345"
"eco:b1670","eco:b1974","P77409","P76345"
"eco:b1057","eco:b1974","P75925","P76345"
"eco:b0045","eco:b1981","P31679","P76350"
"eco:b1769","eco:b1981","P38055","P76350"
"eco:b1864","eco:b1983","P0A8A0","P0A8A2"
"eco:b1663","eco:b1985","P37340","P76352"
"eco:b1659","eco:b1987","P0ACR2","Q47083"
"eco:b1275","eco:b1987","P0A9F3","Q47083"
"eco:b1328","eco:b1987","P77333","Q47083"
"eco:b1339","eco:b1987","P77744","Q47083"
"eco:b0603","eco:b1987","P77746","Q47083"
"eco:b1799","eco:b1987","P76250","Q47083"
"eco:b0338","eco:b1987","P27111","Q47083"
"eco:b0254","eco:b1987","Q57083","Q47083"
"eco:b1526","eco:b1987","P77309","Q47083"
"eco:b0020","eco:b1987","P0A9G2","Q47083"
"eco:b0768","eco:b1987","P52696","Q47083"
"eco:b0208","eco:b1987","P30864","Q47083"
"eco:b0076","eco:b1987","P10151","Q47083"
"eco:b1422","eco:b1987","P77171","Q47083"
"eco:b1595","eco:b1987","P77559","Q47083"
"eco:b0629","eco:b1987","P30979","Q47083"
"eco:b0504","eco:b1987","P0ACR0","Q47083"
"eco:b0316","eco:b1987","P77700","Q47083"
"eco:b0900","eco:b1987","P75836","Q47083"
"eco:b0020","eco:b1988","P0A9G2","Q47005"
"eco:b0316","eco:b1988","P77700","Q47005"
"eco:b0338","eco:b1988","P27111","Q47005"
"eco:b1595","eco:b1988","P77559","Q47005"
"eco:b1275","eco:b1988","P0A9F3","Q47005"
"eco:b0603","eco:b1988","P77746","Q47005"
"eco:b0629","eco:b1988","P30979","Q47005"
"eco:b0768","eco:b1988","P52696","Q47005"
"eco:b1799","eco:b1988","P76250","Q47005"
"eco:b1526","eco:b1988","P77309","Q47005"
"eco:b0076","eco:b1988","P10151","Q47005"
"eco:b0254","eco:b1988","Q57083","Q47005"
"eco:b0208","eco:b1988","P30864","Q47005"
"eco:b1659","eco:b1988","P0ACR2","Q47005"
"eco:b1339","eco:b1988","P77744","Q47005"
"eco:b1328","eco:b1988","P77333","Q47005"
"eco:b1987","eco:b1988","Q47083","Q47005"
"eco:b1422","eco:b1988","P77171","Q47005"
"eco:b0900","eco:b1988","P75836","Q47005"
"eco:b0504","eco:b1988","P0ACR0","Q47005"
"eco:b0925","eco:b1990","P22525","P39176"
"eco:b0224","eco:b1990","P0AA99","P39176"
"eco:b0819","eco:b1990","P0AAX8","P39176"
"eco:b1113","eco:b1990","P75954","P39176"
"eco:b1678","eco:b1990","P76193","P39176"
"eco:b1202","eco:b2000","P76017","P39180"
"eco:b0247","eco:b2002","Q47685","P76362"
"eco:b0246","eco:b2004","Q47684","P76364"
"eco:b0245","eco:b2005","P77692","P64524"
"eco:b1645","eco:b2008","P76186","P33011"
"eco:b0632","eco:b2010","P0AEB2","P33013"
"eco:b0839","eco:b2010","P08506","P33013"
"eco:b1930","eco:b2012","P0AA31","P33014"
"eco:b1929","eco:b2013","P31064","P33015"
"eco:b0402","eco:b2014","P0AAE2","P0AA47"
"eco:b0486","eco:b2014","P77400","P0AA47"
"eco:b0692","eco:b2014","P0AAF1","P0AA47"
"eco:b0899","eco:b2014","P75835","P0AA47"
"eco:b1296","eco:b2014","P76037","P0AA47"
"eco:b0112","eco:b2014","P15993","P0AA47"
"eco:b1492","eco:b2014","P63235","P0AA47"
"eco:b0260","eco:b2014","Q47689","P0AA47"
"eco:b0576","eco:b2014","P24207","P0AA47"
"eco:b1453","eco:b2014","P77610","P0AA47"
"eco:b1988","eco:b2015","Q47005","P76369"
"eco:b1275","eco:b2015","P0A9F3","P76369"
"eco:b0629","eco:b2015","P30979","P76369"
"eco:b1799","eco:b2015","P76250","P76369"
"eco:b0076","eco:b2015","P10151","P76369"
"eco:b0900","eco:b2015","P75836","P76369"
"eco:b0254","eco:b2015","Q57083","P76369"
"eco:b1422","eco:b2015","P77171","P76369"
"eco:b1595","eco:b2015","P77559","P76369"
"eco:b0504","eco:b2015","P0ACR0","P76369"
"eco:b0338","eco:b2015","P27111","P76369"
"eco:b0316","eco:b2015","P77700","P76369"
"eco:b1987","eco:b2015","Q47083","P76369"
"eco:b0603","eco:b2015","P77746","P76369"
"eco:b1659","eco:b2015","P0ACR2","P76369"
"eco:b0020","eco:b2015","P0A9G2","P76369"
"eco:b1526","eco:b2015","P77309","P76369"
"eco:b0208","eco:b2015","P30864","P76369"
"eco:b1339","eco:b2015","P77744","P76369"
"eco:b0768","eco:b2015","P52696","P76369"
"eco:b1328","eco:b2015","P77333","P76369"
"eco:b0868","eco:b2016","P75821","P0AD12"
"eco:b0759","eco:b2016","P09147","P0AD12"
"eco:b0869","eco:b2016","P75822","P0AD12"
"eco:b0232","eco:b2017","Q47156","P69346"
"eco:b1622","eco:b2021","P23256","P06986"
"eco:b0600","eco:b2021","P77806","P06986"
"eco:b0981","eco:b2027","P38134","P76372"
"eco:b0587","eco:b2027","P26266","P76372"
"eco:b0181","eco:b2033","P0A722","P37750"
"eco:b0035","eco:b2033","P39206","P37750"
"eco:b0179","eco:b2033","P21645","P37750"
"eco:b1428","eco:b2033","P76100","P37750"
"eco:b0166","eco:b2033","P0A9D8","P37750"
"eco:b0459","eco:b2033","P77791","P37750"
"eco:b0342","eco:b2033","P07464","P37750"
"eco:b1400","eco:b2033","P77181","P37750"
"eco:b2016","eco:b2041","P0AD12","P37759"
"eco:b0868","eco:b2041","P75821","P37759"
"eco:b1664","eco:b2043","P77552","P71244"
"eco:b1202","eco:b2043","P76017","P71244"
"eco:b0772","eco:b2043","P46130","P71244"
"eco:b2000","eco:b2043","P39180","P71244"
"eco:b2032","eco:b2044","P37751","P71243"
"eco:b2037","eco:b2046","P37746","P77377"
"eco:b2032","eco:b2050","P37751","P32057"
"eco:b2044","eco:b2050","P71243","P32057"
"eco:b0869","eco:b2052","P75822","P32055"
"eco:b2041","eco:b2052","P37759","P32055"
"eco:b2016","eco:b2052","P0AD12","P32055"
"eco:b0868","eco:b2052","P75821","P32055"
"eco:b0759","eco:b2052","P09147","P32055"
"eco:b2052","eco:b2053","P32055","P0AC88"
"eco:b0868","eco:b2053","P75821","P0AC88"
"eco:b2016","eco:b2053","P0AD12","P0AC88"
"eco:b2033","eco:b2054","P37750","P0ACD2"
"eco:b0179","eco:b2054","P21645","P0ACD2"
"eco:b0035","eco:b2054","P39206","P0ACD2"
"eco:b1428","eco:b2054","P76100","P0ACD2"
"eco:b0181","eco:b2054","P0A722","P0ACD2"
"eco:b0342","eco:b2054","P07464","P0ACD2"
"eco:b0166","eco:b2054","P0A9D8","P0ACD2"
"eco:b0459","eco:b2054","P77791","P0ACD2"
"eco:b0363","eco:b2055","Q47536","P71239"
"eco:b1022","eco:b2055","P75905","P71239"
"eco:b1049","eco:b2055","P62517","P71239"
"eco:b2044","eco:b2057","P71243","P71237"
"eco:b2032","eco:b2057","P37751","P71237"
"eco:b2050","eco:b2057","P32057","P71237"
"eco:b0179","eco:b2058","P21645","P0ACC9"
"eco:b1428","eco:b2058","P76100","P0ACC9"
"eco:b0181","eco:b2058","P0A722","P0ACC9"
"eco:b2054","eco:b2058","P0ACD2","P0ACC9"
"eco:b2033","eco:b2058","P37750","P0ACC9"
"eco:b0342","eco:b2058","P07464","P0ACC9"
"eco:b0035","eco:b2058","P39206","P0ACC9"
"eco:b0166","eco:b2058","P0A9D8","P0ACC9"
"eco:b0459","eco:b2058","P77791","P0ACC9"
"eco:b1022","eco:b2059","P75905","P77414"
"eco:b2055","eco:b2059","P71239","P77414"
"eco:b0363","eco:b2059","Q47536","P77414"
"eco:b1049","eco:b2059","P62517","P77414"
"eco:b2027","eco:b2060","P76372","P76387"
"eco:b0981","eco:b2060","P38134","P76387"
"eco:b0587","eco:b2060","P26266","P76387"
"eco:b0982","eco:b2061","P0ACZ2","P0AAB2"
"eco:b0983","eco:b2062","P0A932","P0A930"
"eco:b0658","eco:b2063","P0AE78","P76389"
"eco:b1816","eco:b2063","P0AEC0","P76389"
"eco:b1025","eco:b2067","P75908","P38097"
"eco:b1522","eco:b2067","P76147","P38097"
"eco:b0457","eco:b2067","P77473","P38097"
"eco:b1956","eco:b2067","P76330","P38097"
"eco:b1341","eco:b2067","P77302","P38097"
"eco:b1168","eco:b2067","P75995","P38097"
"eco:b1815","eco:b2067","P76261","P38097"
"eco:b1785","eco:b2067","P76236","P38097"
"eco:b0833","eco:b2067","P75800","P38097"
"eco:b1786","eco:b2067","P76237","P38097"
"eco:b1535","eco:b2067","P31129","P38097"
"eco:b1707","eco:b2067","P76204","P38097"
"eco:b0834","eco:b2067","P75801","P38097"
"eco:b0650","eco:b2069","P77319","P36928"
"eco:b0014","eco:b2069","P0A6Y8","P36928"
"eco:b0919","eco:b2070","P0AB03","P76393"
"eco:b0878","eco:b2074","P75830","P76397"
"eco:b1644","eco:b2074","P76185","P76397"
"eco:b0574","eco:b2074","P77239","P76397"
"eco:b0463","eco:b2074","P0AE06","P76397"
"eco:b0462","eco:b2076","P31224","P76399"
"eco:b2075","eco:b2076","P76398","P76399"
"eco:b0575","eco:b2076","P38054","P76399"
"eco:b1528","eco:b2077","P31122","P36554"
"eco:b1691","eco:b2077","P76198","P36554"
"eco:b0427","eco:b2077","P77726","P36554"
"eco:b1534","eco:b2077","P31126","P36554"
"eco:b1775","eco:b2077","P76230","P36554"
"eco:b0845","eco:b2077","P75810","P36554"
"eco:b0396","eco:b2077","P23910","P36554"
"eco:b0479","eco:b2077","P52067","P36554"
"eco:b1828","eco:b2077","P76269","P36554"
"eco:b0898","eco:b2077","P21503","P36554"
"eco:b1657","eco:b2077","P77389","P36554"
"eco:b0570","eco:b2078","P77485","P30847"
"eco:b1968","eco:b2078","P76339","P30847"
"eco:b1129","eco:b2078","P23837","P30847"
"eco:b0993","eco:b2078","P39453","P30847"
"eco:b1609","eco:b2078","P18392","P30847"
"eco:b0694","eco:b2079","P21866","P69228"
"eco:b1608","eco:b2079","P52108","P69228"
"eco:b1130","eco:b2079","P23836","P69228"
"eco:b0995","eco:b2079","P38684","P69228"
"eco:b0620","eco:b2079","P0AEF4","P69228"
"eco:b1882","eco:b2079","P0AE67","P69228"
"eco:b1969","eco:b2079","P76340","P69228"
"eco:b1235","eco:b2079","P0AEV1","P69228"
"eco:b1435","eco:b2081","P76104","P76403"
"eco:b1478","eco:b2091","P39451","P0A9S3"
"eco:b1313","eco:b2091","P76043","P0A9S3"
"eco:b0608","eco:b2091","P77316","P0A9S3"
"eco:b1449","eco:b2091","P76113","P0A9S3"
"eco:b0325","eco:b2091","P75691","P0A9S3"
"eco:b0356","eco:b2091","P25437","P0A9S3"
"eco:b1580","eco:b2091","P38105","P0A9S3"
"eco:b1776","eco:b2091","P77539","P0A9S3"
"eco:b1774","eco:b2091","P77280","P0A9S3"
"eco:b0731","eco:b2093","P54745","P37188"
"eco:b0731","eco:b2094","P54745","P69828"
"eco:b1773","eco:b2096","P77704","P0C8J6"
"eco:b1517","eco:b2097","P76143","P0A991"
"eco:b1772","eco:b2100","P77493","P76419"
"eco:b0477","eco:b2100","P0AEW6","P76419"
"eco:b0730","eco:b2101","P13669","P0ACM5"
"eco:b0357","eco:b2105","P0AAP3","P64530"
"eco:b0941","eco:b2108","P75858","P33340"
"eco:b0138","eco:b2108","P37018","P33340"
"eco:b0716","eco:b2108","P75748","P33340"
"eco:b0136","eco:b2108","P37016","P33340"
"eco:b0533","eco:b2108","P75715","P33340"
"eco:b0139","eco:b2109","P33129","P33341"
"eco:b0718","eco:b2109","P75750","P33341"
"eco:b0532","eco:b2109","P77468","P33341"
"eco:b0940","eco:b2109","P75857","P33341"
"eco:b0944","eco:b2110","P40876","P33342"
"eco:b0531","eco:b2110","P77249","P33342"
"eco:b0140","eco:b2110","P33128","P33342"
"eco:b0289","eco:b2110","P77263","P33342"
"eco:b0939","eco:b2110","P75856","P33342"
"eco:b0717","eco:b2110","P75749","P33342"
"eco:b0941","eco:b2111","P75858","P33343"
"eco:b0137","eco:b2111","P37017","P33343"
"eco:b0136","eco:b2111","P37016","P33343"
"eco:b0938","eco:b2111","P75855","P33343"
"eco:b0942","eco:b2111","P75859","P33343"
"eco:b0138","eco:b2111","P37018","P33343"
"eco:b0530","eco:b2111","P0ABW5","P33343"
"eco:b0533","eco:b2111","P75715","P33343"
"eco:b0534","eco:b2111","P38052","P33343"
"eco:b1503","eco:b2111","P77294","P33343"
"eco:b0135","eco:b2111","P31058","P33343"
"eco:b0141","eco:b2111","P37050","P33343"
"eco:b0719","eco:b2111","P37909","P33343"
"eco:b1504","eco:b2111","P77789","P33343"
"eco:b0716","eco:b2111","P75748","P33343"
"eco:b1502","eco:b2111","P77588","P33343"
"eco:b0943","eco:b2111","P75860","P33343"
"eco:b0620","eco:b2125","P0AEF4","P0AFT5"
"eco:b1235","eco:b2125","P0AEV1","P0AFT5"
"eco:b1882","eco:b2125","P0AE67","P0AFT5"
"eco:b1162","eco:b2127","P75989","P33358"
"eco:b1162","eco:b2127","P75989","V9PPD8"
"eco:b0487","eco:b2127","P0A9G4","P33358"
"eco:b0487","eco:b2127","P0A9G4","V9PPD8"
"eco:b1755","eco:b2128","P76224","P33359"
"eco:b1292","eco:b2128","P0AGH5","P33359"
"eco:b0934","eco:b2128","P75851","P33359"
"eco:b0856","eco:b2128","P31135","P33359"
"eco:b1486","eco:b2128","P77308","P33359"
"eco:b1443","eco:b2128","P0AFR9","P33359"
"eco:b1485","eco:b2128","P77463","P33359"
"eco:b1311","eco:b2128","P0AFR7","P33359"
"eco:b0857","eco:b2128","P0AFL1","P33359"
"eco:b0367","eco:b2128","Q47539","P33359"
"eco:b1312","eco:b2128","P77716","P33359"
"eco:b1293","eco:b2128","P0AGH3","P33359"
"eco:b0198","eco:b2128","P31547","P33359"
"eco:b0831","eco:b2128","P75798","P33359"
"eco:b1125","eco:b2128","P0AFK4","P33359"
"eco:b1244","eco:b2128","P0AFH2","P33359"
"eco:b1124","eco:b2128","P0AFK6","P33359"
"eco:b1245","eco:b2128","P0AFH6","P33359"
"eco:b0832","eco:b2128","P75799","P33359"
"eco:b1442","eco:b2128","P77156","P33359"
