node1	node2	score
b0486	b0692	3.61073734390661
b0486	b4132	3.61073734390661
b0692	b0899	3.61073734390661
b0692	b1296	3.61073734390661
b0692	b2014	3.61073734390661
b0692	b3078	3.61073734390661
b0692	b3370	3.61073734390661
b0692	b4115	3.61073734390661
b0692	b4141	3.61073734390661
b0692	b4156	3.61073734390661
b0899	b4132	3.61073734390661
b1296	b4132	3.61073734390661
b2014	b4132	3.61073734390661
b3078	b4132	3.61073734390661
b3370	b4132	3.61073734390661
b4115	b4132	3.61073734390661
b4132	b4141	3.61073734390661
b4132	b4156	3.61073734390661
b0528	b1637	3.6104431131478
b1637	b3400	3.6104431131478
b0513	b2882	3.60600263554153
b0513	b2888	3.60600263554153
b2882	b3664	3.60600263554153
b2882	b3714	3.60600263554153
b2882	b4064	3.60600263554153
b2882	b4464	3.60600263554153
b2888	b3664	3.60600263554153
b2888	b3714	3.60600263554153
b2888	b4064	3.60600263554153
b2888	b4464	3.60600263554153
b1059	b2241	3.59674886742348
b1301	b2241	3.59674886742348
b2241	b2660	3.59674886742348
b1357	b3555	3.59179104473993
b1508	b3555	3.59179104473993
b1570	b3555	3.59179104473993
b2516	b3555	3.59179104473993
b3082	b3555	3.59179104473993
b0813	b1959	3.58964433039777
b0813	b3660	3.58964433039777
b0813	b3827	3.58964433039777
b1473	b1959	3.58964433039777
b1473	b3660	3.58964433039777
b1473	b3827	3.58964433039777
b1533	b1959	3.58964433039777
b1533	b3660	3.58964433039777
b1533	b3827	3.58964433039777
b1959	b3184	3.58964433039777
b1959	b3943	3.58964433039777
b1959	b4210	3.58964433039777
b3184	b3660	3.58964433039777
b3184	b3827	3.58964433039777
b3660	b3943	3.58964433039777
b3660	b4210	3.58964433039777
b3827	b3943	3.58964433039777
b3827	b4210	3.58964433039777
b1357	b3021	3.58846801160837
b1508	b3021	3.58846801160837
b1570	b3021	3.58846801160837
b2516	b3021	3.58846801160837
b3021	b3082	3.58846801160837
b0253	b2566	3.58771266220356
b2566	b2632	3.58771266220356
b1628	b1674	3.58643633604965
b1628	b2481	3.58643633604965
b1628	b2488	3.58643633604965
b1628	b2713	3.58643633604965
b1628	b2724	3.58643633604965
b1628	b2886	3.58643633604965
b1628	b3573	3.58643633604965
b0305	b0546	3.58452831253827
b0834	b2067	3.58323608979531
b1025	b2067	3.58323608979531
b1522	b2067	3.58323608979531
b1535	b2067	3.58323608979531
b1785	b2067	3.58323608979531
b1786	b2067	3.58323608979531
b1956	b2067	3.58323608979531
b0546	b0564	3.58312398463249
b0546	b0566	3.58312398463249
b0546	b1499	3.58312398463249
b0546	b2382	3.58312398463249
b0546	b3515	3.58312398463249
b0546	b3516	3.58312398463249
b0546	b3569	3.58312398463249
b0546	b4062	3.58312398463249
b0546	b4116	3.58312398463249
b0253	b3706	3.58126204090127
b2632	b3706	3.58126204090127
b1357	b4390	3.57744390435448
b1508	b4390	3.57744390435448
b1570	b4390	3.57744390435448
b2516	b4390	3.57744390435448
b3082	b4390	3.57744390435448
b0294	b1916	3.56895232542112
b1040	b1916	3.56895232542112
b1916	b1951	3.56895232542112
b1916	b2846	3.56895232542112
b1916	b3507	3.56895232542112
b1916	b3520	3.56895232542112
b1916	b4365	3.56895232542112
b1916	b4366	3.56895232542112
b0049	b0164	3.56812533199974
b0164	b0398	3.56812533199974
b0164	b0524	3.56812533199974
b0164	b3032	3.56812533199974
b0919	b1725	3.56812533199974
b0919	b3207	3.56812533199974
b0919	b3625	3.56812533199974
b0759	b0868	3.55979642605146
b0759	b2016	3.55979642605146
b0759	b2052	3.55979642605146
b0868	b0869	3.55979642605146
b0868	b2053	3.55979642605146
b0868	b3619	3.55979642605146
b0869	b2016	3.55979642605146
b0869	b2052	3.55979642605146
b2016	b2053	3.55979642605146
b2016	b3619	3.55979642605146
b2052	b2053	3.55979642605146
b2052	b3619	3.55979642605146
b0834	b1489	3.5593909817937
b1025	b1489	3.5593909817937
b1489	b1522	3.5593909817937
b1489	b1535	3.5593909817937
b1489	b1785	3.5593909817937
b1489	b1786	3.5593909817937
b1489	b1956	3.5593909817937
b0423	b3425	3.55733307595882
b0423	b3611	3.55733307595882
b0546	b3954	3.55669545328795
b0253	b1203	3.55544287265956
b1203	b2632	3.55544287265956
b0513	b1006	3.54760057785514
b1006	b3664	3.54760057785514
b1006	b3714	3.54760057785514
b1006	b4064	3.54760057785514
b1006	b4464	3.54760057785514
b0035	b1428	3.54208445562137
b0035	b2033	3.54208445562137
b0035	b3279	3.54208445562137
b0463	b0574	3.54208445562137
b0463	b0878	3.54208445562137
b0463	b1644	3.54208445562137
b0463	b3265	3.54208445562137
b0463	b3513	3.54208445562137
b0463	b3586	3.54208445562137
b0463	b3597	3.54208445562137
b0574	b0878	3.54208445562137
b0574	b1644	3.54208445562137
b0574	b3265	3.54208445562137
b0574	b3513	3.54208445562137
b0574	b3586	3.54208445562137
b0574	b3597	3.54208445562137
b0878	b1644	3.54208445562137
b0878	b3265	3.54208445562137
b0878	b3513	3.54208445562137
b0878	b3586	3.54208445562137
b0878	b3597	3.54208445562137
b1428	b2033	3.54208445562137
b1428	b3279	3.54208445562137
b1644	b3265	3.54208445562137
b1644	b3513	3.54208445562137
b1644	b3586	3.54208445562137
b1644	b3597	3.54208445562137
b2033	b3279	3.54208445562137
b3265	b3513	3.54208445562137
b3265	b3586	3.54208445562137
b3265	b3597	3.54208445562137
b3513	b3586	3.54208445562137
b3513	b3597	3.54208445562137
b3586	b3597	3.54208445562137
b1059	b2324	3.53463804838689
b1301	b2324	3.53463804838689
b2324	b2660	3.53463804838689
b1853	b3371	3.53188419229167
b2561	b3371	3.53188419229167
b3371	b4089	3.53188419229167
b0546	b3680	3.52702684100321
b0164	b0480	3.52134549271273
b0919	b1106	3.52134549271273
b0919	b3630	3.52134549271273
b0253	b3183	3.52045948862966
b2632	b3183	3.52045948862966
b0136	b0138	3.51361465975614
b0136	b0716	3.51361465975614
b0136	b0941	3.51361465975614
b0136	b2334	3.51361465975614
b0136	b3048	3.51361465975614
b0138	b0716	3.51361465975614
b0138	b0941	3.51361465975614
b0138	b2334	3.51361465975614
b0138	b3048	3.51361465975614
b0716	b0941	3.51361465975614
b0716	b2334	3.51361465975614
b0716	b3048	3.51361465975614
b0941	b2334	3.51361465975614
b0941	b3048	3.51361465975614
b2334	b3048	3.51361465975614
b0854	b1310	3.50768753705557
b0854	b1754	3.50768753705557
b1123	b1310	3.50768753705557
b1123	b1754	3.50768753705557
b1310	b1440	3.50768753705557
b1310	b3453	3.50768753705557
b1440	b1754	3.50768753705557
b1754	b3453	3.50768753705557
b0064	b0546	3.50676392285117
b0546	b1696	3.50514648079258
b0486	b1492	3.49921928538428
b0899	b1492	3.49921928538428
b1296	b1492	3.49921928538428
b1492	b2014	3.49921928538428
b1492	b3078	3.49921928538428
b1492	b3370	3.49921928538428
b1492	b4115	3.49921928538428
b1492	b4141	3.49921928538428
b1492	b4156	3.49921928538428
b0528	b3296	3.49512490743523
b3296	b3400	3.49512490743523
b0546	b3905	3.49236661150906
b0546	b1790	3.49030307143127
b0546	b3906	3.48738354825131
b0486	b2663	3.48703593447622
b0899	b2663	3.48703593447622
b1296	b2663	3.48703593447622
b2014	b2663	3.48703593447622
b2663	b3078	3.48703593447622
b2663	b3370	3.48703593447622
b2663	b4115	3.48703593447622
b2663	b4141	3.48703593447622
b2663	b4156	3.48703593447622
b0164	b2300	3.48561644606237
b0919	b3835	3.48561644606237
b0919	b2070	3.47934038444706
b0868	b2304	3.47693683959753
b2016	b2304	3.47693683959753
b2052	b2304	3.47693683959753
b0069	b3476	3.47678598090081
b0445	b3476	3.47678598090081
b0813	b3819	3.47678598090081
b0813	b4544	3.47678598090081
b0830	b3476	3.47678598090081
b1243	b3476	3.47678598090081
b1294	b3476	3.47678598090081
b1329	b3476	3.47678598090081
b1473	b3819	3.47678598090081
b1473	b4544	3.47678598090081
b1487	b3476	3.47678598090081
b1533	b3819	3.47678598090081
b1533	b4544	3.47678598090081
b2177	b3476	3.47678598090081
b3020	b3476	3.47678598090081
b3184	b3819	3.47678598090081
b3184	b4544	3.47678598090081
b3476	b3544	3.47678598090081
b3819	b3943	3.47678598090081
b3819	b4210	3.47678598090081
b3943	b4544	3.47678598090081
b4210	b4544	3.47678598090081
b0868	b2255	3.4616114236164
b2016	b2255	3.4616114236164
b2052	b2255	3.4616114236164
b0164	b4213	3.45636715248141
b0546	b1735	3.45486683326429
b3197	b3371	3.44617379649643
b2708	b3371	3.44350961725744
b0457	b0833	3.42940518936805
b0457	b1168	3.42940518936805
b0457	b1707	3.42940518936805
b0457	b1815	3.42940518936805
b0457	b2176	3.42940518936805
b0457	b3525	3.42940518936805
b0457	b4061	3.42940518936805
b0833	b1168	3.42940518936805
b0833	b1707	3.42940518936805
b0833	b1815	3.42940518936805
b0833	b2176	3.42940518936805
b0833	b3525	3.42940518936805
b0833	b4061	3.42940518936805
b1168	b1707	3.42940518936805
b1168	b1815	3.42940518936805
b1168	b2176	3.42940518936805
b1168	b3525	3.42940518936805
b1168	b4061	3.42940518936805
b1707	b1815	3.42940518936805
b1707	b2176	3.42940518936805
b1707	b3525	3.42940518936805
b1707	b4061	3.42940518936805
b1815	b2176	3.42940518936805
b1815	b3525	3.42940518936805
b1815	b4061	3.42940518936805
b2176	b3525	3.42940518936805
b2176	b4061	3.42940518936805
b3525	b4061	3.42940518936805
b0234	b2584	3.42819766517728
b1066	b2584	3.42819766517728
b1427	b2584	3.42819766517728
b1448	b2584	3.42819766517728
b1584	b2584	3.42819766517728
b1932	b2584	3.42819766517728
b2267	b2584	3.42819766517728
b2584	b3156	3.42819766517728
b2584	b3441	3.42819766517728
b2584	b3459	3.42819766517728
b2584	b3550	3.42819766517728
b2584	b4012	3.42819766517728
b2584	b4093	3.42819766517728
b2584	b4127	3.42819766517728
b2584	b4256	3.42819766517728
b2584	b4307	3.42819766517728
b0136	b0137	3.41533432961682
b0136	b0141	3.41533432961682
b0136	b0530	3.41533432961682
b0136	b0534	3.41533432961682
b0136	b0719	3.41533432961682
b0136	b0938	3.41533432961682
b0136	b0942	3.41533432961682
b0136	b0943	3.41533432961682
b0136	b1503	3.41533432961682
b0136	b1504	3.41533432961682
b0136	b2111	3.41533432961682
b0136	b2333	3.41533432961682
b0136	b2335	3.41533432961682
b0136	b2339	3.41533432961682
b0136	b3043	3.41533432961682
b0136	b3142	3.41533432961682
b0136	b4314	3.41533432961682
b0136	b4315	3.41533432961682
b0136	b4318	3.41533432961682
b0136	b4319	3.41533432961682
b0137	b0138	3.41533432961682
b0137	b0716	3.41533432961682
b0137	b0941	3.41533432961682
b0137	b2334	3.41533432961682
b0137	b3048	3.41533432961682
b0138	b0141	3.41533432961682
b0138	b0530	3.41533432961682
b0138	b0534	3.41533432961682
b0138	b0719	3.41533432961682
b0138	b0938	3.41533432961682
b0138	b0942	3.41533432961682
b0138	b0943	3.41533432961682
b0138	b1503	3.41533432961682
b0138	b1504	3.41533432961682
b0138	b2111	3.41533432961682
b0138	b2333	3.41533432961682
b0138	b2335	3.41533432961682
b0138	b2339	3.41533432961682
b0138	b3043	3.41533432961682
b0138	b3142	3.41533432961682
b0138	b4314	3.41533432961682
b0138	b4315	3.41533432961682
b0138	b4318	3.41533432961682
b0138	b4319	3.41533432961682
b0141	b0716	3.41533432961682
b0141	b0941	3.41533432961682
b0141	b2334	3.41533432961682
b0141	b3048	3.41533432961682
b0530	b0716	3.41533432961682
b0530	b0941	3.41533432961682
b0530	b2334	3.41533432961682
b0530	b3048	3.41533432961682
b0534	b0716	3.41533432961682
b0534	b0941	3.41533432961682
b0534	b2334	3.41533432961682
b0534	b3048	3.41533432961682
b0716	b0719	3.41533432961682
b0716	b0938	3.41533432961682
b0716	b0942	3.41533432961682
b0716	b0943	3.41533432961682
b0716	b1503	3.41533432961682
b0716	b1504	3.41533432961682
b0716	b2111	3.41533432961682
b0716	b2333	3.41533432961682
b0716	b2335	3.41533432961682
b0716	b2339	3.41533432961682
b0716	b3043	3.41533432961682
b0716	b3142	3.41533432961682
b0716	b4314	3.41533432961682
b0716	b4315	3.41533432961682
b0716	b4318	3.41533432961682
b0716	b4319	3.41533432961682
b0719	b0941	3.41533432961682
b0719	b2334	3.41533432961682
b0719	b3048	3.41533432961682
b0938	b0941	3.41533432961682
b0938	b2334	3.41533432961682
b0938	b3048	3.41533432961682
b0941	b0942	3.41533432961682
b0941	b0943	3.41533432961682
b0941	b1503	3.41533432961682
b0941	b1504	3.41533432961682
b0941	b2111	3.41533432961682
b0941	b2333	3.41533432961682
b0941	b2335	3.41533432961682
b0941	b2339	3.41533432961682
b0941	b3043	3.41533432961682
b0941	b3142	3.41533432961682
b0941	b4314	3.41533432961682
b0941	b4315	3.41533432961682
b0941	b4318	3.41533432961682
b0941	b4319	3.41533432961682
b0942	b2334	3.41533432961682
b0942	b3048	3.41533432961682
b0943	b2334	3.41533432961682
b0943	b3048	3.41533432961682
b1503	b2334	3.41533432961682
b1503	b3048	3.41533432961682
b1504	b2334	3.41533432961682
b1504	b3048	3.41533432961682
b2111	b2334	3.41533432961682
b2111	b3048	3.41533432961682
b2333	b2334	3.41533432961682
b2333	b3048	3.41533432961682
b2334	b2335	3.41533432961682
b2334	b2339	3.41533432961682
b2334	b3043	3.41533432961682
b2334	b3142	3.41533432961682
b2334	b4314	3.41533432961682
b2334	b4315	3.41533432961682
b2334	b4318	3.41533432961682
b2334	b4319	3.41533432961682
b2335	b3048	3.41533432961682
b2339	b3048	3.41533432961682
b3043	b3048	3.41533432961682
b3048	b3142	3.41533432961682
b3048	b4314	3.41533432961682
b3048	b4315	3.41533432961682
b3048	b4318	3.41533432961682
b3048	b4319	3.41533432961682
b1299	b3555	3.4127788117293
b1434	b3555	3.4127788117293
b0546	b4396	3.39898231501188
b0763	b1310	3.38985906780997
b0763	b1754	3.38985906780997
b1310	b2425	3.38985906780997
b1310	b3728	3.38985906780997
b1310	b3917	3.38985906780997
b1514	b3456	3.38985906780997
b1515	b3456	3.38985906780997
b1754	b2425	3.38985906780997
b1754	b3728	3.38985906780997
b1754	b3917	3.38985906780997
b2148	b3456	3.38985906780997
b2546	b3456	3.38985906780997
b3136	b3371	3.38985906780997
b3149	b3371	3.38985906780997
b3456	b3457	3.38985906780997
b3456	b3568	3.38985906780997
b3456	b3750	3.38985906780997
b3456	b4086	3.38985906780997
b3456	b4230	3.38985906780997
b3456	b4231	3.38985906780997
b3456	b4460	3.38985906780997
b0035	b2054	3.38316811548763
b0035	b2058	3.38316811548763
b1428	b2054	3.38316811548763
b1428	b2058	3.38316811548763
b2033	b2054	3.38316811548763
b2033	b2058	3.38316811548763
b2054	b3279	3.38316811548763
b2058	b3279	3.38316811548763
b0483	b3555	3.38006182156997
b1477	b3555	3.38006182156997
b0546	b3010	3.36803415066151
b2427	b3371	3.36183189229855
b1310	b4034	3.35424631656122
b1754	b4034	3.35424631656122
b0546	b4118	3.35099798245072
b0234	b2434	3.3489609652815
b0234	b3888	3.3489609652815
b0234	b4373	3.3489609652815
b1066	b2434	3.3489609652815
b1066	b3888	3.3489609652815
b1066	b4373	3.3489609652815
b1427	b2434	3.3489609652815
b1427	b3888	3.3489609652815
b1427	b4373	3.3489609652815
b1448	b2434	3.3489609652815
b1448	b3888	3.3489609652815
b1448	b4373	3.3489609652815
b1584	b2434	3.3489609652815
b1584	b3888	3.3489609652815
b1584	b4373	3.3489609652815
b1932	b2434	3.3489609652815
b1932	b3888	3.3489609652815
b1932	b4373	3.3489609652815
b2267	b2434	3.3489609652815
b2267	b3888	3.3489609652815
b2267	b4373	3.3489609652815
b2434	b3156	3.3489609652815
b2434	b3441	3.3489609652815
b2434	b3459	3.3489609652815
b2434	b3550	3.3489609652815
b2434	b4012	3.3489609652815
b2434	b4093	3.3489609652815
b2434	b4127	3.3489609652815
b2434	b4256	3.3489609652815
b2434	b4307	3.3489609652815
b3156	b3888	3.3489609652815
b3156	b4373	3.3489609652815
b3441	b3888	3.3489609652815
b3441	b4373	3.3489609652815
b3459	b3888	3.3489609652815
b3459	b4373	3.3489609652815
b3550	b3888	3.3489609652815
b3550	b4373	3.3489609652815
b3888	b4012	3.3489609652815
b3888	b4093	3.3489609652815
b3888	b4127	3.3489609652815
b3888	b4256	3.3489609652815
b3888	b4307	3.3489609652815
b4012	b4373	3.3489609652815
b4093	b4373	3.3489609652815
b4127	b4373	3.3489609652815
b4256	b4373	3.3489609652815
b4307	b4373	3.3489609652815
b3371	b3729	3.34347250029838
b0234	b2818	3.33719857405688
b1066	b2818	3.33719857405688
b1427	b2818	3.33719857405688
b1448	b2818	3.33719857405688
b1584	b2818	3.33719857405688
b1932	b2818	3.33719857405688
b2267	b2818	3.33719857405688
b2818	b3156	3.33719857405688
b2818	b3441	3.33719857405688
b2818	b3459	3.33719857405688
b2818	b3550	3.33719857405688
b2818	b4012	3.33719857405688
b2818	b4093	3.33719857405688
b2818	b4127	3.33719857405688
b2818	b4256	3.33719857405688
b2818	b4307	3.33719857405688
b0620	b1235	3.32498965169327
b0620	b1882	3.32498965169327
b1235	b1882	3.32498965169327
b1497	b3800	3.32498965169327
b1438	b3555	3.30689659307955
b0222	b3371	3.30043558097064
b2428	b3371	3.30043558097064
b0234	b2474	3.29733089434396
b1066	b2474	3.29733089434396
b1427	b2474	3.29733089434396
b1448	b2474	3.29733089434396
b1584	b2474	3.29733089434396
b1932	b2474	3.29733089434396
b2267	b2474	3.29733089434396
b2474	b3156	3.29733089434396
b2474	b3441	3.29733089434396
b2474	b3459	3.29733089434396
b2474	b3550	3.29733089434396
b2474	b4012	3.29733089434396
b2474	b4093	3.29733089434396
b2474	b4127	3.29733089434396
b2474	b4256	3.29733089434396
b2474	b4307	3.29733089434396
b0992	b1671	3.29037540443433
b0992	b2562	3.29037540443433
b0992	b2996	3.29037540443433
b1671	b2562	3.29037540443433
b1671	b2996	3.29037540443433
b2562	b2996	3.29037540443433
b0234	b3790	3.28323651045626
b1066	b3790	3.28323651045626
b1427	b3790	3.28323651045626
b1448	b3790	3.28323651045626
b1584	b3790	3.28323651045626
b1932	b3790	3.28323651045626
b2267	b3790	3.28323651045626
b3156	b3790	3.28323651045626
b3441	b3790	3.28323651045626
b3459	b3790	3.28323651045626
b3550	b3790	3.28323651045626
b3790	b4012	3.28323651045626
b3790	b4093	3.28323651045626
b3790	b4127	3.28323651045626
b3790	b4256	3.28323651045626
b3790	b4307	3.28323651045626
b0463	b2368	3.28176200299278
b0463	b2685	3.28176200299278
b0463	b4082	3.28176200299278
b0574	b2368	3.28176200299278
b0574	b2685	3.28176200299278
b0574	b4082	3.28176200299278
b0878	b2368	3.28176200299278
b0878	b2685	3.28176200299278
b0878	b4082	3.28176200299278
b1644	b2368	3.28176200299278
b1644	b2685	3.28176200299278
b1644	b4082	3.28176200299278
b2368	b3265	3.28176200299278
b2368	b3513	3.28176200299278
b2368	b3586	3.28176200299278
b2368	b3597	3.28176200299278
b2685	b3265	3.28176200299278
b2685	b3513	3.28176200299278
b2685	b3586	3.28176200299278
b2685	b3597	3.28176200299278
b3265	b4082	3.28176200299278
b3513	b4082	3.28176200299278
b3586	b4082	3.28176200299278
b3597	b4082	3.28176200299278
b0068	b1310	3.27882140628044
b0068	b1754	3.27882140628044
b0035	b0342	3.27327723856223
b0035	b0459	3.27327723856223
b0342	b1428	3.27327723856223
b0342	b2033	3.27327723856223
b0342	b3279	3.27327723856223
b0459	b1428	3.27327723856223
b0459	b2033	3.27327723856223
b0459	b3279	3.27327723856223
b0020	b0076	3.2698293620383
b0020	b0208	3.2698293620383
b0020	b0254	3.2698293620383
b0020	b0316	3.2698293620383
b0020	b0338	3.2698293620383
b0020	b0504	3.2698293620383
b0020	b0603	3.2698293620383
b0020	b0629	3.2698293620383
b0020	b0768	3.2698293620383
b0020	b0900	3.2698293620383
b0020	b1275	3.2698293620383
b0020	b1328	3.2698293620383
b0020	b1339	3.2698293620383
b0020	b1422	3.2698293620383
b0020	b1526	3.2698293620383
b0020	b1595	3.2698293620383
b0020	b1659	3.2698293620383
b0020	b1799	3.2698293620383
b0020	b1987	3.2698293620383
b0020	b1988	3.2698293620383
b0020	b2015	3.2698293620383
b0020	b2157	3.2698293620383
b0020	b2289	3.2698293620383
b0020	b2405	3.2698293620383
b0020	b2409	3.2698293620383
b0020	b2537	3.2698293620383
b0020	b2577	3.2698293620383
b0020	b2808	3.2698293620383
b0020	b2839	3.2698293620383
b0020	b2921	3.2698293620383
b0020	b3060	3.2698293620383
b0020	b3105	3.2698293620383
b0020	b3118	3.2698293620383
b0020	b3243	3.2698293620383
b0020	b3521	3.2698293620383
b0020	b3585	3.2698293620383
b0020	b3711	3.2698293620383
b0020	b3773	3.2698293620383
b0020	b3828	3.2698293620383
b0020	b3961	3.2698293620383
b0020	b4327	3.2698293620383
b0076	b0208	3.2698293620383
b0076	b0254	3.2698293620383
b0076	b0316	3.2698293620383
b0076	b0338	3.2698293620383
b0076	b0504	3.2698293620383
b0076	b0603	3.2698293620383
b0076	b0629	3.2698293620383
b0076	b0768	3.2698293620383
b0076	b0900	3.2698293620383
b0076	b1275	3.2698293620383
b0076	b1328	3.2698293620383
b0076	b1339	3.2698293620383
b0076	b1422	3.2698293620383
b0076	b1526	3.2698293620383
b0076	b1595	3.2698293620383
b0076	b1659	3.2698293620383
b0076	b1799	3.2698293620383
b0076	b1987	3.2698293620383
b0076	b1988	3.2698293620383
b0076	b2015	3.2698293620383
b0076	b2157	3.2698293620383
b0076	b2289	3.2698293620383
b0076	b2405	3.2698293620383
b0076	b2409	3.2698293620383
b0076	b2537	3.2698293620383
b0076	b2577	3.2698293620383
b0076	b2808	3.2698293620383
b0076	b2839	3.2698293620383
b0076	b2921	3.2698293620383
b0076	b3060	3.2698293620383
b0076	b3105	3.2698293620383
b0076	b3118	3.2698293620383
b0076	b3243	3.2698293620383
b0076	b3521	3.2698293620383
b0076	b3585	3.2698293620383
b0076	b3711	3.2698293620383
b0076	b3773	3.2698293620383
b0076	b3828	3.2698293620383
b0076	b3961	3.2698293620383
b0076	b4327	3.2698293620383
b0208	b0254	3.2698293620383
b0208	b0316	3.2698293620383
b0208	b0338	3.2698293620383
b0208	b0504	3.2698293620383
b0208	b0603	3.2698293620383
b0208	b0629	3.2698293620383
b0208	b0768	3.2698293620383
b0208	b0900	3.2698293620383
b0208	b1275	3.2698293620383
b0208	b1328	3.2698293620383
b0208	b1339	3.2698293620383
b0208	b1422	3.2698293620383
b0208	b1526	3.2698293620383
b0208	b1595	3.2698293620383
b0208	b1659	3.2698293620383
b0208	b1799	3.2698293620383
b0208	b1987	3.2698293620383
b0208	b1988	3.2698293620383
b0208	b2015	3.2698293620383
b0208	b2157	3.2698293620383
b0208	b2289	3.2698293620383
b0208	b2405	3.2698293620383
b0208	b2409	3.2698293620383
b0208	b2537	3.2698293620383
b0208	b2577	3.2698293620383
b0208	b2808	3.2698293620383
b0208	b2839	3.2698293620383
b0208	b2921	3.2698293620383
b0208	b3060	3.2698293620383
b0208	b3105	3.2698293620383
b0208	b3118	3.2698293620383
b0208	b3243	3.2698293620383
b0208	b3521	3.2698293620383
b0208	b3585	3.2698293620383
b0208	b3711	3.2698293620383
b0208	b3773	3.2698293620383
b0208	b3828	3.2698293620383
b0208	b3961	3.2698293620383
b0208	b4327	3.2698293620383
b0254	b0316	3.2698293620383
b0254	b0338	3.2698293620383
b0254	b0504	3.2698293620383
b0254	b0603	3.2698293620383
b0254	b0629	3.2698293620383
b0254	b0768	3.2698293620383
b0254	b0900	3.2698293620383
b0254	b1275	3.2698293620383
b0254	b1328	3.2698293620383
b0254	b1339	3.2698293620383
b0254	b1422	3.2698293620383
b0254	b1526	3.2698293620383
b0254	b1595	3.2698293620383
b0254	b1659	3.2698293620383
b0254	b1799	3.2698293620383
b0254	b1987	3.2698293620383
b0254	b1988	3.2698293620383
b0254	b2015	3.2698293620383
b0254	b2157	3.2698293620383
b0254	b2289	3.2698293620383
b0254	b2405	3.2698293620383
b0254	b2409	3.2698293620383
b0254	b2537	3.2698293620383
b0254	b2577	3.2698293620383
b0254	b2808	3.2698293620383
b0254	b2839	3.2698293620383
b0254	b2921	3.2698293620383
b0254	b3060	3.2698293620383
b0254	b3105	3.2698293620383
b0254	b3118	3.2698293620383
b0254	b3243	3.2698293620383
b0254	b3521	3.2698293620383
b0254	b3585	3.2698293620383
b0254	b3711	3.2698293620383
b0254	b3773	3.2698293620383
b0254	b3828	3.2698293620383
b0254	b3961	3.2698293620383
b0254	b4327	3.2698293620383
b0316	b0338	3.2698293620383
b0316	b0504	3.2698293620383
b0316	b0603	3.2698293620383
b0316	b0629	3.2698293620383
b0316	b0768	3.2698293620383
b0316	b0900	3.2698293620383
b0316	b1275	3.2698293620383
b0316	b1328	3.2698293620383
b0316	b1339	3.2698293620383
b0316	b1422	3.2698293620383
b0316	b1526	3.2698293620383
b0316	b1595	3.2698293620383
b0316	b1659	3.2698293620383
b0316	b1799	3.2698293620383
b0316	b1987	3.2698293620383
b0316	b1988	3.2698293620383
b0316	b2015	3.2698293620383
b0316	b2157	3.2698293620383
b0316	b2289	3.2698293620383
b0316	b2405	3.2698293620383
b0316	b2409	3.2698293620383
b0316	b2537	3.2698293620383
b0316	b2577	3.2698293620383
b0316	b2808	3.2698293620383
b0316	b2839	3.2698293620383
b0316	b2921	3.2698293620383
b0316	b3060	3.2698293620383
b0316	b3105	3.2698293620383
b0316	b3118	3.2698293620383
b0316	b3243	3.2698293620383
b0316	b3521	3.2698293620383
b0316	b3585	3.2698293620383
b0316	b3711	3.2698293620383
b0316	b3773	3.2698293620383
b0316	b3828	3.2698293620383
b0316	b3961	3.2698293620383
b0316	b4327	3.2698293620383
b0338	b0504	3.2698293620383
b0338	b0603	3.2698293620383
b0338	b0629	3.2698293620383
b0338	b0768	3.2698293620383
b0338	b0900	3.2698293620383
b0338	b1275	3.2698293620383
b0338	b1328	3.2698293620383
b0338	b1339	3.2698293620383
b0338	b1422	3.2698293620383
b0338	b1526	3.2698293620383
b0338	b1595	3.2698293620383
b0338	b1659	3.2698293620383
b0338	b1799	3.2698293620383
b0338	b1987	3.2698293620383
b0338	b1988	3.2698293620383
b0338	b2015	3.2698293620383
b0338	b2157	3.2698293620383
b0338	b2289	3.2698293620383
b0338	b2405	3.2698293620383
b0338	b2409	3.2698293620383
b0338	b2537	3.2698293620383
b0338	b2577	3.2698293620383
b0338	b2808	3.2698293620383
b0338	b2839	3.2698293620383
b0338	b2921	3.2698293620383
b0338	b3060	3.2698293620383
b0338	b3105	3.2698293620383
b0338	b3118	3.2698293620383
b0338	b3243	3.2698293620383
b0338	b3521	3.2698293620383
b0338	b3585	3.2698293620383
b0338	b3711	3.2698293620383
b0338	b3773	3.2698293620383
b0338	b3828	3.2698293620383
b0338	b3961	3.2698293620383
b0338	b4327	3.2698293620383
b0504	b0603	3.2698293620383
b0504	b0629	3.2698293620383
b0504	b0768	3.2698293620383
b0504	b0900	3.2698293620383
b0504	b1275	3.2698293620383
b0504	b1328	3.2698293620383
b0504	b1339	3.2698293620383
b0504	b1422	3.2698293620383
b0504	b1526	3.2698293620383
b0504	b1595	3.2698293620383
b0504	b1659	3.2698293620383
b0504	b1799	3.2698293620383
b0504	b1987	3.2698293620383
b0504	b1988	3.2698293620383
b0504	b2015	3.2698293620383
b0504	b2157	3.2698293620383
b0504	b2289	3.2698293620383
b0504	b2405	3.2698293620383
b0504	b2409	3.2698293620383
b0504	b2537	3.2698293620383
b0504	b2577	3.2698293620383
b0504	b2808	3.2698293620383
b0504	b2839	3.2698293620383
b0504	b2921	3.2698293620383
b0504	b3060	3.2698293620383
b0504	b3105	3.2698293620383
b0504	b3118	3.2698293620383
b0504	b3243	3.2698293620383
b0504	b3521	3.2698293620383
