"node1","node2","Uni_N1","Uni_N2"
"eco:b3204","eco:b3208","P69829","P46022"
"eco:b3199","eco:b3208","P0ADV9","P46022"
"eco:b3031","eco:b3208","P0A8Z7","P46022"
"eco:b0512","eco:b3208","P77671","P46022"
"eco:b0628","eco:b3209","P60716","P0ABU5"
"eco:b3153","eco:b3209","P45470","P0ABU5"
"eco:b1864","eco:b3209","P0A8A0","P0ABU5"
"eco:b0424","eco:b3209","Q46948","P0ABU5"
"eco:b1967","eco:b3209","P31658","P0ABU5"
"eco:b3199","eco:b3209","P0ADV9","P0ABU5"
"eco:b3150","eco:b3209","P64596","P0ABU5"
"eco:b1650","eco:b3209","P77258","P0ABU5"
"eco:b3208","eco:b3209","P46022","P0ABU5"
"eco:b1609","eco:b3209","P18392","P0ABU5"
"eco:b2742","eco:b3209","P0ADA3","P0ABU5"
"eco:b2370","eco:b3209","P30855","P0ABU5"
"eco:b3206","eco:b3209","P0A9N0","P0ABU5"
"eco:b1983","eco:b3209","P0A8A2","P0ABU5"
"eco:b2182","eco:b3209","P28246","P0ABU5"
"eco:b0993","eco:b3209","P39453","P0ABU5"
"eco:b2870","eco:b3209","Q46803","P0ABU5"
"eco:b0994","eco:b3210","P38683","P0AEC3"
"eco:b0080","eco:b3210","P0ACP1","P0AEC3"
"eco:b0828","eco:b3210","P37595","P0AEC3"
"eco:b0047","eco:b3210","P03819","P0AEC3"
"eco:b1305","eco:b3210","P0AFM9","P0AEC3"
"eco:b2263","eco:b3210","P37355","P0AEC3"
"eco:b0535","eco:b3210","P0AEL8","P0AEC3"
"eco:b0148","eco:b3210","P37024","P0AEC3"
"eco:b1887","eco:b3210","P0A964","P0AEC3"
"eco:b1413","eco:b3210","P43329","P0AEC3"
"eco:b2812","eco:b3210","Q46927","P0AEC3"
"eco:b1235","eco:b3210","P0AEV1","P0AEC3"
"eco:b0078","eco:b3210","P00894","P0AEC3"
"eco:b2125","eco:b3210","P0AFT5","P0AEC3"
"eco:b1312","eco:b3210","P77716","P0AEC3"
"eco:b0006","eco:b3210","P0A8I3","P0AEC3"
"eco:b1884","eco:b3210","P07364","P0AEC3"
"eco:b1129","eco:b3210","P23837","P0AEC3"
"eco:b3026","eco:b3210","P40719","P0AEC3"
"eco:b2216","eco:b3210","P39838","P0AEC3"
"eco:b1517","eco:b3210","P76143","P0AEC3"
"eco:b1221","eco:b3210","P0AF28","P0AEC3"
"eco:b1261","eco:b3210","P0A879","P0AEC3"
"eco:b1117","eco:b3210","P75957","P0AEC3"
"eco:b2181","eco:b3210","P0AD21","P0AEC3"
"eco:b1883","eco:b3210","P07330","P0AEC3"
"eco:b2029","eco:b3210","P00350","P0AEC3"
"eco:b0031","eco:b3210","P04036","P0AEC3"
"eco:b0620","eco:b3210","P0AEF4","P0AEC3"
"eco:b0160","eco:b3210","P15723","P0AEC3"
"eco:b0010","eco:b3210","P0AC98","P0AEC3"
"eco:b3209","eco:b3210","P0ABU5","P0AEC3"
"eco:b3199","eco:b3210","P0ADV9","P0AEC3"
"eco:b2067","eco:b3210","P38097","P0AEC3"
"eco:b1306","eco:b3210","P0AFN2","P0AEC3"
"eco:b1608","eco:b3210","P52108","P0AEC3"
"eco:b1882","eco:b3210","P0AE67","P0AEC3"
"eco:b0408","eco:b3210","P0AG90","P0AEC3"
"eco:b0478","eco:b3210","P39830","P0AEC3"
"eco:b2193","eco:b3210","P31802","P0AEC3"
"eco:b1304","eco:b3210","P0AFM6","P0AEC3"
"eco:b2079","eco:b3210","P69228","P0AEC3"
"eco:b1096","eco:b3210","P28305","P0AEC3"
"eco:b1888","eco:b3210","P07363","P0AEC3"
"eco:b0995","eco:b3210","P38684","P0AEC3"
"eco:b2220","eco:b3210","Q06065","P0AEC3"
"eco:b2324","eco:b3210","P77182","P0AEC3"
"eco:b1260","eco:b3210","P0A877","P0AEC3"
"eco:b2710","eco:b3211","Q46877","P0ADW6"
"eco:b1799","eco:b3211","P76250","P0ADW6"
"eco:b3158","eco:b3211","P45527","P0ADW6"
"eco:b1215","eco:b3211","P0A715","P0ADW6"
"eco:b0993","eco:b3211","P39453","P0ADW6"
"eco:b3115","eco:b3211","P11868","P0ADW6"
"eco:b0870","eco:b3211","P75823","P0ADW6"
"eco:b1497","eco:b3211","P76134","P0ADW6"
"eco:b1971","eco:b3211","P76342","P0ADW6"
"eco:b2312","eco:b3211","P0AG16","P0ADW6"
"eco:b0194","eco:b3211","P16659","P0ADW6"
"eco:b0678","eco:b3211","P0A759","P0ADW6"
"eco:b2726","eco:b3211","P0A700","P0ADW6"
"eco:b0469","eco:b3211","P69503","P0ADW6"
"eco:b2296","eco:b3211","P0A6A3","P0ADW6"
"eco:b2319","eco:b3211","P08390","P0ADW6"
"eco:b2468","eco:b3212","P37127","P09831"
"eco:b3192","eco:b3212","P0ADV7","P09831"
"eco:b0223","eco:b3212","Q47147","P09831"
"eco:b1769","eco:b3212","P38055","P09831"
"eco:b2146","eco:b3212","P76440","P09831"
"eco:b2574","eco:b3212","P10902","P09831"
"eco:b0620","eco:b3212","P0AEF4","P09831"
"eco:b0071","eco:b3212","P30126","P09831"
"eco:b0072","eco:b3212","P0A6A6","P09831"
"eco:b2878","eco:b3212","Q46811","P09831"
"eco:b2022","eco:b3212","P06987","P09831"
"eco:b0945","eco:b3212","P0A7E1","P09831"
"eco:b2094","eco:b3212","P69828","P09831"
"eco:b2026","eco:b3212","P06989","P09831"
"eco:b0755","eco:b3212","P62707","P09831"
"eco:b2887","eco:b3212","Q46820","P09831"
"eco:b3193","eco:b3212","P64604","P09831"
"eco:b2913","eco:b3212","P0A9T0","P09831"
"eco:b2019","eco:b3212","P60757","P09831"
"eco:b1285","eco:b3212","P77334","P09831"
"eco:b2021","eco:b3212","P06986","P09831"
"eco:b2764","eco:b3212","P38038","P09831"
"eco:b3211","eco:b3212","P0ADW6","P09831"
"eco:b0914","eco:b3212","P60752","P09831"
"eco:b0751","eco:b3212","P0AFK2","P09831"
"eco:b0860","eco:b3212","P30860","P09831"
"eco:b0336","eco:b3212","P0AA82","P09831"
"eco:b1656","eco:b3212","P0AGD3","P09831"
"eco:b2421","eco:b3212","P16703","P09831"
"eco:b2185","eco:b3213","P68919","P09832"
"eco:b2905","eco:b3213","P27248","P09832"
"eco:b0620","eco:b3213","P0AEF4","P09832"
"eco:b3065","eco:b3213","P68679","P09832"
"eco:b0564","eco:b3213","P05052","P09832"
"eco:b2026","eco:b3213","P06989","P09832"
"eco:b0724","eco:b3213","P07014","P09832"
"eco:b2557","eco:b3213","P15254","P09832"
"eco:b0727","eco:b3213","P0AFG6","P09832"
"eco:b2096","eco:b3213","P0C8J6","P09832"
"eco:b0721","eco:b3213","P69054","P09832"
"eco:b1246","eco:b3213","P76027","P09832"
"eco:b0078","eco:b3213","P00894","P09832"
"eco:b0810","eco:b3213","P0AEQ6","P09832"
"eco:b0077","eco:b3213","P00893","P09832"
"eco:b1283","eco:b3213","P0ADA7","P09832"
"eco:b0726","eco:b3213","P0AFG3","P09832"
"eco:b0080","eco:b3213","P0ACP1","P09832"
"eco:b1475","eco:b3213","P0AAJ3","P09832"
"eco:b0903","eco:b3213","P09373","P09832"
"eco:b0733","eco:b3213","P0ABJ9","P09832"
"eco:b2763","eco:b3213","P17846","P09832"
"eco:b0674","eco:b3213","P22106","P09832"
"eco:b3049","eco:b3213","P26649","P09832"
"eco:b0104","eco:b3213","P60560","P09832"
"eco:b2150","eco:b3213","P0AEE5","P09832"
"eco:b2261","eco:b3213","P29208","P09832"
"eco:b0734","eco:b3213","P0ABK2","P09832"
"eco:b2309","eco:b3213","P0AEU0","P09832"
"eco:b2025","eco:b3213","P60664","P09832"
"eco:b1767","eco:b3213","P0A962","P09832"
"eco:b0072","eco:b3213","P0A6A6","P09832"
"eco:b2421","eco:b3213","P16703","P09832"
"eco:b2091","eco:b3213","P0A9S3","P09832"
"eco:b2705","eco:b3213","P05707","P09832"
"eco:b2663","eco:b3213","P25527","P09832"
"eco:b0402","eco:b3213","P0AAE2","P09832"
"eco:b2148","eco:b3213","P23200","P09832"
"eco:b3193","eco:b3213","P64604","P09832"
"eco:b0071","eco:b3213","P30126","P09832"
"eco:b1740","eco:b3213","P18843","P09832"
"eco:b0902","eco:b3213","P0A9N4","P09832"
"eco:b1190","eco:b3213","P29012","P09832"
"eco:b1817","eco:b3213","P69797","P09832"
"eco:b2499","eco:b3213","P08178","P09832"
"eco:b2307","eco:b3213","P0AEU3","P09832"
"eco:b2241","eco:b3213","P0A9C0","P09832"
"eco:b2243","eco:b3213","P0A996","P09832"
"eco:b1901","eco:b3213","P02924","P09832"
"eco:b2802","eco:b3213","P69922","P09832"
"eco:b2679","eco:b3213","P0AFM2","P09832"
"eco:b2800","eco:b3213","P0AB87","P09832"
"eco:b2023","eco:b3213","P60595","P09832"
"eco:b2904","eco:b3213","P0A6T9","P09832"
"eco:b0112","eco:b3213","P15993","P09832"
"eco:b2021","eco:b3213","P06986","P09832"
"eco:b2704","eco:b3213","P05706","P09832"
"eco:b2907","eco:b3213","P25534","P09832"
"eco:b0121","eco:b3213","P09158","P09832"
"eco:b0871","eco:b3213","P07003","P09832"
"eco:b1136","eco:b3213","P08200","P09832"
"eco:b3212","eco:b3213","P09831","P09832"
"eco:b1215","eco:b3213","P0A715","P09832"
"eco:b1761","eco:b3213","P00370","P09832"
"eco:b0003","eco:b3213","P00547","P09832"
"eco:b2425","eco:b3213","P16700","P09832"
"eco:b0432","eco:b3213","P0ABJ1","P09832"
"eco:b2169","eco:b3213","P69811","P09832"
"eco:b2751","eco:b3213","P23845","P09832"
"eco:b2556","eco:b3213","P52101","P09832"
"eco:b1244","eco:b3213","P0AFH2","P09832"
"eco:b2346","eco:b3213","P76506","P09832"
"eco:b0166","eco:b3213","P0A9D8","P09832"
"eco:b0576","eco:b3213","P24207","P09832"
"eco:b2153","eco:b3213","P0A6T5","P09832"
"eco:b1896","eco:b3213","P31677","P09832"
"eco:b0918","eco:b3213","P04951","P09832"
"eco:b0115","eco:b3213","P06959","P09832"
"eco:b2147","eco:b3213","P25889","P09832"
"eco:b0911","eco:b3213","P0AG67","P09832"
"eco:b2803","eco:b3213","P11553","P09832"
"eco:b1020","eco:b3213","P0A9K1","P09832"
"eco:b0594","eco:b3213","P10378","P09832"
"eco:b2242","eco:b3213","P13033","P09832"
"eco:b1482","eco:b3213","P0C0L2","P09832"
"eco:b2662","eco:b3213","P22256","P09832"
"eco:b3053","eco:b3213","P30870","P09832"
"eco:b2752","eco:b3213","P21156","P09832"
"eco:b2764","eco:b3213","P38038","P09832"
"eco:b1223","eco:b3213","P10903","P09832"
"eco:b2342","eco:b3213","P76503","P09832"
"eco:b2310","eco:b3213","P09551","P09832"
"eco:b2607","eco:b3213","P0A873","P09832"
"eco:b0431","eco:b3213","P0ABI8","P09832"
"eco:b1814","eco:b3213","P16095","P09832"
"eco:b1897","eco:b3213","P31678","P09832"
"eco:b2957","eco:b3213","P00805","P09832"
"eco:b0428","eco:b3213","P0AEA5","P09832"
"eco:b2156","eco:b3213","P25737","P09832"
"eco:b0430","eco:b3213","P0ABJ3","P09832"
"eco:b0860","eco:b3213","P30860","P09832"
"eco:b1603","eco:b3213","P07001","P09832"
"eco:b1676","eco:b3213","P0AD61","P09832"
"eco:b0260","eco:b3213","Q47689","P09832"
"eco:b0312","eco:b3213","P17445","P09832"
"eco:b1189","eco:b3213","P0A6J5","P09832"
"eco:b2913","eco:b3213","P0A9T0","P09832"
"eco:b3057","eco:b3213","P60932","P09832"
"eco:b1602","eco:b3213","P0AB67","P09832"
"eco:b2239","eco:b3213","P09394","P09832"
"eco:b0273","eco:b3213","P06960","P09832"
"eco:b0723","eco:b3213","P0AC41","P09832"
"eco:b1415","eco:b3213","P25553","P09832"
"eco:b2168","eco:b3213","P0AEW9","P09832"
"eco:b1453","eco:b3213","P77610","P09832"
"eco:b2903","eco:b3213","P33195","P09832"
"eco:b2702","eco:b3213","P56579","P09832"
"eco:b1075","eco:b3213","P75936","P09832"
"eco:b0606","eco:b3213","P35340","P09832"
"eco:b1854","eco:b3213","P21599","P09832"
"eco:b2762","eco:b3213","P17854","P09832"
"eco:b0811","eco:b3213","P0AEQ3","P09832"
"eco:b2393","eco:b3213","P0AFF2","P09832"
"eco:b3195","eco:b3213","P63386","P09832"
"eco:b0778","eco:b3213","P13000","P09832"
"eco:b2568","eco:b3213","P00803","P09832"
"eco:b1819","eco:b3213","P69805","P09832"
"eco:b2780","eco:b3213","P0A7E5","P09832"
"eco:b3204","eco:b3213","P69829","P09832"
"eco:b3192","eco:b3213","P0ADV7","P09832"
"eco:b3186","eco:b3213","P0AG48","P09832"
"eco:b2606","eco:b3213","P0A7K6","P09832"
"eco:b0529","eco:b3213","P24186","P09832"
"eco:b0004","eco:b3213","P00934","P09832"
"eco:b0931","eco:b3213","P18133","P09832"
"eco:b0729","eco:b3213","P0AGE9","P09832"
"eco:b1476","eco:b3213","P0AEK7","P09832"
"eco:b2149","eco:b3213","P0AAG8","P09832"
"eco:b0031","eco:b3213","P04036","P09832"
"eco:b1245","eco:b3213","P0AFH6","P09832"
"eco:b0429","eco:b3213","P0ABJ6","P09832"
"eco:b2262","eco:b3213","P0ABU0","P09832"
"eco:b0722","eco:b3213","P0AC44","P09832"
"eco:b2553","eco:b3213","P0A9Z1","P09832"
"eco:b0237","eco:b3213","P15288","P09832"
"eco:b2422","eco:b3213","P16676","P09832"
"eco:b2661","eco:b3213","P25526","P09832"
"eco:b2311","eco:b3213","P0AG03","P09832"
"eco:b2029","eco:b3213","P00350","P09832"
"eco:b0497","eco:b3214","P16919","P28721"
"eco:b0078","eco:b3214","P00894","P28721"
"eco:b0905","eco:b3214","P75838","P28721"
"eco:b1245","eco:b3214","P0AFH6","P28721"
"eco:b2014","eco:b3214","P0AA47","P28721"
"eco:b2551","eco:b3214","P0A825","P28721"
"eco:b2533","eco:b3214","P0ADG4","P28721"
"eco:b3213","eco:b3214","P09832","P28721"
"eco:b1814","eco:b3214","P16095","P28721"
"eco:b1761","eco:b3214","P00370","P28721"
"eco:b1244","eco:b3214","P0AFH2","P28721"
"eco:b0931","eco:b3214","P18133","P28721"
"eco:b0929","eco:b3214","P02931","P28721"
"eco:b0411","eco:b3214","P0A927","P28721"
"eco:b2421","eco:b3214","P16703","P28721"
"eco:b2002","eco:b3214","P76362","P28721"
"eco:b0077","eco:b3214","P00893","P28721"
"eco:b1740","eco:b3215","P18843","P28722"
"eco:b0531","eco:b3215","P77249","P28722"
"eco:b2336","eco:b3215","P77599","P28722"
"eco:b2110","eco:b3215","P33342","P28722"
"eco:b0717","eco:b3215","P75749","P28722"
"eco:b3047","eco:b3215","P77616","P28722"
"eco:b3143","eco:b3215","P42914","P28722"
"eco:b1479","eco:b3215","P26616","P28722"
"eco:b0289","eco:b3215","P77263","P28722"
"eco:b0939","eco:b3215","P75856","P28722"
"eco:b0140","eco:b3215","P33128","P28722"
"eco:b0944","eco:b3215","P40876","P28722"
"eco:b0532","eco:b3216","P77468","P45420"
"eco:b0139","eco:b3216","P33129","P45420"
"eco:b3144","eco:b3216","P42915","P45420"
"eco:b0531","eco:b3216","P77249","P45420"
"eco:b3047","eco:b3216","P77616","P45420"
"eco:b3215","eco:b3216","P28722","P45420"
"eco:b0140","eco:b3216","P33128","P45420"
"eco:b3145","eco:b3216","P43319","P45420"
"eco:b0857","eco:b3216","P0AFL1","P45420"
"eco:b3014","eco:b3216","P65298","P45420"
"eco:b2740","eco:b3216","Q46892","P45420"
"eco:b0940","eco:b3216","P75857","P45420"
"eco:b2336","eco:b3216","P77599","P45420"
"eco:b0944","eco:b3216","P40876","P45420"
"eco:b0717","eco:b3216","P75749","P45420"
"eco:b2110","eco:b3216","P33342","P45420"
"eco:b0718","eco:b3216","P75750","P45420"
"eco:b0939","eco:b3216","P75856","P45420"
"eco:b3143","eco:b3216","P42914","P45420"
"eco:b2643","eco:b3216","P52139","P45420"
"eco:b0549","eco:b3216","P68661","P45420"
"eco:b0527","eco:b3216","P45570","P45420"
"eco:b1373","eco:b3216","P77163","P45420"
"eco:b2109","eco:b3216","P33341","P45420"
"eco:b2646","eco:b3219","Q46953","P45422"
"eco:b2533","eco:b3219","P0ADG4","P45422"
"eco:b3214","eco:b3219","P28721","P45422"
"eco:b0530","eco:b3220","P0ABW5","P45423"
"eco:b2022","eco:b3220","P06987","P45423"
"eco:b0645","eco:b3220","P77627","P45423"
"eco:b2629","eco:b3220","P52128","P45423"
"eco:b0027","eco:b3220","P00804","P45423"
"eco:b0013","eco:b3220","P28696","P45423"
"eco:b2023","eco:b3220","P60595","P45423"
"eco:b2976","eco:b3220","P37330","P45423"
"eco:b2604","eco:b3220","P46139","P45423"
"eco:b3188","eco:b3220","P0ACH1","P45423"
"eco:b3050","eco:b3220","P76657","P45423"
"eco:b1197","eco:b3221","P13482","P45424"
"eco:b3077","eco:b3221","P0AC73","P45424"
"eco:b0677","eco:b3221","P0AF18","P45424"
"eco:b1431","eco:b3221","P64451","P45424"
"eco:b0678","eco:b3221","P0A759","P45424"
"eco:b0677","eco:b3222","P0AF18","P45425"
"eco:b1594","eco:b3222","P50456","P45425"
"eco:b2016","eco:b3222","P0AD12","P45425"
"eco:b1119","eco:b3222","P75959","P45425"
"eco:b0394","eco:b3222","P23917","P45425"
"eco:b0676","eco:b3222","P0AF20","P45425"
"eco:b3221","eco:b3222","P45424","P45425"
"eco:b0678","eco:b3222","P0A759","P45425"
"eco:b2550","eco:b3222","P76586","P45425"
"eco:b0436","eco:b3222","P0A850","P45425"
"eco:b0678","eco:b3223","P0A759","P0A761"
"eco:b3222","eco:b3223","P45425","P0A761"
"eco:b3221","eco:b3223","P45424","P0A761"
"eco:b0677","eco:b3223","P0AF18","P0A761"
"eco:b0045","eco:b3224","P31679","P41036"
"eco:b0448","eco:b3224","P77265","P41036"
"eco:b0898","eco:b3224","P21503","P41036"
"eco:b0845","eco:b3224","P75810","P41036"
"eco:b2257","eco:b3224","P76473","P41036"
"eco:b1528","eco:b3224","P31122","P41036"
"eco:b0729","eco:b3224","P0AGE9","P41036"
"eco:b1387","eco:b3224","P77455","P41036"
"eco:b2775","eco:b3224","P77031","P41036"
"eco:b2034","eco:b3224","P37749","P41036"
"eco:b0479","eco:b3224","P52067","P41036"
"eco:b1775","eco:b3224","P76230","P41036"
"eco:b2920","eco:b3224","P52043","P41036"
"eco:b3223","eco:b3224","P0A761","P41036"
"eco:b2975","eco:b3224","Q46839","P41036"
"eco:b2223","eco:b3224","P76460","P41036"
"eco:b1534","eco:b3224","P31126","P41036"
"eco:b0720","eco:b3224","P0ABH7","P41036"
"eco:b1769","eco:b3224","P38055","P41036"
"eco:b2162","eco:b3224","P33022","P41036"
"eco:b1691","eco:b3224","P76198","P41036"
"eco:b0396","eco:b3224","P23910","P41036"
"eco:b0427","eco:b3224","P77726","P41036"
"eco:b2246","eco:b3224","P76470","P41036"
"eco:b0993","eco:b3224","P39453","P41036"
"eco:b1657","eco:b3224","P77389","P41036"
"eco:b1581","eco:b3224","P38104","P41036"
"eco:b2493","eco:b3225","P0AFI9","P0A6L4"
"eco:b0031","eco:b3225","P04036","P0A6L4"
"eco:b1441","eco:b3225","P77795","P0A6L4"
"eco:b1783","eco:b3225","P0ACY3","P0A6L4"
"eco:b1746","eco:b3225","P76217","P0A6L4"
"eco:b1440","eco:b3225","P76108","P0A6L4"
"eco:b2392","eco:b3225","P0A769","P0A6L4"
"eco:b0678","eco:b3225","P0A759","P0A6L4"
"eco:b1702","eco:b3225","P23538","P0A6L4"
"eco:b2702","eco:b3225","P56579","P0A6L4"
"eco:b0063","eco:b3225","P08204","P0A6L4"
"eco:b2479","eco:b3225","P0A9I3","P0A6L4"
"eco:b0314","eco:b3225","P0ABC9","P0A6L4"
"eco:b2247","eco:b3225","P77215","P0A6L4"
"eco:b3223","eco:b3225","P0A761","P0A6L4"
"eco:b0268","eco:b3225","P75682","P0A6L4"
"eco:b3224","eco:b3225","P41036","P0A6L4"
"eco:b3222","eco:b3225","P45425","P0A6L4"
"eco:b2477","eco:b3225","P0A903","P0A6L4"
"eco:b1010","eco:b3225","P0AFQ5","P0A6L4"
"eco:b3011","eco:b3225","Q46856","P0A6L4"
"eco:b0791","eco:b3225","P0AAW5","P0A6L4"
"eco:b1748","eco:b3225","P77581","P0A6L4"
"eco:b1805","eco:b3225","P69451","P0A6L4"
"eco:b1128","eco:b3225","P27431","P0A6L4"
"eco:b2664","eco:b3226","P37338","P0A8W0"
"eco:b3222","eco:b3226","P45425","P0A8W0"
"eco:b0677","eco:b3226","P0AF18","P0A8W0"
"eco:b1540","eco:b3226","P0ACM2","P0A8W0"
"eco:b3221","eco:b3226","P45424","P0A8W0"
"eco:b0113","eco:b3226","P0ACL9","P0A8W0"
"eco:b2975","eco:b3226","Q46839","P0A8W0"
"eco:b2980","eco:b3226","P0ACL5","P0A8W0"
"eco:b0676","eco:b3226","P0AF20","P0A8W0"
"eco:b1450","eco:b3226","P76114","P0A8W0"
"eco:b0678","eco:b3226","P0A759","P0A8W0"
"eco:b3223","eco:b3226","P0A761","P0A8W0"
"eco:b3094","eco:b3226","P0ACL2","P0A8W0"
"eco:b3225","eco:b3226","P0A6L4","P0A8W0"
"eco:b0651","eco:b3227","P41409","P45428"
"eco:b1029","eco:b3227","P75910","P45428"
"eco:b3008","eco:b3227","P06721","P45428"
"eco:b0611","eco:b3227","P21338","P45428"
"eco:b0621","eco:b3227","P0ABP3","P45428"
"eco:b2063","eco:b3227","P76389","P45428"
"eco:b2643","eco:b3227","P52139","P45428"
"eco:b2162","eco:b3227","P33022","P45428"
"eco:b0030","eco:b3227","P22564","P45428"
"eco:b1316","eco:b3227","P77154","P45428"
"eco:b0102","eco:b3228","P36680","P0AFZ3"
"eco:b3149","eco:b3228","P66817","P0AFZ3"
"eco:b0223","eco:b3228","Q47147","P0AFZ3"
"eco:b3200","eco:b3228","P0ADV1","P0AFZ3"
"eco:b3209","eco:b3228","P0ABU5","P0AFZ3"
"eco:b0098","eco:b3228","P10408","P0AFZ3"
"eco:b2878","eco:b3228","Q46811","P0AFZ3"
"eco:b3190","eco:b3228","P0A9W6","P0AFZ3"
"eco:b2708","eco:b3228","P17115","P0AFZ3"
"eco:b3203","eco:b3228","P0AFX0","P0AFZ3"
"eco:b0145","eco:b3228","P0ABS1","P0AFZ3"
"eco:b3197","eco:b3228","P45395","P0AFZ3"
"eco:b3198","eco:b3228","P0ABZ4","P0AFZ3"
"eco:b0710","eco:b3228","P0AFP6","P0AFZ3"
"eco:b0393","eco:b3228","P36767","P0AFZ3"
"eco:b3194","eco:b3228","P64606","P0AFZ3"
"eco:b3204","eco:b3228","P69829","P0AFZ3"
"eco:b0093","eco:b3228","P06136","P0AFZ3"
"eco:b0053","eco:b3228","P0ABZ6","P0AFZ3"
"eco:b0215","eco:b3228","P03007","P0AFZ3"
"eco:b3213","eco:b3228","P09832","P0AFZ3"
"eco:b3201","eco:b3228","P0A9V1","P0AFZ3"
"eco:b1235","eco:b3228","P0AEV1","P0AFZ3"
"eco:b0881","eco:b3228","P0A8Q6","P0AFZ3"
"eco:b0049","eco:b3228","P05637","P0AFZ3"
"eco:b0054","eco:b3228","P31554","P0AFZ3"
"eco:b3212","eco:b3228","P09831","P0AFZ3"
"eco:b3202","eco:b3228","P24255","P0AFZ3"
"eco:b0108","eco:b3228","P36647","P0AFZ3"
"eco:b0188","eco:b3228","P52097","P0AFZ3"
"eco:b3150","eco:b3228","P64596","P0AFZ3"
"eco:b3195","eco:b3228","P63386","P0AFZ3"
"eco:b2020","eco:b3228","P06988","P0AFZ3"
"eco:b2646","eco:b3228","Q46953","P0AFZ3"
"eco:b3146","eco:b3228","P67087","P0AFZ3"
"eco:b2146","eco:b3228","P76440","P0AFZ3"
"eco:b3192","eco:b3228","P0ADV7","P0AFZ3"
"eco:b0175","eco:b3228","P0ABG1","P0AFZ3"
"eco:b0178","eco:b3228","P0AEU7","P0AFZ3"
"eco:b0222","eco:b3228","P63224","P0AFZ3"
"eco:b3206","eco:b3228","P0A9N0","P0AFZ3"
"eco:b0110","eco:b3228","P13016","P0AFZ3"
"eco:b0213","eco:b3228","P75672","P0AFZ3"
"eco:b3205","eco:b3228","P0A894","P0AFZ3"
"eco:b3147","eco:b3228","P45464","P0AFZ3"
"eco:b3148","eco:b3228","P45465","P0AFZ3"
"eco:b3199","eco:b3228","P0ADV9","P0AFZ3"
"eco:b3193","eco:b3228","P64604","P0AFZ3"
"eco:b2902","eco:b3228","P52037","P0AFZ3"
"eco:b0143","eco:b3228","P0ABF1","P0AFZ3"
"eco:b0028","eco:b3228","P0AEM0","P0AFZ3"
"eco:b3189","eco:b3228","P0A749","P0AFZ3"
"eco:b3226","eco:b3228","P0A8W0","P0AFZ3"
"eco:b3196","eco:b3228","P45394","P0AFZ3"
"eco:b0161","eco:b3228","P0C0V0","P0AFZ3"
"eco:b2468","eco:b3228","P37127","P0AFZ3"
"eco:b0156","eco:b3228","P0ACC3","P0AFZ3"
"eco:b2301","eco:b3229","P77544","P0ACA3"
"eco:b3213","eco:b3229","P09832","P0ACA3"
"eco:b0208","eco:b3229","P30864","P0ACA3"
"eco:b0167","eco:b3229","P27249","P0ACA3"
"eco:b3228","eco:b3229","P0AFZ3","P0ACA3"
"eco:b3194","eco:b3229","P64606","P0ACA3"
"eco:b3199","eco:b3229","P0ADV9","P0ACA3"
"eco:b1805","eco:b3229","P69451","P0ACA3"
"eco:b0093","eco:b3229","P06136","P0ACA3"
"eco:b2989","eco:b3229","Q46845","P0ACA3"
"eco:b0053","eco:b3229","P0ABZ6","P0ACA3"
"eco:b0176","eco:b3229","P0AEH1","P0ACA3"
"eco:b0838","eco:b3229","P0ACA7","P0ACA3"
"eco:b1857","eco:b3229","P39172","P0ACA3"
"eco:b0128","eco:b3229","P0AFN6","P0ACA3"
"eco:b3190","eco:b3229","P0A9W6","P0ACA3"
"eco:b2014","eco:b3229","P0AA47","P0ACA3"
"eco:b2146","eco:b3229","P76440","P0ACA3"
"eco:b0710","eco:b3229","P0AFP6","P0ACA3"
"eco:b3146","eco:b3229","P67087","P0ACA3"
"eco:b1454","eco:b3229","P76117","P0ACA3"
"eco:b3202","eco:b3229","P24255","P0ACA3"
"eco:b3197","eco:b3229","P45395","P0ACA3"
"eco:b1635","eco:b3229","P0A9D2","P0ACA3"
"eco:b3147","eco:b3229","P45464","P0ACA3"
"eco:b3203","eco:b3229","P0AFX0","P0ACA3"
"eco:b0110","eco:b3229","P13016","P0ACA3"
"eco:b2235","eco:b3229","P69924","P0ACA3"
"eco:b3205","eco:b3229","P0A894","P0ACA3"
"eco:b0810","eco:b3229","P0AEQ6","P0ACA3"
"eco:b3196","eco:b3229","P45394","P0ACA3"
"eco:b2468","eco:b3229","P37127","P0ACA3"
"eco:b1288","eco:b3229","P0AEK4","P0ACA3"
"eco:b3204","eco:b3229","P69829","P0ACA3"
"eco:b3206","eco:b3229","P0A9N0","P0ACA3"
"eco:b2887","eco:b3229","Q46820","P0ACA3"
"eco:b0108","eco:b3229","P36647","P0ACA3"
"eco:b0050","eco:b3229","P62672","P0ACA3"
"eco:b0156","eco:b3229","P0ACC3","P0ACA3"
"eco:b3150","eco:b3229","P64596","P0ACA3"
"eco:b2302","eco:b3229","P77526","P0ACA3"
"eco:b3149","eco:b3229","P66817","P0ACA3"
"eco:b0212","eco:b3229","P0AC84","P0ACA3"
"eco:b3189","eco:b3229","P0A749","P0ACA3"
"eco:b0054","eco:b3229","P31554","P0ACA3"
"eco:b2020","eco:b3229","P06988","P0ACA3"
"eco:b0177","eco:b3229","P0A940","P0ACA3"
"eco:b3209","eco:b3229","P0ABU5","P0ACA3"
