node1 node2 experimental database textmining combined_score
STM2125 STM0903 297 261 65 471
STM2125 STM3425 269 0 0 269
STM2125 STM0656 277 188 59 399
STM2125 STM0094 177 0 103 230
STM2125 STM4153 0 0 217 217
STM2125 STM0922 196 0 0 196
STM2125 STM1046 196 0 0 196
STM2125 STM3448 252 0 0 252
STM2125 STM3423 285 0 0 284
STM2125 STM2472 0 0 206 206
STM2125 STM0981 224 0 0 224
STM2125 STM4397 183 261 104 411
STM2125 STM3072 277 188 59 399
STM2125 STM3813 212 89 86 286
STM2125 STM2388 0 0 227 226
STM2125 STM1022 297 261 65 471
STM2125 STM2535 277 188 59 399
STM2125 STM2958 0 67 194 215
STM2125 STM3415 204 0 144 289
STM2125 STM0088 284 0 52 292
STM2125 STM3070 138 71 106 221
STM2125 STM0567 177 0 85 214
STM2125 STM3430 299 0 0 299
STM2125 STM2952 298 0 144 373
STM2125 STM3826 0 67 164 186
STM2125 STM1112 297 261 155 522
STM2125 STM0536 181 146 106 320
STM2125 STM3421 256 0 0 256
STM2125 STM2829 0 0 202 202
STM2125 STM3915 0 0 166 165
STM2125 STM2660 373 0 124 427
STM2125 STM3431 252 0 0 252
STM2125 STM2682 496 0 178 568
STM2125 STM3618 277 188 59 399
STM2125 STM3441 294 0 0 294
STM2125 STM0013 297 261 233 566
STM2125 STM4151 296 0 0 296
STM2125 STM3420 155 0 144 245
STM2125 STM3740 262 0 0 262
STM2125 STM1623 121 0 94 169
STM2125 STM3446 203 0 214 346
STM2125 STM3428 267 0 0 267
STM2125 STM0096 292 0 109 342
STM2125 STM3983 0 0 227 226
STM2125 STM1749 0 0 164 163
STM2125 STM2542 498 0 144 551
STM2125 STM3429 282 0 0 282
STM2125 STM3437 269 0 144 347
STM2125 STM1070 0 0 190 190
STM2125 STM2584 289 0 111 340
STM2125 STM3417 274 0 0 274
STM2125 STM3345 270 0 0 270
STM2125 STM1290 138 71 106 221
STM2125 STM2886 277 188 59 399
STM2125 STM3325 188 81 118 284
STM2125 STM3439 245 0 128 313
STM2125 STM3422 265 0 0 265
STM2125 STM4149 262 0 0 262
STM2125 STM0487 532 330 167 715
STM2125 STM1116 212 89 86 286
STM2125 STM2540 177 0 85 214
STM2125 STM3434 296 0 0 296
STM2125 STM0945 373 0 124 427
STM2125 STM3438 278 0 0 278
STM2125 STM3328 0 67 315 333
STM2125 STM3435 251 0 0 250
STM2125 STM0216 293 0 144 368
STM2125 STM2526 257 0 0 256
STM2125 STM2681 496 0 178 568
STM2125 STM0658 277 188 59 399
STM2125 STM0272 373 0 124 427
STM2125 STM3440 275 0 0 275
STM2125 STM3418 265 0 122 327
STM2125 STM2248 212 89 86 286
STM2125 STM0608 204 0 106 257
STM2125 STM1931 204 0 67 225
STM2125 STM0402 204 0 106 257
STM2125 STM3433 525 0 144 576
STM2125 STM2849 252 0 0 252
STM2125 STM3436 265 0 0 265
STM2125 STM0488 252 0 0 252
STM2125 STM3447 260 0 0 260
STM2125 STM2878 52 200 66 229
STM2125 STM3424 267 0 66 286
STM2125 STM3283 270 0 0 270
STM2125 STM3416 264 0 0 264
STM2125 STM3453 183 261 104 411
STM2125 STM4330 284 0 309 484
STM2126 STM0562 284 0 115 339
STM2126 STM0350 273 0 66 291
STM2126 STM0475 256 0 54 266
STM2126 STM0941 0 540 0 540
STM2126 STM2128 256 0 54 266
STM2126 STM2172 273 0 66 291
STM2126 STM2690 258 540 63 652
STM2126 STM3391 256 0 54 266
STM2126 STM0780 261 0 0 261
STM2126 STM2127 256 0 330 480
STM2126 STM3186 264 720 114 801
STM2126 STM2155 203 0 0 203
STM2126 STM0942 853 0 326 896
STM2126 STM1651 503 0 0 503
STM2126 STM2481 256 0 54 266
STM2126 STM1218 262 0 91 300
STM2126 STM4259 258 540 63 652
STM2126 STM0351 256 0 54 266
STM2127 STM3186 246 0 112 301
STM2127 STM0406 268 0 0 268
STM2127 STM0780 271 0 0 271
STM2127 STM2126 256 0 330 480
STM2127 STM4259 246 0 59 260
STM2127 STM0476 256 0 54 266
STM2127 STM2172 246 0 110 300
STM2127 STM3390 256 0 54 266
STM2127 STM0350 246 0 92 286
STM2127 STM0941 256 0 54 266
STM2127 STM2128 252 0 64 269
STM2127 STM0352 256 0 54 266
STM2127 STM2690 246 0 59 260
STM2128 STM2172 246 0 90 284
STM2128 STM0476 256 0 54 266
STM2128 STM3390 256 0 54 266
STM2128 STM0350 246 0 113 302
STM2128 STM0941 256 0 54 266
STM2128 STM0352 256 0 54 266
STM2128 STM2690 246 0 59 260
STM2128 STM2127 252 0 64 269
STM2128 STM3186 246 0 112 301
STM2128 STM0406 268 0 0 268
STM2128 STM0780 271 0 0 271
STM2128 STM2126 256 0 54 266
STM2128 STM4259 246 0 59 260
STM2129 STM2814 194 0 113 254
STM2130 STM3824 111 0 113 177
STM2130 STM1231 111 0 113 177
STM2130 STM2396 0 0 210 210
STM2130 STM2785 111 0 113 177
STM2130 STM3854 0 0 196 196
STM2130 STM2314 228 0 0 227
STM2130 STM4588 111 0 113 177
STM2130 STM3589 0 0 164 163
STM2130 STM2562 0 0 210 210
STM2130 STM3328 288 0 367 530
STM2130 STM3502 111 0 113 177
STM2130 STM2271 193 0 330 436
STM2130 STM0702 111 0 113 177
STM2130 STM0397 111 0 113 177
STM2130 STM4292 111 0 113 177
STM2130 STM1392 193 0 330 436
STM2130 STM2958 193 0 361 462
STM2130 STM1475 111 0 113 177
STM2130 STM4598 111 0 113 177
STM2130 STM2269 0 0 193 193
STM2130 STM4059 111 0 113 177
STM2130 STM1096 111 0 113 177
STM2130 STM3177 111 0 113 177
STM2130 STM4005 0 0 210 210
STM2130 STM3826 193 0 342 446
STM2130 STM4174 0 0 210 210
STM2130 STM2131 111 0 473 511
STM2130 STM3853 0 0 164 163
STM2131 STM2327 263 0 0 263
STM2131 STM2848 215 0 0 215
STM2131 STM2323 263 0 0 263
STM2131 STM2271 300 0 83 330
STM2131 STM1471 225 0 55 236
STM2131 STM1230 218 0 67 239
STM2131 STM3328 578 0 198 647
STM2131 STM2318 222 0 0 222
STM2131 STM2321 215 0 0 215
STM2131 STM3211 157 0 67 179
STM2131 STM2319 222 0 0 222
STM2131 STM3178 204 0 65 223
STM2131 STM4173 204 0 67 225
STM2131 STM2130 111 0 473 511
STM2131 STM2784 204 0 51 212
STM2131 STM2326 675 0 0 675
STM2131 STM4058 205 0 62 222
STM2131 STM2325 222 0 0 222
STM2131 STM2320 263 0 0 263
STM2131 STM2316 222 0 0 222
STM2131 STM2317 222 0 0 222
STM2131 STM0703 522 0 67 534
STM2131 STM3501 225 0 55 236
STM2131 STM3826 536 0 178 602
STM2131 STM2564 204 0 89 243
STM2131 STM2123 150 0 209 298
STM2131 STM2328 263 0 0 263
STM2131 STM2324 222 0 0 222
STM2131 STM2576 215 0 0 215
STM2131 STM4589 204 0 52 213
STM2131 STM2322 222 0 0 222
STM2131 STM2269 286 0 96 326
STM2131 STM1651 215 0 0 215
STM2131 STM3217 225 0 110 280
STM2131 STM4291 204 0 51 212
STM2131 STM1095 247 0 54 257
STM2131 STM1392 300 0 83 330
STM2131 STM2958 536 0 318 670
STM2135 STM1449 204 0 0 204
STM2141 STM0504 228 0 0 227
STM2141 STM3068 0 900 0 900
STM2143 STM2561 351 0 126 408
STM2143 STM0462 351 0 126 408
STM2146 STM2511 240 0 0 239
STM2149 STM0545 197 0 0 197
STM2149 STM0336 197 0 0 197
STM2149 STM0300 197 0 0 197
STM2149 STM3639 197 0 0 197
STM2149 STM0022 197 0 0 197
STM2149 STM0339 197 0 0 197
STM2149 STM0027 197 0 0 197
STM2149 STM0176 197 0 0 197
STM2149 STM4594 197 0 0 197
STM2149 STM2151 197 0 91 238
STM2149 STM4573 197 0 0 197
STM2149 STM3027 197 0 0 197
STM2149 STM0197 197 0 0 197
STM2150 STM0197 203 0 0 203
STM2150 STM3636 205 0 0 205
STM2150 STM0544 204 0 0 204
STM2150 STM2151 203 0 0 203
STM2150 STM3640 205 0 0 205
STM2150 STM0543 205 0 0 205
STM2150 STM0339 203 0 0 203
STM2150 STM0027 183 0 0 183
STM2150 STM0300 203 0 0 203
STM2150 STM0195 252 0 0 252
STM2150 STM0548 205 0 0 205
STM2150 STM3029 204 0 0 204
STM2150 STM0200 215 0 0 215
STM2150 STM0026 205 0 0 205
STM2150 STM4592 252 0 0 252
STM2150 STM3027 197 0 0 197
STM2150 STM4573 183 0 0 183
STM2150 STM0021 205 0 0 205
STM2150 STM4594 203 0 0 203
STM2150 STM0176 203 0 0 203
STM2150 STM2152 205 0 0 205
STM2150 STM0022 203 0 0 203
STM2150 STM3639 203 0 0 203
STM2150 STM0545 203 0 0 203
STM2150 STM0336 197 0 0 197
STM2150 STM4591 215 0 0 215
STM2151 STM0024 197 0 0 197
STM2151 STM2152 244 0 0 243
STM2151 STM0175 203 0 0 203
STM2151 STM4593 183 0 0 183
STM2151 STM0174 197 0 0 197
STM2151 STM0025 197 0 0 197
STM2151 STM4595 197 0 0 197
STM2151 STM4575 191 0 0 191
STM2151 STM4591 256 0 0 256
STM2151 STM2149 197 0 91 238
STM2151 STM0026 244 0 0 243
STM2151 STM0200 256 0 0 256
STM2151 STM1146 197 0 0 197
STM2151 STM4592 278 0 0 278
STM2151 STM2150 203 0 0 203
STM2151 STM4574 191 0 0 191
STM2151 STM0177 197 0 0 197
STM2151 STM0340 197 0 0 197
STM2151 STM0546 203 0 0 203
STM2151 STM0021 244 0 0 243
STM2151 STM0301 203 0 0 203
STM2151 STM0543 244 0 113 300
STM2151 STM0199 197 0 0 197
STM2151 STM0196 203 0 0 203
STM2151 STM3637 197 0 0 197
STM2151 STM0195 348 0 0 347
STM2151 STM0548 244 0 0 243
STM2151 STM3028 203 0 0 203
STM2151 STM3029 231 0 0 230
STM2151 STM0547 197 0 0 197
STM2151 STM3638 203 0 0 203
STM2151 STM3636 244 0 0 243
STM2151 STM0544 231 0 0 230
STM2151 STM0337 191 0 0 191
STM2151 STM0198 197 0 0 197
STM2151 STM3640 244 0 0 243
STM2151 STM0023 203 0 0 203
STM2151 STM4572 203 0 0 203
STM2151 STM0338 203 0 0 203
STM2152 STM0176 244 0 0 243
STM2152 STM0301 205 0 0 205
STM2152 STM0175 205 0 0 205
STM2152 STM0022 244 0 0 243
STM2152 STM0339 244 0 0 243
STM2152 STM0027 197 0 0 197
STM2152 STM0196 205 0 0 205
STM2152 STM0300 244 0 0 243
STM2152 STM3639 231 0 0 230
STM2152 STM3028 205 0 0 205
STM2152 STM0545 244 0 0 243
STM2152 STM0336 225 0 0 224
STM2152 STM0197 244 0 0 243
STM2152 STM3638 205 0 0 205
STM2152 STM4592 471 0 0 471
STM2152 STM2151 244 0 0 243
STM2152 STM2150 205 0 0 205
STM2152 STM4573 197 0 0 197
STM2152 STM3027 225 0 0 224
STM2152 STM0546 205 0 0 205
STM2152 STM4572 205 0 0 205
STM2152 STM0023 205 0 0 205
STM2152 STM4594 244 0 0 243
STM2152 STM0338 205 0 0 205
STM2154 STM2491 0 0 164 163
STM2154 STM0670 0 0 311 311
STM2154 STM2155 0 0 205 205
STM2154 STM2510 203 0 0 203
STM2154 STM1531 299 0 0 299
STM2154 STM3144 299 0 0 299
STM2154 STM2117 50 0 190 197
STM2154 STM3999 203 0 0 203
STM2154 STM2118 243 0 189 359
STM2154 STM2854 299 0 0 299
STM2154 STM2948 0 0 190 190
STM2155 STM2191 246 0 0 245
STM2155 STM4094 246 0 0 245
STM2155 STM2126 203 0 0 203
STM2155 STM2522 0 0 358 358
STM2155 STM1968 230 0 0 229
STM2155 STM0185 544 87 337 699
STM2155 STM1555 246 0 0 245
STM2155 STM3481 0 0 345 345
STM2155 STM1451 228 70 110 305
STM2155 STM2176 228 70 110 305
STM2155 STM3543 246 0 0 245
STM2155 STM3999 0 0 460 459
STM2155 STM0242 506 252 358 742
STM2155 STM1339 203 0 0 203
STM2155 STM2345 246 0 0 245
STM2155 STM3417 58 0 358 369
STM2155 STM3342 228 70 110 305
STM2155 STM3011 246 0 0 245
STM2155 STM3684 228 70 110 305
STM2155 STM2827 0 0 359 359
STM2155 STM3912 162 0 0 161
STM2155 STM0648 570 252 358 775
STM2155 STM2927 0 0 159 158
STM2155 STM3437 204 0 0 204
STM2155 STM2349 228 70 110 305
STM2155 STM3040 548 60 358 703
STM2155 STM0133 0 0 359 359
STM2155 STM1430 246 0 0 245
STM2155 STM3286 0 0 358 358
STM2155 STM0118 246 0 0 245
STM2155 STM0119 230 0 0 229
STM2155 STM1845 230 0 0 229
STM2155 STM1899 210 0 0 210
STM2155 STM1337 675 0 0 675
STM2155 STM0216 203 0 0 203
STM2155 STM4267 228 70 110 305
STM2155 STM2154 0 0 205 205
STM2155 STM1449 109 0 358 403
STM2155 STM3140 228 70 110 305
STM2155 STM4455 246 0 0 245
STM2155 STM3951 162 0 0 161
STM2155 STM3012 246 0 0 245
STM2155 STM4524 204 0 0 204
STM2155 STM1338 0 0 381 381
STM2155 STM2972 0 0 345 345
STM2155 STM4508 0 0 345 345
STM2155 STM4170 203 0 0 203
STM2155 STM4359 0 0 359 359
STM2155 STM0451 203 0 0 203
STM2155 STM3662 246 0 0 245
STM2155 STM0046 552 252 358 766
STM2155 STM0681 249 0 0 248
STM2155 STM1909 667 252 358 826
STM2155 STM3633 246 0 0 245
STM2155 STM0476 203 0 0 203
STM2155 STM3390 203 0 0 203
STM2155 STM1000 509 52 359 675
STM2155 STM2348 228 70 110 305
STM2155 STM0862 228 70 110 305
STM2155 STM1303 0 0 202 202
STM2155 STM0486 230 0 0 229
STM2155 STM0982 203 0 0 203
STM2155 STM1333 277 0 0 277
STM2155 STM0686 544 87 337 699
STM2155 STM3886 246 0 0 245
STM2155 STM3958 0 0 203 203
STM2155 STM0638 230 0 0 229
STM2155 STM4499 210 0 0 210
STM2155 STM3468 0 0 202 202
STM2155 STM3218 0 0 202 202
STM2155 STM2415 544 87 337 699
STM2155 STM3696 246 0 0 245
STM2155 STM0136 0 0 358 358
STM2155 STM4481 246 0 0 245
STM2155 STM0941 203 0 0 203
STM2155 STM0352 203 0 0 203
STM2158 STM0187 189 0 0 189
STM2158 STM0322 189 0 0 189
STM2158 STM2640 0 0 224 224
STM2158 STM2159 128 0 539 580
STM2159 STM2158 128 0 539 580
STM2160 STM2366 171 0 0 171
STM2160 STM4153 297 0 0 297
STM2160 STM3568 244 0 0 243
STM2160 STM4007 211 0 0 211
STM2160 STM3415 284 0 0 284
STM2160 STM0484 206 0 0 206
STM2160 STM2958 65 0 308 325
STM2160 STM3741 284 0 0 284
STM2160 STM1022 259 0 53 268
STM2160 STM4356 182 0 0 181
STM2160 STM0013 259 0 65 277
STM2160 STM0903 259 0 53 268
STM2160 STM2924 244 0 0 243
STM2160 STM1112 259 0 65 277
STM2160 STM3211 244 0 0 243
STM2160 STM3328 299 0 316 500
STM2160 STM4154 284 0 0 284
STM2160 STM0498 0 0 203 203
STM2160 STM3826 65 0 189 209
STM2162 STM1493 0 800 106 813
STM2162 STM1491 0 800 106 813
STM2162 STM2165 0 800 106 813
STM2162 STM2163 0 800 106 813
STM2163 STM1494 0 800 106 813
STM2163 STM2164 0 800 106 813
STM2163 STM1492 0 800 106 813
STM2163 STM2162 0 800 106 813
STM2163 STM1493 0 800 144 821
STM2163 STM1491 0 900 0 900
STM2163 STM2165 0 800 144 821
STM2164 STM2165 0 800 106 813
STM2164 STM1491 0 800 106 813
STM2164 STM1493 0 800 106 813
STM2164 STM2163 0 800 106 813
STM2165 STM2810 0 360 0 360
STM2165 STM1494 0 800 106 813
STM2165 STM2353 0 360 0 360
STM2165 STM3312 0 360 0 360
STM2165 STM4480 0 360 0 360
STM2165 STM1492 0 800 106 813
STM2165 STM0816 0 360 0 360
STM2165 STM2864 0 360 0 360
STM2165 STM2163 0 800 144 821
STM2165 STM2021 0 360 0 360
STM2165 STM1493 0 900 0 900
STM2165 STM0849 0 360 0 360
STM2165 STM1226 0 360 0 360
STM2165 STM0428 0 360 0 360
STM2165 STM4228 0 360 0 360
STM2165 STM1746 0 360 0 360
STM2165 STM1634 0 360 0 360
STM2165 STM0888 0 360 0 360
STM2165 STM1342 0 360 0 360
STM2165 STM2863 0 360 0 360
STM2165 STM4479 0 360 0 360
STM2165 STM4230 0 360 0 360
STM2165 STM2020 0 360 0 360
STM2165 STM2162 0 800 106 813
STM2165 STM4077 0 360 0 360
STM2165 STM1892 0 360 0 360
STM2165 STM2164 0 800 106 813
STM2165 STM0889 0 360 0 360
STM2165 STM3555 0 360 0 360
STM2165 STM0778 0 360 0 360
STM2165 STM2023 0 360 0 360
STM2165 STM2263 0 360 0 360
STM2165 STM0663 0 360 0 360
STM2165 STM2216 0 360 0 360
STM2165 STM3857 0 360 0 360
STM2165 STM3586 0 360 0 360
STM2165 STM1491 0 800 144 821
STM2165 STM3554 0 360 0 360
STM2165 STM4229 0 360 0 360
STM2165 STM1692 0 360 0 360
STM2165 STM2862 0 360 0 360
STM2165 STM0815 0 360 0 360
STM2165 STM0664 0 360 0 360
STM2165 STM2441 0 360 0 360
STM2165 STM3319 0 360 0 360
STM2165 STM1636 0 360 0 360
STM2165 STM1255 0 360 0 360
STM2165 STM1893 0 360 0 360
STM2165 STM1679 0 360 0 360
STM2165 STM2352 0 360 0 360
STM2165 STM2811 0 360 0 360
STM2165 STM3585 0 360 0 360
STM2165 STM1952 0 360 0 360
STM2165 STM0829 0 360 0 360
STM2165 STM0878 0 360 0 360
STM2165 STM2022 0 360 0 360
STM2165 STM3630 0 360 0 360
STM2165 STM0173 0 360 0 360
STM2166 STM3617 0 0 223 223
STM2167 STM2322 220 0 0 220
STM2167 STM4342 180 0 0 179
STM2167 STM1620 268 0 0 268
STM2167 STM0855 271 0 0 271
STM2167 STM3694 268 0 0 268
STM2167 STM0505 0 0 179 179
STM2167 STM1651 188 0 0 188
STM2167 STM1196 188 0 0 188
STM2167 STM2316 222 0 0 222
STM2167 STM1353 271 0 0 271
STM2167 STM2286 0 0 191 191
STM2167 STM2328 220 0 0 220
STM2167 STM0856 271 0 0 271
STM2167 STM1211 0 0 190 190
STM2167 STM2324 243 0 0 242
STM2167 STM2576 188 0 0 188
STM2167 STM0075 271 0 0 271
STM2167 STM1354 271 0 0 271
STM2167 STM0735 180 0 0 179
STM2167 STM2314 178 0 0 177
STM2167 STM2881 188 0 0 188
STM2167 STM3315 205 0 0 205
STM2167 STM2326 624 0 0 624
STM2167 STM2325 220 0 0 220
STM2167 STM2327 235 0 0 235
STM2167 STM2323 243 0 0 242
STM2167 STM2848 188 0 0 188
STM2167 STM2321 188 0 0 188
STM2167 STM0076 271 0 0 271
STM2167 STM1736 207 0 0 207
STM2167 STM3328 0 0 191 191
STM2167 STM1647 0 900 0 900
STM2168 STM0960 0 0 206 206
STM2168 STM4582 0 0 168 167
STM2168 STM2496 189 0 0 189
STM2168 STM0260 0 0 226 225
STM2168 STM3493 0 0 191 191
STM2170 STM0260 202 0 0 202
STM2171 STM2378 217 0 63 234
STM2171 STM0454 198 0 0 198
STM2171 STM0536 262 0 0 262
STM2171 STM2511 206 0 0 206
STM2171 STM1067 240 0 0 239
STM2171 STM1060 236 0 112 292
STM2171 STM0396 299 0 54 308
STM2171 STM2326 778 0 0 778
STM2171 STM3712 237 0 0 237
STM2171 STM0588 0 0 295 295
STM2171 STM2848 221 0 0 221
STM2171 STM3723 237 0 0 237
STM2171 STM2327 271 0 0 271
STM2171 STM2093 236 0 155 326
STM2171 STM1197 217 0 63 234
STM2171 STM2321 221 0 0 221
STM2171 STM2538 236 0 47 240
STM2171 STM2287 182 0 0 181
STM2171 STM2279 236 0 47 240
STM2171 STM0744 198 0 0 198
STM2171 STM2322 271 0 0 271
STM2171 STM3711 237 0 0 237
STM2171 STM3983 135 0 181 261
STM2171 STM1194 208 0 0 208
STM2171 STM3472 262 0 0 262
STM2171 STM1651 221 0 0 221
STM2171 STM2388 135 0 181 261
STM2171 STM3010 0 0 151 150
STM2171 STM0227 203 0 0 203
STM2171 STM2316 281 0 0 281
STM2171 STM0936 236 0 128 305
STM2171 STM0858 0 0 154 153
STM2171 STM1781 261 0 59 274
STM2171 STM3325 282 131 0 349
STM2171 STM2576 221 0 0 221
STM2171 STM2328 271 0 0 271
STM2171 STM2317 254 0 0 254
STM2172 STM1218 227 0 91 267
STM2172 STM2481 246 0 65 264
STM2172 STM2127 246 0 110 300
STM2172 STM2814 205 0 154 298
STM2172 STM4260 205 0 53 214
STM2172 STM0941 273 0 66 291
STM2172 STM0352 273 0 66 291
STM2172 STM4312 235 0 0 235
STM2172 STM0780 235 0 0 235
STM2172 STM1442 205 0 65 224
STM2172 STM0476 273 0 66 291
STM2172 STM3390 273 0 66 291
STM2172 STM0351 246 0 65 264
STM2172 STM0942 689 0 326 781
STM2172 STM3391 246 0 65 264
STM2172 STM2692 205 0 161 304
STM2172 STM0475 246 0 65 264
STM2172 STM2126 273 0 66 291
STM2172 STM3365 205 0 65 224
STM2172 STM0818 205 0 86 242
STM2172 STM3586 0 0 190 190
STM2172 STM4313 235 0 0 235
STM2172 STM3587 205 0 86 242
STM2172 STM0562 0 0 163 163
STM2172 STM2128 246 0 90 284
STM2174 STM0242 0 303 61 317
STM2175 STM4500 148 0 105 204
STM2175 STM0991 148 0 63 167
STM2175 STM1906 148 0 63 167
STM2175 STM2093 0 0 173 173
STM2175 STM2538 0 0 164 163
STM2175 STM0936 0 0 176 175
STM2175 STM2276 148 0 63 167
STM2176 STM1000 218 0 0 218
STM2176 STM3415 296 0 0 296
STM2176 STM3741 478 0 0 478
STM2176 STM2155 228 70 110 305
STM2176 STM0648 93 79 68 153
STM2176 STM0686 213 50 0 220
STM2176 STM4153 478 0 0 478
STM2176 STM2415 213 50 0 220
STM2176 STM3568 264 0 0 264
STM2176 STM3040 262 0 54 272
STM2176 STM2074 210 0 0 210
STM2176 STM0185 213 50 0 220
STM2176 STM4154 607 0 0 607
STM2176 STM3211 607 0 0 607
STM2176 STM2924 264 0 0 264
STM2176 STM3342 607 0 190 668
STM2176 STM1909 125 79 42 160
STM2176 STM0242 227 79 0 257
STM2177 STM2074 203 0 0 203
STM2186 STM3330 884 0 363 922
STM2186 STM1353 229 0 0 228
STM2186 STM3167 153 0 0 152
STM2186 STM2549 327 0 86 358
STM2186 STM0936 278 245 179 513
STM2186 STM2279 278 245 63 444
STM2186 STM2187 385 900 0 935
STM2186 STM3979 327 0 86 358
STM2186 STM2538 278 245 63 444
STM2186 STM0075 280 0 0 280
STM2186 STM0855 280 0 0 280
STM2186 STM1354 280 0 0 280
STM2186 STM1795 207 0 0 207
STM2186 STM1205 153 0 0 152
STM2186 STM0076 229 0 0 228
STM2186 STM1060 278 245 63 444
STM2186 STM0856 229 0 0 228
STM2186 STM1299 207 0 0 207
STM2186 STM2093 868 245 220 915
STM2187 STM2186 385 900 0 935
STM2187 STM4245 0 0 308 307
STM2187 STM3331 385 0 0 384
STM2187 STM3867 154 0 0 153
STM2187 STM4042A 0 0 163 163
STM2187 STM2953 173 0 0 173
STM2187 STM3979 502 0 194 581
STM2187 STM2093 502 0 348 661
STM2187 STM3376 0 0 308 307
STM2187 STM2549 502 0 194 581
STM2187 STM3219 385 0 0 384
STM2187 STM0732 213 0 0 213
STM2187 STM2479 385 0 0 384
STM2188 STM2189 0 900 78 903
STM2188 STM2190 0 900 52 901
STM2189 STM2190 0 900 105 906
STM2189 STM2188 0 900 78 903
STM2190 STM3178 247 0 112 302
STM2190 STM1230 247 0 0 246
STM2190 STM3328 247 0 340 481
STM2190 STM2564 247 0 65 265
STM2190 STM1753 277 0 53 286
STM2190 STM3826 734 0 317 810
STM2190 STM1471 247 0 0 246
STM2190 STM3501 247 0 0 246
STM2190 STM2271 734 0 146 763
STM2190 STM2427 203 0 0 203
STM2190 STM1916 277 0 53 286
STM2190 STM2958 734 0 346 818
STM2190 STM1392 734 0 146 763
STM2190 STM4291 247 0 0 246
STM2190 STM2189 0 900 105 906
STM2190 STM4058 247 0 0 246
STM2190 STM2269 247 0 156 337
STM2190 STM1714 208 0 0 208
STM2190 STM3739 203 0 0 203
STM2190 STM4589 247 0 0 246
STM2190 STM2188 0 900 52 901
STM2190 STM2784 247 0 0 246
STM2190 STM4173 247 0 0 246
STM2190 STM2314 277 0 157 364
STM2191 STM1338 246 0 0 245
STM2191 STM2510 256 0 0 256
STM2191 STM0588 227 0 0 226
STM2191 STM4110 481 0 224 580
STM2191 STM2431 226 0 0 225
STM2191 STM3779 226 0 0 225
STM2191 STM2155 246 0 0 245
STM2191 STM2511 245 0 0 244
STM2191 STM2314 227 0 0 226
STM2191 STM3256 226 0 108 280
STM2191 STM2206 226 0 108 280
STM2191 STM0597 250 0 0 250
STM2191 STM0447 204 0 0 204
STM2191 STM3011 162 0 0 161
STM2191 STM3324 226 0 0 225
STM2191 STM3330 534 0 0 534
STM2193 STM1678 245 0 0 244
STM2194 STM4055 0 0 164 163
STM2194 STM1749 0 0 160 159
STM2194 STM1627 151 900 0 911
STM2194 STM1431 0 0 164 163
STM2194 STM4330 0 0 215 215
STM2195 STM3328 0 0 236 236
STM2196 STM2971 0 900 0 900
STM2196 STM3905 0 900 0 900
STM2196 STM3244 0 900 0 900
STM2196 STM3240 0 900 0 900
STM2196 STM1826 0 900 0 900
STM2197 STM2669 0 0 231 230
STM2197 STM2667 0 0 224 224
STM2197 STM0260 173 0 0 173
STM2197 STM0386 0 0 164 163
STM2197 STM0004 0 0 182 181
STM2198 STM3788 0 900 0 900
STM2199 STM2517 286 0 64 303
STM2199 STM2514 286 0 56 297
STM2199 STM2515 286 0 56 297
STM2199 STM1070 0 0 164 163
STM2199 STM1669 286 0 64 303
STM2199 STM4261 286 0 64 303
STM2199 STM4130 0 0 163 163
STM2199 STM1737 105 0 164 219
STM2199 STM0157 286 0 56 297
STM2200 STM2557 208 0 424 524
STM2204 STM2432 0 0 326 325
STM2204 STM2433 0 0 342 342
STM2204 STM3255 0 900 314 928
STM2204 STM3258 0 0 221 221
STM2204 STM1460 153 0 0 152
STM2204 STM2205 0 0 322 321
STM2204 STM1326 0 0 322 321
STM2204 STM2758 0 0 374 374
STM2204 STM0575 0 0 327 327
STM2204 STM3685 0 0 376 376
STM2204 STM2206 0 900 589 957
STM2204 STM1831 0 0 327 327
STM2204 STM4110 0 0 392 392
STM2204 STM2344 0 0 221 221
STM2204 STM4448 0 0 355 355
STM2204 STM1203 0 0 374 374
STM2204 STM2431 0 0 190 190
STM2204 STM2945 153 0 0 152
STM2204 STM1616 0 0 221 221
STM2204 STM4537 0 0 327 327
STM2204 STM3784 0 0 221 221
STM2204 STM2570 0 0 374 374
STM2204 STM3779 0 0 190 190
STM2204 STM3858 0 900 314 928
STM2204 STM3770 0 0 327 327
STM2204 STM3322 0 0 221 221
STM2204 STM3324 0 0 190 190
STM2204 STM3256 0 0 358 358
STM2204 STM0685 0 0 488 487
STM2204 STM3254 0 0 322 321
STM2204 STM4385 0 0 221 221
STM2205 STM2206 0 0 239 239
STM2205 STM3256 0 0 223 223
STM2205 STM4415 0 0 161 161
STM2205 STM4110 0 0 343 343
STM2205 STM3255 0 0 330 330
STM2205 STM3858 0 0 229 228
STM2205 STM2204 0 0 322 321
STM2206 STM2570 0 0 353 353
STM2206 STM3858 0 0 352 351
STM2206 STM3324 204 0 0 204
STM2206 STM3011 226 0 108 280
STM2206 STM1830 579 0 0 579
STM2206 STM3254 0 0 223 223
STM2206 STM0118 226 0 108 280
STM2206 STM4165 250 0 426 551
STM2206 STM3674 192 0 0 192
STM2206 STM1430 226 0 108 280
STM2206 STM0178 212 0 0 212
STM2206 STM2205 0 0 239 239
STM2206 STM2191 226 0 108 280
STM2206 STM4094 226 0 108 280
STM2206 STM2432 244 0 313 458
