#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:concatenate" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:concatenate" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:concatenate" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:concatenate" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:concatenate" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:concatenate" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.concatenate" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:concatenate" name="distribution">
#            <parameter id="clockRate.c:concatenate" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:concatenate" name="distribution" x="@ePopSize.t:concatenate">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:concatenate" name="distribution" x="@growthRate.t:concatenate">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mu" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="scale" spec="beast.core.parameter.RealParameter">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <distribution id="All.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="All" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="bce" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="cdf" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ebw" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ecr" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pae" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="rrc" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="sau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="seo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="stm" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="ES.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="ES" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="57.0" name="distr" offset="176.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="Firmicute.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="Firmicute" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="bce"/>
#                <taxon idref="cdf"/>
#                <taxon idref="sau"/>
#            </taxonset>
#            <Uniform id="Uniform.7" lower="2587.0" name="distr" offset="3352.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="proteobacteria.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="proteobacteria" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="rrc"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@concatenate" id="treeLikelihood.concatenate" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:concatenate">
#            <siteModel id="SiteModel.s:concatenate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:concatenate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:concatenate" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:concatenate" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:concatenate" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:concatenate" id="StrictClock.c:concatenate" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.concatenate	TreeHeight	monophyletic(ES)	logP(mrca(ES))	mrca.age(ES)	monophyletic(Firmicute)	logP(mrca(Firmicute))	mrca.age(Firmicute)	monophyletic(proteobacteria)	logP(mrca(proteobacteria))	mrca.age(proteobacteria)	monophyletic(All)	logP(mrca(All))	mrca.age(All)	clockRate	CoalescentExponential	ePopSize	growthRate
37000	-81445.55726696167	-81339.58682129938	-105.97044566229101	-81339.58682129938	10084.52170993532	1	0.0	233.67327018351793	1	0.0	6738.434621033476	0	0.0	9148.827664405933	0	0.0	10084.52170993532	4.779993757005002E-5	-92.92132152232787	7567.662491085901	-1.6117574867005076E-4
38000	-81442.46265031384	-81335.82000990635	-106.6426404074861	-81335.82000990635	10520.77048001582	1	0.0	244.5113728396511	1	0.0	7333.747558657247	0	0.0	9727.682475333975	0	0.0	10520.77048001582	4.567774770304937E-5	-93.58913960574915	7600.856176007736	-1.6117574867005076E-4
39000	-81445.00075870576	-81336.80125740841	-108.19950129734643	-81336.80125740841	12340.815782630923	1	0.0	291.81056792131284	1	0.0	8641.47808661926	0	0.0	11632.326409503758	0	0.0	12340.815782630923	3.786590049609677E-5	-95.47706508552591	5458.6216114425115	-1.6117574867005076E-4
40000	-81441.2161372257	-81335.77152852835	-105.44460869734085	-81335.77152852835	9714.157886459623	1	0.0	236.82581501184254	1	0.0	6751.35477339102	0	0.0	9028.031305825769	0	0.0	9714.157886459623	4.940261265791078E-5	-92.93741736716403	4401.526550835361	-1.6117574867005076E-4
41000	-81443.70162335718	-81335.1129155774	-108.58870777978623	-81335.1129155774	11872.169974368724	1	0.0	286.33308533799186	1	0.0	8098.533409546842	0	0.0	11180.615713669622	0	0.0	11872.169974368724	4.0172308927030706E-5	-95.29777357162263	9637.813833164477	-1.6117574867005076E-4
42000	-81449.64379554203	-81335.57765817166	-114.06613737036662	-81335.57765817166	17808.232061527495	1	0.0	360.8637041166732	1	0.0	12069.803852191499	0	0.0	16972.073650848502	0	0.0	17808.232061527495	2.7115841225132878E-5	-100.51010546847932	12563.452399427895	-1.6117574867005076E-4
43000	-81446.21956715178	-81339.24700685733	-106.97256029445961	-81339.24700685733	11299.406335018262	1	0.0	253.27512616426137	1	0.0	7549.770610628279	0	0.0	10511.727161561157	0	0.0	11299.406335018262	4.298023941397843E-5	-94.09514157825836	6373.691468606529	-1.6117574867005076E-4
44000	-81449.83035580778	-81341.08227666645	-108.74807914132232	-81341.08227666645	11117.019799435915	1	0.0	246.1767064460649	1	0.0	7621.682124909512	0	0.0	10528.564155629394	0	0.0	11117.019799435915	4.3299267703041436E-5	-95.2935936233993	11350.31630556886	-1.6117574867005076E-4
45000	-81446.91555846382	-81336.59689437952	-110.31866408429812	-81336.59689437952	14682.454691918152	1	0.0	352.71473304435665	1	0.0	10110.225973114211	0	0.0	13576.90385644954	0	0.0	14682.454691918152	3.254535012952246E-5	-97.43735836440719	6398.5142427156825	-1.6117574867005076E-4
46000	-81441.40534101555	-81335.24816198765	-106.15717902790263	-81335.24816198765	10500.92898647299	1	0.0	256.65352934375824	1	0.0	7093.413847486082	0	0.0	9765.360484318067	0	0.0	10500.92898647299	4.5153457809954944E-5	-93.45396564768072	5354.693543566929	-1.6117574867005076E-4
47000	-81446.60795503604	-81339.58848673693	-107.01946829910872	-81339.58848673693	11131.49080261533	1	0.0	271.85209531848005	1	0.0	7565.83747733458	0	0.0	10979.829860227104	0	0.0	11131.49080261533	4.2281994846336865E-5	-94.23332003643586	5817.719559075368	-1.6117574867005076E-4
48000	-81445.24183783207	-81338.43390095203	-106.80793688003259	-81338.43390095203	10100.216769058796	1	0.0	262.8006236784001	1	0.0	6953.383654601649	0	0.0	9501.21645276833	0	0.0	10100.216769058796	4.720187364685601E-5	-93.6074871065929	8804.032607643036	-1.6117574867005076E-4
49000	-81443.11845193632	-81336.77766914218	-106.34078279413443	-81336.77766914218	10339.694775692338	1	0.0	259.0457194419074	1	0.0	7110.526674608832	0	0.0	9875.869750372876	0	0.0	10339.694775692338	4.559194999590087E-5	-93.39203959062168	6844.896221828332	-1.6117574867005076E-4
50000	-81453.16444041906	-81340.19881448547	-112.96562593359053	-81340.19881448547	18027.69559286278	1	0.0	378.0969785922092	1	0.0	12475.047254174831	0	0.0	16452.85213301252	0	0.0	18027.69559286278	2.711826515950545E-5	-99.84694769447867	8112.761640698194	-1.6117574867005076E-4
51000	-81446.37212844628	-81335.96720636371	-110.40492208256934	-81335.96720636371	14412.86920121334	1	0.0	308.85221861434667	1	0.0	10031.097084275652	0	0.0	13720.083255418156	0	0.0	14412.86920121334	3.239724730571635E-5	-97.27420302041911	8211.036435340038	-1.6117574867005076E-4
52000	-81445.05178856033	-81336.62945915104	-108.42232940929046	-81336.62945915104	12442.873851119453	1	0.0	326.8288271668286	1	0.0	8552.1432962832	0	0.0	11577.692554905607	0	0.0	12442.873851119453	3.757678028178836E-5	-95.43037801267134	7147.134381511642	-1.6117574867005076E-4
53000	-81444.64328468297	-81337.32726308535	-107.31602159762943	-81337.32726308535	11620.627191691623	1	0.0	309.5926270383972	1	0.0	7847.411805093783	0	0.0	10912.77543719137	0	0.0	11620.627191691623	4.1163277031685324E-5	-94.61558147486751	5339.864172088139	-1.6117574867005076E-4
54000	-81444.09939380908	-81336.10566564313	-107.99372816594423	-81336.10566564313	11137.987998241751	1	0.0	235.89413658875156	1	0.0	7449.765411707929	0	0.0	10730.039379978032	0	0.0	11137.987998241751	4.290019519758008E-5	-94.68335006857677	9827.044142347371	-1.6117574867005076E-4
55000	-81438.98494748976	-81333.77119350513	-105.21375398463684	-81333.77119350513	9476.563921891553	0	0.0	244.96414512468627	1	0.0	6492.309264151413	0	0.0	8952.503551130087	0	0.0	9476.563921891553	4.972802414486661E-5	-92.34804570558268	6299.48808030997	-1.6117574867005076E-4
56000	-81449.60202716553	-81338.2909812088	-111.31104595672285	-81338.2909812088	15712.872400386597	1	0.0	380.6470487430755	1	0.0	10462.48358558952	0	0.0	15270.256377335327	0	0.0	15712.872400386597	3.0531879299981645E-5	-98.50909026123321	5910.413466359297	-1.6117574867005076E-4
57000	-81452.13167415255	-81339.57117612021	-112.56049803233631	-81339.57117612021	17211.261050266727	1	0.0	405.5994805995308	1	0.0	11669.572075134012	0	0.0	15952.613610658009	0	0.0	17211.261050266727	2.7604926748151675E-5	-99.47586759115248	7841.189424250096	-1.6117574867005076E-4
58000	-81450.33123511935	-81342.98369558356	-107.34753953578182	-81342.98369558356	12279.440384259178	1	0.0	361.5327444372691	1	0.0	8391.713563947858	0	0.0	11876.319831993118	0	0.0	12279.440384259178	3.855924224401888E-5	-93.95409355201483	10678.29939002481	6.938959795222381E-5
59000	-81445.94499454349	-81339.76842692573	-106.17656761775721	-81339.76842692573	11369.779640654693	1	0.0	270.27081092474464	1	0.0	7681.727619284146	0	0.0	10998.316824881204	0	0.0	11369.779640654693	4.2301096522570244E-5	-92.79025528918667	10602.39514334459	6.938959795222381E-5
60000	-81453.41817458854	-81335.60113375212	-117.81704083642947	-81335.60113375212	31188.555022851237	1	0.0	794.9452526278503	1	0.0	21214.126715733077	1	0.0	29320.532796921558	0	0.0	31188.555022851237	1.5386620193915014E-5	-102.24639756222622	94199.12362033912	6.938959795222381E-5
61000	-81448.58059621892	-81337.06582561614	-111.51477060277415	-81337.06582561614	17500.13519865193	1	0.0	416.2839716250399	1	0.0	11869.75127256654	0	0.0	16587.420623383237	0	0.0	17500.13519865193	2.69596852886796E-5	-96.85582927743982	37852.950499527054	6.938959795222381E-5
62000	-81442.21906833982	-81336.9720084232	-105.24705991661934	-81336.9720084232	10298.736294760776	1	0.0	259.8792092883487	1	0.0	6875.139044299735	0	0.0	9770.879128302171	0	0.0	10298.736294760776	4.6541946882766646E-5	-92.05670347408216	8715.68299959056	6.938959795222381E-5
63000	-81440.3756910159	-81335.3085046179	-105.06718639799708	-81335.3085046179	10225.89584392653	1	0.0	243.71553324006416	1	0.0	7010.7457731597115	1	0.0	9660.915599384167	0	0.0	10225.89584392653	4.5676811774400116E-5	-91.48136604163602	12943.425298993974	6.938959795222381E-5
64000	-81442.92536600583	-81334.5124101399	-108.41295586592642	-81334.5124101399	14390.36249266473	1	0.0	310.12174553398836	1	0.0	9776.558160835431	0	0.0	13720.79830357494	0	0.0	14390.36249266473	3.33060671264581E-5	-94.63761971687046	15644.254938344755	6.938959795222381E-5
65000	-81446.89023930351	-81341.09377710763	-105.7964621958807	-81341.09377710763	10666.913392980912	1	0.0	242.61504567454807	1	0.0	7410.591727277104	0	0.0	9921.843710666297	0	0.0	10666.913392980912	4.451540159644535E-5	-91.98044933404529	16293.731540464205	6.938959795222381E-5
66000	-81441.84946033543	-81335.93041217755	-105.91904815788614	-81335.93041217755	10764.073364268726	1	0.0	245.6848582180594	1	0.0	7569.5859687133025	0	0.0	10036.279016675395	0	0.0	10764.073364268726	4.40735536336642E-5	-92.09881936325822	16362.569824405953	6.938959795222381E-5
67000	-81448.20221301925	-81336.23813611029	-111.96407690896073	-81336.23813611029	19677.57489431835	1	0.0	441.9466924170765	1	0.0	13602.544392621507	0	0.0	18351.69953287483	0	0.0	19677.57489431835	2.4373790675781164E-5	-97.36035702194341	35819.322805199015	6.938959795222381E-5
68000	-81444.99905159934	-81334.58997438199	-110.40907721734554	-81334.58997438199	17267.376120561723	0	0.0	377.5282468691572	1	0.0	11788.4394244342	0	0.0	16444.839983011992	0	0.0	17267.376120561723	2.711584352063455E-5	-96.36751981454701	20416.124529374974	6.938959795222381E-5
69000	-81447.18542370936	-81337.69516866081	-109.49025504856216	-81337.69516866081	15455.31816982031	1	0.0	343.14965973359364	1	0.0	10300.437051628029	0	0.0	14829.20853168175	0	0.0	15455.31816982031	3.044385164571125E-5	-95.24361931971733	25063.267618997936	6.938959795222381E-5
70000	-81445.39585330508	-81338.2653149405	-107.13053836458414	-81338.2653149405	12436.719408039944	1	0.0	269.9888558434186	1	0.0	8618.35364322107	0	0.0	11934.520061320545	0	0.0	12436.719408039944	3.83259536302701E-5	-93.24028034334735	17549.502907980823	6.938959795222381E-5
71000	-81445.16163396176	-81337.02946011096	-108.13217385079898	-81337.02946011096	13542.735773298878	1	0.0	343.5470236731913	1	0.0	9093.102489839872	0	0.0	12609.770854133823	0	0.0	13542.735773298878	3.581557235986399E-5	-94.62677273341365	11943.279333811013	6.938959795222381E-5
72000	-81440.6732026591	-81333.39391289104	-107.27928976806169	-81333.39391289104	12676.063466201877	1	0.0	294.13401093189793	1	0.0	8766.935835950077	0	0.0	11886.605920800986	0	0.0	12676.063466201877	3.742966478744347E-5	-93.75626705549185	12155.60422480227	6.938959795222381E-5
73000	-81444.7161716785	-81336.14889775828	-108.5672739202337	-81336.14889775828	12390.893221699753	1	0.0	314.2715812385829	1	0.0	8494.453838002182	0	0.0	11816.98851336131	0	0.0	12390.893221699753	3.8517551133896134E-5	-94.24324196100247	27080.111437937067	6.938959795222381E-5
74000	-81452.35367100628	-81335.19435118083	-117.1593198254419	-81335.19435118083	31443.792524810924	1	0.0	674.9395275984093	1	0.0	21685.638014052223	0	0.0	29192.6348766693	0	0.0	31443.792524810924	1.5040185833987872E-5	-101.98546867071119	63346.443118097974	6.938959795222381E-5
75000	-81453.65268940407	-81340.22002835818	-113.43266104588882	-81340.22002835818	22807.23403774692	1	0.0	519.8836391459018	1	0.0	15445.515492874225	0	0.0	22150.271927913986	0	0.0	22807.23403774692	2.0511513053189645E-5	-98.8059984410617	36650.61500816939	6.938959795222381E-5
76000	-81446.93040196753	-81339.20219817251	-107.72820379502032	-81339.20219817251	13406.263509041199	1	0.0	282.1906780863428	1	0.0	8919.808376297993	0	0.0	12682.101971103035	0	0.0	13406.263509041199	3.5847299468001074E-5	-94.1898564479389	12343.319073908051	6.938959795222381E-5
77000	-81451.32879800409	-81339.45826405325	-111.87053395084588	-81339.45826405325	20178.456299672747	1	0.0	501.13008746479215	1	0.0	13439.908051782773	0	0.0	19003.713214341224	0	0.0	20178.456299672747	2.378098181707402E-5	-97.52230614670728	27743.328810922856	6.938959795222381E-5
78000	-81443.14518937434	-81333.84895718431	-109.29623219002437	-81333.84895718431	15420.55972192408	1	0.0	356.34377245994574	1	0.0	10461.917791443417	0	0.0	14783.581133263235	0	0.0	15420.55972192408	3.073240079930049E-5	-95.49967452553867	15979.797504160202	6.938959795222381E-5
79000	-81445.10650904439	-81335.96389395022	-109.14261509417025	-81335.96389395022	15213.662226451683	1	0.0	383.1124649594695	1	0.0	10555.820750515402	1	0.0	14474.213518459552	0	0.0	15213.662226451683	3.107531681111589E-5	-95.30588293510819	16634.847849233774	6.938959795222381E-5
80000	-81440.0364388079	-81334.7900460541	-105.24639275380969	-81334.7900460541	10507.592626514323	1	0.0	248.7285949278186	1	0.0	7286.360374157658	0	0.0	10079.467543753675	0	0.0	10507.592626514323	4.5457365073949134E-5	-91.7868768021895	11407.642842679143	6.938959795222381E-5
81000	-81447.4201144517	-81336.03274882978	-111.38736562192449	-81336.03274882978	15163.07684018219	1	0.0	299.2949632819891	1	0.0	10193.435027123314	0	0.0	14124.006793582663	0	0.0	15163.07684018219	3.139154097308846E-5	-96.6297026580843	41780.535274339	6.938959795222381E-5
82000	-81447.15976774826	-81339.13322211697	-108.0265456312961	-81339.13322211697	13606.32996702551	1	0.0	288.7376685570748	1	0.0	9461.393488615106	0	0.0	12826.204828631633	0	0.0	13606.32996702551	3.47720435288997E-5	-93.99204685074872	20272.522231913717	6.938959795222381E-5
83000	-81445.12155649325	-81335.14532980582	-109.97622668742528	-81335.14532980582	14118.751968833132	1	0.0	338.4502442755416	1	0.0	9510.167281000195	0	0.0	13448.062160238913	0	0.0	14118.751968833132	3.4117104538407335E-5	-95.45084001235175	33120.56137215909	6.938959795222381E-5
84000	-81445.12210579123	-81333.93571671928	-111.1863890719567	-81333.93571671928	18820.521703969378	1	0.0	408.1523963237665	1	0.0	12731.299099676318	0	0.0	17600.1805934999	0	0.0	18820.521703969378	2.526828479881525E-5	-96.90140838314584	26042.981110379766	6.938959795222381E-5
85000	-81444.9053265363	-81333.74506977947	-111.16025675683973	-81333.74506977947	15377.880533051482	1	0.0	355.2044864902627	1	0.0	10514.247107717189	0	0.0	14633.13850786944	0	0.0	15377.880533051482	3.0795641686312056E-5	-96.45668532941559	39580.59731388975	6.938959795222381E-5
86000	-81447.9672446048	-81339.17387373258	-108.79337087223311	-81339.17387373258	13560.672306781498	1	0.0	369.75276028395723	1	0.0	9549.033349860441	0	0.0	12584.820949418028	0	0.0	13560.672306781498	3.47605671217948E-5	-95.37828760871723	10911.866507305636	6.938959795222381E-5
87000	-81445.66987976934	-81334.4465295366	-111.2233502327385	-81334.4465295366	18517.542248314636	0	0.0	434.5441523775944	1	0.0	12801.31655996168	0	0.0	17570.27432244489	0	0.0	18517.542248314636	2.5784639575928347E-5	-96.7918804206818	30151.58270023969	6.938959795222381E-5
88000	-81443.62982553571	-81336.5077318387	-107.12209369700422	-81336.5077318387	12447.42971581769	1	0.0	289.55097490468404	1	0.0	8593.139842184595	0	0.0	11751.031214438419	0	0.0	12447.42971581769	3.78690714451075E-5	-93.18048072917868	18474.299901914143	6.938959795222381E-5
89000	-81444.79002364464	-81337.47156330639	-107.31846033825302	-81337.47156330639	12930.604373139555	1	0.0	313.6349120065416	1	0.0	9038.459953340158	0	0.0	11949.235580154593	0	0.0	12930.604373139555	3.650816911984715E-5	-93.70414484688965	13317.555074591466	6.938959795222381E-5
90000	-81449.77626759541	-81337.75820864299	-112.01805895242477	-81337.75820864299	20337.79739802498	1	0.0	430.85948481221146	1	0.0	14007.123672680158	0	0.0	18765.81508269219	0	0.0	20337.79739802498	2.349242588140012E-5	-97.62362747123842	29055.24695697524	6.938959795222381E-5
91000	-81452.15809002858	-81337.46623931765	-114.69185071092393	-81337.46623931765	23456.010380766733	1	0.0	485.7162475905564	1	0.0	16372.880195177175	0	0.0	21892.121458799786	0	0.0	23456.010380766733	2.0407656772557126E-5	-100.4968082357278	23802.963247829575	6.938959795222381E-5
92000	-81448.51829908001	-81337.21045351733	-111.3078455626806	-81337.21045351733	19018.83045393621	1	0.0	486.3630908663555	1	0.0	12775.123220071318	0	0.0	18112.308831797774	0	0.0	19018.83045393621	2.4585478002669574E-5	-97.02677493660183	25941.350241526558	6.938959795222381E-5
93000	-81446.72220190316	-81341.65096969447	-105.07123220869538	-81341.65096969447	10012.638897994939	1	0.0	274.282519157401	1	0.0	6810.314719951	0	0.0	9281.965505831704	0	0.0	10012.638897994939	4.679051496876393E-5	-91.32459280956954	15201.69603789909	6.938959795222381E-5
94000	-81446.77022503855	-81338.2671841559	-108.50304088263516	-81338.2671841559	14312.210779195353	1	0.0	342.1609362454424	1	0.0	9853.023152875032	0	0.0	13070.281054247487	0	0.0	14312.210779195353	3.279517641494285E-5	-94.39766778224693	21761.46411303454	6.938959795222381E-5
95000	-81439.83432085838	-81334.50164533965	-105.33267551872869	-81334.50164533965	10524.337700639753	1	0.0	233.71936675876213	1	0.0	7105.615423506491	0	0.0	10073.315116663713	0	0.0	10524.337700639753	4.5288037988435305E-5	-92.03015280382527	9750.224582487746	6.938959795222381E-5
96000	-81440.58568153132	-81334.68927403106	-105.89640750026162	-81334.68927403106	11241.725468232211	1	0.0	275.82548762583906	1	0.0	7618.81515685605	0	0.0	10857.733344272085	0	0.0	11241.725468232211	4.2158610378401866E-5	-92.35552585550731	12374.640390718816	6.938959795222381E-5
97000	-81443.6740095714	-81338.78343542841	-104.89057414299191	-81338.78343542841	9707.674530020404	1	0.0	241.62310848077925	1	0.0	6486.733482108028	0	0.0	9167.716701295378	0	0.0	9707.674530020404	4.9676348139775976E-5	-91.1685097436563	14832.667372762757	6.938959795222381E-5
98000	-81452.73046664093	-81345.75048462588	-106.97998201505825	-81345.75048462588	12009.043069113684	1	0.0	261.1300683406155	1	0.0	8615.994029677286	0	0.0	11010.917344560381	0	0.0	12009.043069113684	3.954975642701217E-5	-93.04819731621221	18293.61885861964	6.938959795222381E-5
99000	-81451.24176184565	-81337.95643904417	-113.28532280148204	-81337.95643904417	22873.98839036814	1	0.0	580.731785620985	1	0.0	15346.779662137902	0	0.0	21278.89118768272	0	0.0	22873.98839036814	2.1273834005221612E-5	-98.65164319694792	36908.69678385794	6.938959795222381E-5
100000	-81442.77354119738	-81338.33529325594	-104.43824794145549	-81338.33529325594	9195.814731900608	1	0.0	240.12517541307926	1	0.0	6317.398998959503	0	0.0	8769.715001375302	0	0.0	9195.814731900608	5.0766050666084766E-5	-91.45563839608538	7080.730988310027	6.938959795222381E-5
101000	-81440.14488183182	-81335.73154501946	-104.41333681235731	-81335.73154501946	9751.013328487712	1	0.0	246.33500959687558	1	0.0	6574.735634229327	0	0.0	9194.062393569926	0	0.0	9751.013328487712	4.858645374506229E-5	-90.91026423032184	11915.501339261224	6.938959795222381E-5
102000	-81443.7082367069	-81336.06846602063	-107.63977068625559	-81336.06846602063	13358.851830612897	1	0.0	286.07140482597157	1	0.0	9054.196470650844	0	0.0	12798.30572618439	0	0.0	13358.851830612897	3.597719459650146E-5	-93.86460524539277	15641.584563785107	6.938959795222381E-5
103000	-81447.7438610683	-81334.72155499873	-113.02230606956907	-81334.72155499873	17700.197006674156	1	0.0	434.9693136017063	1	0.0	12212.949401453498	0	0.0	16805.749351163784	0	0.0	17700.197006674156	2.6954554424770738E-5	-98.04881090491159	51845.221409190475	6.938959795222381E-5
104000	-81458.12350002844	-81340.52570184403	-117.59779818440869	-81340.52570184403	32178.735377527835	1	0.0	675.4565794844899	1	0.0	22345.328926542526	0	0.0	29918.58901353951	0	0.0	32178.735377527835	1.4626835774328314E-5	-102.25370224736696	75103.22803364525	6.938959795222381E-5
105000	-81447.79732043692	-81334.16324641921	-113.63407401770678	-81334.16324641921	22420.37799076024	1	0.0	531.986107841519	1	0.0	15509.648915180032	0	0.0	21104.234198528018	0	0.0	22420.37799076024	2.136515885353372E-5	-98.76625192182479	46646.117600134654	6.938959795222381E-5
106000	-81445.16664772374	-81336.71544273148	-108.45120499226398	-81336.71544273148	14227.76373896614	1	0.0	335.39333656399805	1	0.0	9896.839345615086	0	0.0	13551.086581225194	0	0.0	14227.76373896614	3.2956155088139767E-5	-94.46710400407284	19276.150225304533	6.938959795222381E-5
107000	-81453.90756203883	-81338.7111254279	-115.19643661093622	-81338.7111254279	26098.890149822266	1	0.0	615.9387494061269	1	0.0	17527.330163293227	0	0.0	24469.13141049737	0	0.0	26098.890149822266	1.825292485556238E-5	-100.12962101727787	56916.381390684975	6.938959795222381E-5
108000	-81453.38088403437	-81336.80223032653	-116.57865370784229	-81336.80223032653	29962.66407236252	1	0.0	586.96243783867	1	0.0	20384.18427741494	0	0.0	28364.244429722527	0	0.0	29962.66407236252	1.5728647995187506E-5	-101.43915065418918	61207.55671282182	6.938959795222381E-5
109000	-81452.54793640264	-81342.22534495303	-110.32259144961387	-81342.22534495303	16490.402252668104	1	0.0	401.2479355959005	1	0.0	11045.895890741898	0	0.0	15354.363260778586	0	0.0	16490.402252668104	2.9824285345711575E-5	-95.87123363173987	30757.24024983179	6.938959795222381E-5
110000	-81450.3213827504	-81336.23335384965	-114.08802890075138	-81336.23335384965	24272.835692210276	1	0.0	509.0973190589297	1	0.0	16745.199915924724	0	0.0	22509.19166766411	0	0.0	24272.835692210276	1.9755087469565153E-5	-99.2567263084179	44973.35468445117	6.938959795222381E-5
111000	-81452.71300574235	-81337.32313390453	-115.38987183782406	-81337.32313390453	23731.844663942702	1	0.0	488.44137833333025	1	0.0	16381.261411379657	0	0.0	22518.725665323203	0	0.0	23731.844663942702	2.0121253658845633E-5	-100.23835631340359	61947.20597852971	5.0276938608878315E-5
112000	-81446.9218621124	-81340.04278415351	-106.87907795889491	-81340.04278415351	12552.799985388223	1	0.0	241.27400107575815	1	0.0	8428.940846014284	0	0.0	11749.418872155213	0	0.0	12552.799985388223	3.79507882222814E-5	-93.21309453577601	14023.72312554302	5.0276938608878315E-5
113000	-81456.84003748703	-81340.24162433483	-116.59841315219637	-81340.24162433483	27985.76197661642	1	0.0	768.1741336848747	1	0.0	19172.889633609626	0	0.0	26450.32987540375	0	0.0	27985.76197661642	1.7041904331956865E-5	-101.31907687512573	70393.66395495328	5.0276938608878315E-5
114000	-81450.71333245338	-81339.1258069774	-111.58752547596701	-81339.1258069774	19195.168111266295	1	0.0	451.8983499487854	1	0.0	13284.954343292848	0	0.0	18143.076503493772	0	0.0	19195.168111266295	2.427840743417256E-5	-97.19021795292603	29138.913205417855	5.0276938608878315E-5
